text,type,start,end,method,article_url,article_domain,context
Ukraine,LOCATION,81,88,simple,https://www.journaldemontreal.com/2025/04/26/peut-etre-que-poutine-ne-veut-pas-arreter-la-guerre-en-ukraine-dit-trump,journaldemontreal.com,"[UNTRANSLATED]  « Peut - être » que Poutine « ne veut pas arrêter la guerre » en Ukraine , dit Trump"
Ukraine,LOCATION,81,88,simple,https://www.journaldequebec.com/2025/04/26/peut-etre-que-poutine-ne-veut-pas-arreter-la-guerre-en-ukraine-dit-trump,journaldequebec.com,"[UNTRANSLATED]  « Peut - être » que Poutine « ne veut pas arrêter la guerre » en Ukraine , dit Trump"
Financial Times,PERSON,148,163,simple,https://www.zonebourse.com/cours/cryptomonnaie/BITCOIN-BTC-USD-45553945/actualite/Cantor-s-apprete-a-conclure-un-accord-de-3-milliards-de-dollars-avec-SoftBank-et-Tether-dans-le-do-49682285/,zonebourse.com,"[UNTRANSLATED] Cantor sapprête à conclure un accord de 3 milliards de dollars avec SoftBank et Tether dans le domaine des cryptomonnaies , selon le Financial Times"
Ukraine,LOCATION,97,104,simple,https://www.linfo.re/monde/amerique/donald-trump-peut-etre-que-vladimir-poutine-ne-veut-pas-arreter-la-guerre-en-ukraine-et-me-balade,linfo.re,"[UNTRANSLATED] Donald Trump :  Peut - être que Vladimir Poutine ne veut pas arrêter la guerre en Ukraine et me balade  - LINFO . re - Monde , Amérique"
Donald Trump,PERSON,15,27,simple,https://www.linfo.re/monde/amerique/donald-trump-peut-etre-que-vladimir-poutine-ne-veut-pas-arreter-la-guerre-en-ukraine-et-me-balade,linfo.re,"[UNTRANSLATED] Donald Trump :  Peut - être que Vladimir Poutine ne veut pas arrêter la guerre en Ukraine et me balade  - LINFO . re - Monde , Amérique"
Vladimir Poutine,PERSON,47,63,simple,https://www.linfo.re/monde/amerique/donald-trump-peut-etre-que-vladimir-poutine-ne-veut-pas-arreter-la-guerre-en-ukraine-et-me-balade,linfo.re,"[UNTRANSLATED] Donald Trump :  Peut - être que Vladimir Poutine ne veut pas arrêter la guerre en Ukraine et me balade  - LINFO . re - Monde , Amérique"
El Chubut,PERSON,93,102,simple,https://www.elchubut.com.ar/regionales/2025-4-23-21-25-0-el-ex-ministro-massoni-usa-la-banca-del-vecino,elchubut.com.ar,[UNTRANSLATED] El ex ministro Massoni united states la banca del vecino - Últimas Noticias : El Chubut
Banco Mediolanum,PERSON,15,31,simple,https://www.europapress.es/catalunya/noticia-banco-mediolanum-suma-tres-profesionales-equipo-banca-privada-20250424112116.html,europapress.es,[UNTRANSLATED] Banco Mediolanum suma tres profesionales a su equipo de Banca Privada
Banca Privada,PERSON,71,84,simple,https://www.europapress.es/catalunya/noticia-banco-mediolanum-suma-tres-profesionales-equipo-banca-privada-20250424112116.html,europapress.es,[UNTRANSLATED] Banco Mediolanum suma tres profesionales a su equipo de Banca Privada
Caixa Popular,PERSON,45,58,simple,https://www.levante-emv.com/economia/2025/04/21/caixa-popular-banco-modelo-cooperativa-116580075.html,levante-emv.com,[UNTRANSLATED] CAIXA POPULAR | La apuesta de Caixa Popular para demostrar que otro modelo de banca es posible
Wiener Privatbank,PERSON,27,44,simple,https://www.finanznachrichten.de/nachrichten-2025-04/65196372-pta-afr-wiener-privatbank-se-jahresfinanzbericht-gemaess-124-boerseg-015.htm,finanznachrichten.de,[UNTRANSLATED] PTA - AFR : Wiener Privatbank SE : Jahresfinanzbericht gem § 124 BörseG
Lampe Privatbank,PERSON,54,70,simple,https://www.finanzen.net/analyse/saf_holland_se_buy-hauck_aufhaeuser_lampe_privatbank_ag_998685,finanzen.net,[UNTRANSLATED] SAF - HOLLAND SE Buy ( Hauck Aufhäuser Lampe Privatbank AG ) 22 . 04 . 2025 | Analyse
Dieser Status,PERSON,41,54,simple,https://www.netzwelt.de/news/241502-dkb-kunden-aufgepasst-status-bringt-euch-echte-vorteile.html,netzwelt.de,[UNTRANSLATED] DKB - Kunden aufgepasst : Dieser Status bringt euch echte Vorteile
Global Bank,ORGANIZATION,31,42,simple,https://www.finanzen.net/nachricht/zertifikate/unicredit-zur-global-bank-of-the-year-2024-gekuert-14414902,finanzen.net,[UNTRANSLATED] UniCredit zur „ Global Bank of the Year 2024  gekürt
Global Bank,ORGANIZATION,31,42,simple,https://www.onvista.de/news/2025/04-23-unicredit-zur-global-bank-of-the-year-2024-gekuert-0-13-26381760,onvista.de,[UNTRANSLATED] UniCredit zur „ Global Bank of the Year 2024  gekürt • news • onvista
