text,type,start,end,method,article_url,article_domain,context
Decreto Bollette,PERSON,15,31,simple,https://www.finanza.com/fisco/casa/decreto-bollette-stop-pignoramenti-per-debiti-condominiali,finanza.com,[UNTRANSLATED] Decreto Bollette : stop pignoramenti per debiti condominiali
Tyre Nichols,PERSON,55,67,simple,https://www.yahoo.com/news/state-trial-ex-officers-accused-230000077.html,yahoo.com,[UNTRANSLATED] State trial of ex - officers accused in Tyre Nichols death starts Monday
Sister Wive Love,PERSON,34,50,simple,https://www.nj.com/tv/2025/04/where-can-i-watch-sister-wives-season-19-episode-22-for-free.html,nj.com,[UNTRANSLATED] Where can I watch  Sister Wive Love Covers All Wrongs Season 19 Episode 22 ( for free )? 
Playoffs Game,PERSON,57,70,simple,https://www.pennlive.com/tv/2025/04/how-to-watch-lakers-vs-timberwolves-nba-playoffs-game-4-time-tv-channel-free-live-stream.html,pennlive.com,"[UNTRANSLATED] How to watch Lakers vs . Timberwolves NBA Playoffs Game 4 : Time , TV channel , FREE live stream"
Kim Kardashian Robbery,PERSON,15,37,simple,https://radaronline.com/p/kim-kardashian-robbery-suspect-died-suddenly-weeks-before-trial/,radaronline.com,[UNTRANSLATED] Kim Kardashian Robbery Suspect  Died Suddenly  Weeks Before Trial
Suspect  Died Suddenly,PERSON,38,60,simple,https://radaronline.com/p/kim-kardashian-robbery-suspect-died-suddenly-weeks-before-trial/,radaronline.com,[UNTRANSLATED] Kim Kardashian Robbery Suspect  Died Suddenly  Weeks Before Trial
Weeks Before Trial,PERSON,62,80,simple,https://radaronline.com/p/kim-kardashian-robbery-suspect-died-suddenly-weeks-before-trial/,radaronline.com,[UNTRANSLATED] Kim Kardashian Robbery Suspect  Died Suddenly  Weeks Before Trial
Israel,LOCATION,52,58,simple,https://www.ynetnews.com/article/b1gxdssyee,ynetnews.com,[UNTRANSLATED] How the October 7 trials will impact Israel story
Paris,LOCATION,41,46,simple,https://www.yahoo.com/news/suspect-kim-kardashians-paris-robbery-143707463.html,yahoo.com,[UNTRANSLATED] Suspect in Kim Kardashian Paris Robbery Dies Unexpectedly Before Trial
Kim Kardashian Paris,PERSON,26,46,simple,https://www.yahoo.com/news/suspect-kim-kardashians-paris-robbery-143707463.html,yahoo.com,[UNTRANSLATED] Suspect in Kim Kardashian Paris Robbery Dies Unexpectedly Before Trial
Robbery Dies Unexpectedly,PERSON,47,72,simple,https://www.yahoo.com/news/suspect-kim-kardashians-paris-robbery-143707463.html,yahoo.com,[UNTRANSLATED] Suspect in Kim Kardashian Paris Robbery Dies Unexpectedly Before Trial
Before Trial,PERSON,73,85,simple,https://www.yahoo.com/news/suspect-kim-kardashians-paris-robbery-143707463.html,yahoo.com,[UNTRANSLATED] Suspect in Kim Kardashian Paris Robbery Dies Unexpectedly Before Trial
Fire Emblem Engage,PERSON,15,33,simple,https://www.nintendolife.com/news/2025/04/fire-emblem-engage-added-to-nintendo-music-heres-every-song-included,nintendolife.com,"[UNTRANSLATED] Fire Emblem Engage Added To Nintendo Music , Here Every Song Included"
Added To Nintendo,PERSON,34,51,simple,https://www.nintendolife.com/news/2025/04/fire-emblem-engage-added-to-nintendo-music-heres-every-song-included,nintendolife.com,"[UNTRANSLATED] Fire Emblem Engage Added To Nintendo Music , Here Every Song Included"
Here Every Song,PERSON,60,75,simple,https://www.nintendolife.com/news/2025/04/fire-emblem-engage-added-to-nintendo-music-heres-every-song-included,nintendolife.com,"[UNTRANSLATED] Fire Emblem Engage Added To Nintendo Music , Here Every Song Included"
Karen Read,PERSON,30,40,simple,https://www.syracuse.com/tv/2025/04/where-to-watch-karen-reads-retrial-free-live-stream.html,syracuse.com,[UNTRANSLATED] Where to watch Karen Read retrial free live stream
Paris,LOCATION,31,36,simple,https://www.ibtimes.com/trial-begins-paris-over-2016-gunpoint-robbery-kim-kardashian-3771593,ibtimes.com,[UNTRANSLATED] Trial Begins In Paris Over 2016 Gunpoint Robbery Of Kim Kardashian
Trial Begins In,PERSON,15,30,simple,https://www.ibtimes.com/trial-begins-paris-over-2016-gunpoint-robbery-kim-kardashian-3771593,ibtimes.com,[UNTRANSLATED] Trial Begins In Paris Over 2016 Gunpoint Robbery Of Kim Kardashian
Paris Over,PERSON,31,41,simple,https://www.ibtimes.com/trial-begins-paris-over-2016-gunpoint-robbery-kim-kardashian-3771593,ibtimes.com,[UNTRANSLATED] Trial Begins In Paris Over 2016 Gunpoint Robbery Of Kim Kardashian
Gunpoint Robbery Of,PERSON,47,66,simple,https://www.ibtimes.com/trial-begins-paris-over-2016-gunpoint-robbery-kim-kardashian-3771593,ibtimes.com,[UNTRANSLATED] Trial Begins In Paris Over 2016 Gunpoint Robbery Of Kim Kardashian
Kim Kardashian,PERSON,67,81,simple,https://www.ibtimes.com/trial-begins-paris-over-2016-gunpoint-robbery-kim-kardashian-3771593,ibtimes.com,[UNTRANSLATED] Trial Begins In Paris Over 2016 Gunpoint Robbery Of Kim Kardashian
Kim Kardashian,PERSON,52,66,simple,https://www.bfmtv.com/police-justice/le-proces-hors-normes-du-braquage-de-kim-kardashian-s-ouvre-ce-lundi_AN-202504270027.html,bfmtv.com,[UNTRANSLATED] Le procès hors normes du braquage de Kim Kardashian souvre ce lundi
Paul Touvier,PERSON,49,61,simple,https://www.nouvelobs.com/teleobs/20250427.OBS103274/le-proces-de-paul-touvier-c-est-un-gangster-un-bandit-sans-aucun-sens-moral.html,nouvelobs.com,"[UNTRANSLATED] Ce soir à la télé -  Le Procès de Paul Touvier    :  Cest un gangster , un bandit , sans aucun sens moral  "
Canada,LOCATION,60,66,simple,https://www.ledevoir.com/societe/justice/871909/proces-cinq-joueurs-equipe-canada-junior-annule,ledevoir.com,[UNTRANSLATED] Le procès des cinq anciens joueurs d  Équipe Canada Junior annulé
