text,type,start,end,method,article_url,article_domain,context
Neue Superintendentin,PERSON,15,36,simple,https://www.vol.at/neue-superintendentin-in-kaernten-osttirol/9362474,vol.at,[UNTRANSLATED] Neue Superintendentin in Kärnten - Osttirol
China,LOCATION,54,59,simple,https://www.chinapress.com.my/20250427/%E5%AF%8C%E4%BA%8C%E4%BB%A3%E5%8D%AB%E7%94%9F%E5%B7%BE%E5%85%AC%E5%8F%B8%E6%8B%9B%E4%BA%BA%E6%9C%88%E8%96%AA%E9%AB%98%E8%BE%BE1-8%E4%B8%87-%E7%BD%91%EF%BC%9A%E5%B0%B1%E4%B8%9A%E5%B8%82%E5%9C%BA/,chinapress.com.my,[UNTRANSLATED] 富二代卫生巾公司招人月薪高达1 . 8万 网 ： 就业市场靠它救 | 中國報 China Press
China Press,PERSON,54,65,simple,https://www.chinapress.com.my/20250427/%E5%AF%8C%E4%BA%8C%E4%BB%A3%E5%8D%AB%E7%94%9F%E5%B7%BE%E5%85%AC%E5%8F%B8%E6%8B%9B%E4%BA%BA%E6%9C%88%E8%96%AA%E9%AB%98%E8%BE%BE1-8%E4%B8%87-%E7%BD%91%EF%BC%9A%E5%B0%B1%E4%B8%9A%E5%B8%82%E5%9C%BA/,chinapress.com.my,[UNTRANSLATED] 富二代卫生巾公司招人月薪高达1 . 8万 网 ： 就业市场靠它救 | 中國報 China Press
Gianmarco Steri,PERSON,15,30,simple,https://www.notizie.it/gianmarco-steri-e-nadia-di-diodato-la-scelta-che-fa-discutere/,notizie.it,[UNTRANSLATED] Gianmarco Steri e Nadia Di Diodato : polemiche e scelte a Uomini e Donne
Nadia Di Diodato,PERSON,33,49,simple,https://www.notizie.it/gianmarco-steri-e-nadia-di-diodato-la-scelta-che-fa-discutere/,notizie.it,[UNTRANSLATED] Gianmarco Steri e Nadia Di Diodato : polemiche e scelte a Uomini e Donne
France,LOCATION,20,26,simple,https://www.ilgazzettino.it:443/italia/primopiano/papa_francesco_eredita_chiesa_riforme-8791115.html,ilgazzettino.it,"[UNTRANSLATED] Papa Francesco morto , leredità di Bergoglio : dalla riforma della Curia Romana alla trasparenza economica"
Papa Francesco,PERSON,15,29,simple,https://www.ilgazzettino.it:443/italia/primopiano/papa_francesco_eredita_chiesa_riforme-8791115.html,ilgazzettino.it,"[UNTRANSLATED] Papa Francesco morto , leredità di Bergoglio : dalla riforma della Curia Romana alla trasparenza economica"
Curia Romana,PERSON,82,94,simple,https://www.ilgazzettino.it:443/italia/primopiano/papa_francesco_eredita_chiesa_riforme-8791115.html,ilgazzettino.it,"[UNTRANSLATED] Papa Francesco morto , leredità di Bergoglio : dalla riforma della Curia Romana alla trasparenza economica"
Santa Barbara,PERSON,72,85,simple,https://www.tusciaweb.eu/2025/04/chiesta-la-sospensione-dellaffidamento-della-palestra-santa-barbara/,tusciaweb.eu,[UNTRANSLATED] Chiesta la sospensione dellaffidamento della palestra di Santa Barbara
Cecilia Machado,PERSON,82,97,simple,https://www1.folha.uol.com.br/colunas/cecilia-machado/2025/04/mesmo-salario-para-a-mesma-funcao-promessas-e-limites.shtml,folha.uol.com.br,[UNTRANSLATED] Homens e mulheres ainda não têm o mesmo salário - 21 / 04 / 2025 - Cecilia Machado
Congress,ORGANIZATION,34,42,simple,https://www.correiobraziliense.com.br/politica/2025/04/7123387-dino-da-prazo-para-congresso-explicar-como-sera-feito-registro-de-autoria-das-emendas.html,correiobraziliense.com.br,[UNTRANSLATED] Dino dá prazo para Congresso explicar como será feito registro de autoria das emendas
Papa Francisco,PERSON,44,58,simple,https://veja.abril.com.br/economia/ex-ministro-da-economia-do-papa-francisco-cuidou-das-financas-da-puc-rio-em-2024/,veja.abril.com.br,[UNTRANSLATED] Ex - ministro da Economia do Papa Francisco cuidou d ... 
Blue Badge,PERSON,29,39,simple,https://www.dailyrecord.co.uk/lifestyle/money/blue-badge-free-travel-boost-35091165,dailyrecord.co.uk,[UNTRANSLATED] People with a Blue Badge can also apply for little - known free travel boost
Social Security,PERSON,15,30,simple,https://www.inquisitr.com/social-security-to-cut-off-disability-payments-in-may-for-thousands-of-americans-heres-why,inquisitr.com,[UNTRANSLATED] Social Security to Cut Off Disability Payments in May for Thousands of Americans Here Why
Cut Off Disability,PERSON,34,52,simple,https://www.inquisitr.com/social-security-to-cut-off-disability-payments-in-may-for-thousands-of-americans-heres-why,inquisitr.com,[UNTRANSLATED] Social Security to Cut Off Disability Payments in May for Thousands of Americans Here Why
Americans Here Why,PERSON,86,104,simple,https://www.inquisitr.com/social-security-to-cut-off-disability-payments-in-may-for-thousands-of-americans-heres-why,inquisitr.com,[UNTRANSLATED] Social Security to Cut Off Disability Payments in May for Thousands of Americans Here Why
Almond Valley,LOCATION,15,28,simple,https://www.dailyrecord.co.uk/news/local-news/almond-valley-msp-welcomes-rollout-35109134,dailyrecord.co.uk,[UNTRANSLATED] Almond Valley MSP welcomes rollout of new payment for pensioners
Supreme Court,ORGANIZATION,116,129,simple,https://www.livelaw.in/top-stories/invalided-soldier-presumed-to-be-disabled-due-to-military-service-entitled-to-disability-pension-supreme-court-290338,livelaw.in,[UNTRANSLATED] Invalided Soldier Presumed To Be Disabled Due To Military Service ; Entitled To Disability Pension : Supreme Court
Supreme Court,LOCATION,116,129,simple,https://www.livelaw.in/top-stories/invalided-soldier-presumed-to-be-disabled-due-to-military-service-entitled-to-disability-pension-supreme-court-290338,livelaw.in,[UNTRANSLATED] Invalided Soldier Presumed To Be Disabled Due To Military Service ; Entitled To Disability Pension : Supreme Court
Invalided Soldier Presumed,PERSON,15,41,simple,https://www.livelaw.in/top-stories/invalided-soldier-presumed-to-be-disabled-due-to-military-service-entitled-to-disability-pension-supreme-court-290338,livelaw.in,[UNTRANSLATED] Invalided Soldier Presumed To Be Disabled Due To Military Service ; Entitled To Disability Pension : Supreme Court
To Be Disabled,PERSON,42,56,simple,https://www.livelaw.in/top-stories/invalided-soldier-presumed-to-be-disabled-due-to-military-service-entitled-to-disability-pension-supreme-court-290338,livelaw.in,[UNTRANSLATED] Invalided Soldier Presumed To Be Disabled Due To Military Service ; Entitled To Disability Pension : Supreme Court
Due To Military,PERSON,57,72,simple,https://www.livelaw.in/top-stories/invalided-soldier-presumed-to-be-disabled-due-to-military-service-entitled-to-disability-pension-supreme-court-290338,livelaw.in,[UNTRANSLATED] Invalided Soldier Presumed To Be Disabled Due To Military Service ; Entitled To Disability Pension : Supreme Court
