entity,type,count,num_sources,source_diversity,trust_score
الوكالة,ORGANIZATION,6,1,0.16666666666666666,0.5381720430107527
Kashmir,PERSON,6,5,0.8333333333333334,0.7215053763440862
Board,PERSON,6,6,1.0,0.7548387096774194
African,GSP,6,6,1.0,0.7048387096774194
Polish,GPE,6,3,0.5,0.6548387096774194
Musk,PERSON,6,5,0.8333333333333334,0.7215053763440862
Karen,PERSON,6,5,0.8333333333333334,0.7215053763440862
United,GPE,6,5,0.8333333333333334,0.7215053763440862
Georgia,PERSON,6,6,1.0,0.7548387096774194
NaturalNews,ORGANIZATION,6,1,0.16666666666666666,0.5381720430107527
Bangkok,PERSON,6,2,0.3333333333333333,0.6215053763440861
Ghana,PERSON,6,3,0.5,0.6548387096774194
Taiwan,GPE,6,5,0.8333333333333334,0.7215053763440862
Maryland,GPE,6,4,0.6666666666666666,0.6881720430107527
Kentucky,PERSON,6,3,0.5,0.6548387096774194
ICC,ORGANIZATION,6,5,0.8333333333333334,0.6715053763440861
Daily Horoscope,PERSON,6,3,0.5,0.6548387096774194
La France,ORG,6,6,1.0,0.7548387096774194
Modi,PERSON,6,6,1.0,0.7548387096774194
Iowa,GPE,6,6,1.0,0.7548387096774194
Laurent Gbagbo,ORG,6,4,0.6666666666666666,0.6881720430107527
Court,GPE,6,6,1.0,0.7548387096774194
FY26,ORGANIZATION,6,6,1.0,0.7048387096774194
Yoon Suk Yeol,ORG,6,6,1.0,0.7548387096774194
Philippe Baptiste,ORG,6,6,1.0,0.7548387096774194
Assad,PERSON,6,6,1.0,0.7548387096774194
City Council,ORGANIZATION,6,6,1.0,0.7048387096774194
Tidjane Thiam,ORG,6,4,0.6666666666666666,0.6881720430107527
Incumbent,PERSON,6,6,1.0,0.7548387096774194
Ecuador,GSP,6,6,1.0,0.7048387096774194
NDP,ORGANIZATION,6,4,0.6666666666666666,0.6381720430107527
Labor,PERSON,6,4,0.6666666666666666,0.6881720430107527
Klaus Barbie,ORG,6,6,1.0,0.7548387096774194
Social,ORGANIZATION,5,5,1.0,0.7040322580645161
Telangana,PERSON,5,4,0.8,0.7140322580645162
AIKEYME,ORGANIZATION,5,4,0.8,0.6640322580645162
La Cour,ORG,5,5,1.0,0.7540322580645161
COVID,ORGANIZATION,5,5,1.0,0.7040322580645161
Kabila,PERSON,5,5,1.0,0.7540322580645161
Hospital,ORGANIZATION,5,5,1.0,0.7040322580645161
Kaiser,PERSON,5,5,1.0,0.7540322580645161
High,GPE,5,5,1.0,0.7540322580645161
Asia,GPE,5,5,1.0,0.7540322580645161
Global,PERSON,5,5,1.0,0.7540322580645161
School,PERSON,5,5,1.0,0.7540322580645161
Permanente Announces,ORGANIZATION,5,5,1.0,0.7040322580645161
Lee Jae,PERSON,5,4,0.8,0.7140322580645162
Carlos Ghosn,ORG,5,5,1.0,0.7540322580645161
Paul Watson,ORG,5,4,0.8,0.7140322580645162
Ntim Fordjour,PERSON,5,2,0.4,0.6340322580645162
Pontins,GPE,5,5,1.0,0.7540322580645161
North Korea,GPE,5,5,1.0,0.7540322580645161
Hands,ORGANIZATION,5,4,0.8,0.6640322580645162
Watch,GPE,5,4,0.8,0.7140322580645162
Waqf Bill,PERSON,5,4,0.8,0.7140322580645162
Bangladesh,GPE,5,5,1.0,0.7540322580645161
Nazi,ORGANIZATION,5,5,1.0,0.7040322580645161
Amit Shah,PERSON,5,4,0.8,0.7140322580645162
Jagmeet Singh,PERSON,5,5,1.0,0.7540322580645161
Thailand,GPE,5,5,1.0,0.7540322580645161
Le Sahel,ORG,5,2,0.4,0.6340322580645162
Hyderabad,ORGANIZATION,5,4,0.8,0.6640322580645162
Tornadoes,GPE,5,5,1.0,0.7540322580645161
Woman Who,PERSON,5,1,0.2,0.5940322580645162
Roundup,PERSON,5,5,1.0,0.7540322580645161
Joshlin,PERSON,5,1,0.2,0.5940322580645162
Pakistani,GPE,5,4,0.8,0.7140322580645162
Nasdaq,PERSON,5,1,0.2,0.5940322580645162
Terror Attack,PERSON,5,4,0.8,0.7140322580645162
PTI,ORGANIZATION,5,3,0.6,0.6240322580645161
Security,ORGANIZATION,5,5,1.0,0.7040322580645161
France,GPE,5,4,0.8,0.7140322580645162
Army,GPE,5,4,0.8,0.7140322580645162
Bengal,GPE,5,5,1.0,0.7540322580645161
Smith,ORGANIZATION,5,1,0.2,0.5440322580645162
Trial,GPE,5,5,1.0,0.7540322580645161
Students Accused Of Mocking,ORGANIZATION,5,1,0.2,0.5440322580645162
Tennessee,GPE,5,4,0.8,0.7140322580645162
INS,ORGANIZATION,5,5,1.0,0.7040322580645161
Diplomat,ORGANIZATION,5,1,0.2,0.5440322580645162
IDF,ORGANIZATION,5,1,0.2,0.5440322580645162
Dakota,PERSON,5,5,1.0,0.7540322580645161
Southeast Asia,LOCATION,5,2,0.4,0.5840322580645162
Moussa Dadis Camara,ORG,5,4,0.8,0.7140322580645162
Illinois,PERSON,5,4,0.8,0.7140322580645162
Read,ORGANIZATION,5,4,0.8,0.6640322580645162
Arizona,GPE,5,4,0.8,0.7140322580645162
St,ORGANIZATION,4,4,1.0,0.7032258064516128
Iranian,GPE,4,3,0.75,0.7032258064516129
Rivers,GPE,4,4,1.0,0.7532258064516129
Terrorist,PERSON,4,4,1.0,0.7532258064516129
Leader,ORGANIZATION,4,4,1.0,0.7032258064516128
Brice Clotaire Oligui Nguema,ORG,4,4,1.0,0.7532258064516129
Le Premier,ORG,4,4,1.0,0.7532258064516129
Poland,GPE,4,3,0.75,0.7032258064516129
Mohan Yadav,PERSON,4,2,0.5,0.6532258064516129
Montreal,PERSON,4,4,1.0,0.7532258064516129
Sonia Gandhi,PERSON,4,4,1.0,0.7532258064516129
Dutton,GPE,4,3,0.75,0.7032258064516129
K,GPE,4,4,1.0,0.7532258064516129
Zelenskyy,PERSON,4,3,0.75,0.7032258064516129
London,GPE,4,4,1.0,0.7532258064516129
Hong Kong,GPE,4,4,1.0,0.7532258064516129
Govt,GPE,4,4,1.0,0.7532258064516129
Kryvyi Rih,ORG,4,2,0.5,0.6532258064516129
Republican,ORGANIZATION,4,4,1.0,0.7032258064516128
Country,GPE,4,4,1.0,0.7532258064516129
La Syrie,ORG,4,4,1.0,0.7532258064516129
Ahmed Souab,ORG,4,4,1.0,0.7532258064516129
Post,GPE,4,1,0.25,0.603225806451613
Burkina Faso,ORG,4,4,1.0,0.7532258064516129
Utah,GPE,4,3,0.75,0.7032258064516129
Mumbai News,PERSON,4,2,0.5,0.6532258064516129
David Pelicot,ORG,4,4,1.0,0.7532258064516129
Kenya,GPE,4,4,1.0,0.7532258064516129
Mark Zuckerberg,ORG,4,4,1.0,0.7532258064516129
Harvey,PERSON,4,4,1.0,0.7532258064516129
Lori,PERSON,4,3,0.75,0.7032258064516129
Gilbert Rozon,ORG,4,3,0.75,0.7032258064516129
Union,PERSON,4,3,0.75,0.7032258064516129
Le Panama,ORG,4,4,1.0,0.7532258064516129
Les Etats,ORG,4,4,1.0,0.7532258064516129
Common Stock,ORGANIZATION,4,1,0.25,0.5532258064516129
Idaho,PERSON,4,4,1.0,0.7532258064516129
La Birmanie,ORG,4,4,1.0,0.7532258064516129
Challenge All,ORGANIZATION,4,2,0.5,0.6032258064516128
Bay,ORGANIZATION,4,4,1.0,0.7032258064516128
IED,ORGANIZATION,4,4,1.0,0.7032258064516128
Shanghai,GPE,4,4,1.0,0.7532258064516129
BNP,ORGANIZATION,4,4,1.0,0.7032258064516128
Passia,GPE,4,4,1.0,0.7532258064516129
JD Vance,ORG,4,2,0.5,0.6532258064516129
Manhattan,GPE,4,4,1.0,0.7532258064516129
Sunayna,ORGANIZATION,4,4,1.0,0.7032258064516128
Ocean,LOCATION,4,4,1.0,0.7032258064516128
La Russie,ORG,4,3,0.75,0.7032258064516129
Waqf,PERSON,4,2,0.5,0.6532258064516129
Malaysia,GPE,4,4,1.0,0.7532258064516129
Tesla,PERSON,4,4,1.0,0.7532258064516129
British Steel,ORG,4,3,0.75,0.7032258064516129
NYSE,ORGANIZATION,4,2,0.5,0.6032258064516128
Mexico,GPE,4,4,1.0,0.7532258064516129
Sports,GPE,4,3,0.75,0.7032258064516129
First,GPE,4,4,1.0,0.7532258064516129
Free,GPE,4,4,1.0,0.7532258064516129
Dallas,GPE,4,3,0.75,0.7032258064516129
Swiss Music Awards,ORG,4,2,0.5,0.6532258064516129
Palestinian,GPE,4,4,1.0,0.7532258064516129
Assam,GPE,4,4,1.0,0.7532258064516129
Benjamin Netanyahu,ORG,4,4,1.0,0.7532258064516129
Sidharth Malhotra,PERSON,4,4,1.0,0.7532258064516129
Kharge,PERSON,4,4,1.0,0.7532258064516129
Arrests Wisconsin,PERSON,4,3,0.75,0.7032258064516129
German,GPE,4,3,0.75,0.7032258064516129
Student,PERSON,4,4,1.0,0.7532258064516129
Marco Mouly,ORG,4,4,1.0,0.7532258064516129
Weather,PERSON,4,2,0.5,0.6532258064516129
Firstpost,ORGANIZATION,4,1,0.25,0.5532258064516129
Council,GPE,4,4,1.0,0.7532258064516129
Long,GPE,4,4,1.0,0.7532258064516129
NASA,ORGANIZATION,4,4,1.0,0.7032258064516128
Denis Kadima,ORG,4,2,0.5,0.6532258064516129
Donald,PERSON,4,4,1.0,0.7532258064516129
Helene,GPE,4,3,0.75,0.7032258064516129
Democrats,ORGANIZATION,4,3,0.75,0.6532258064516129
AAAS,ORGANIZATION,4,1,0.25,0.5532258064516129
American Association,ORGANIZATION,4,2,0.5,0.6032258064516128
Side,ORGANIZATION,4,1,0.25,0.5532258064516129
Japanese,GPE,4,3,0.75,0.7032258064516129
Analysis,GPE,4,3,0.75,0.7032258064516129
Muslim,ORGANIZATION,4,4,1.0,0.7032258064516128
New Pics,ORGANIZATION,4,1,0.25,0.5532258064516129
Funny,GPE,4,1,0.25,0.603225806451613
Equal Parts Smart,PERSON,4,1,0.25,0.603225806451613
Imran,GPE,4,2,0.5,0.6532258064516129
GNC,ORGANIZATION,3,3,1.0,0.7024193548387097
Middle East,GPE,3,3,1.0,0.7524193548387097
GeM,ORGANIZATION,3,3,1.0,0.7024193548387097
Lawsuit,GPE,3,3,1.0,0.7524193548387097
Jammu,PERSON,3,3,1.0,0.7524193548387097
ISI,ORGANIZATION,3,3,1.0,0.7024193548387097
Liberia,GPE,3,1,0.3333333333333333,0.6190860215053764
Mental,ORGANIZATION,3,3,1.0,0.7024193548387097
Association,ORGANIZATION,3,2,0.6666666666666666,0.635752688172043
Happy,GPE,3,3,1.0,0.7524193548387097
Dan Caine,ORG,3,3,1.0,0.7524193548387097
Affaire MIC,ORG,3,1,0.3333333333333333,0.6190860215053764
Port,GPE,3,3,1.0,0.7524193548387097
Fake,PERSON,3,3,1.0,0.7524193548387097
Thai,GPE,3,3,1.0,0.7524193548387097
Turkey,GPE,3,3,1.0,0.7524193548387097
Update,GPE,3,3,1.0,0.7524193548387097
Jordan,GPE,3,3,1.0,0.7524193548387097
Milorad Dodik,ORG,3,3,1.0,0.7524193548387097
Rym Renom,ORG,3,3,1.0,0.7524193548387097
California Edison,ORGANIZATION,3,3,1.0,0.7024193548387097
Mass,GPE,3,3,1.0,0.7524193548387097
FDA,ORGANIZATION,3,3,1.0,0.7024193548387097
Deadline,PERSON,3,2,0.6666666666666666,0.685752688172043
En Bretagne,ORG,3,2,0.6666666666666666,0.685752688172043
Pam Bondi Outlines,PERSON,3,1,0.3333333333333333,0.6190860215053764
FBI Arrest,ORGANIZATION,3,1,0.3333333333333333,0.5690860215053763
Wisconsin Judge,PERSON,3,1,0.3333333333333333,0.6190860215053764
Immigration,GPE,3,1,0.3333333333333333,0.6190860215053764
Europe,GPE,3,3,1.0,0.7524193548387097
Xcel,PERSON,3,3,1.0,0.7524193548387097
Pro,GPE,3,3,1.0,0.7524193548387097
Le Chef,ORG,3,1,0.3333333333333333,0.6190860215053764
Tokyo,GPE,3,3,1.0,0.7524193548387097
US House,ORGANIZATION,3,3,1.0,0.7024193548387097
Salaam,PERSON,3,3,1.0,0.7524193548387097
Dar,ORGANIZATION,3,3,1.0,0.7024193548387097
Signs Executive Order,PERSON,3,3,1.0,0.7524193548387097
Habs,PERSON,3,3,1.0,0.7524193548387097
De Gaulle,ORG,3,2,0.6666666666666666,0.685752688172043
Sylvester Turner,PERSON,3,3,1.0,0.7524193548387097
Ayer,PERSON,3,1,0.3333333333333333,0.6190860215053764
Vienna,GSP,3,1,0.3333333333333333,0.5690860215053763
North Dakota,GPE,3,3,1.0,0.7524193548387097
Türkiye,GPE,3,2,0.6666666666666666,0.685752688172043
Mahama,PERSON,3,1,0.3333333333333333,0.6190860215053764
Bihar,GPE,3,3,1.0,0.7524193548387097
Shah,GPE,3,3,1.0,0.7524193548387097
Sandringham,PERSON,3,3,1.0,0.7524193548387097
Tamil,PERSON,3,3,1.0,0.7524193548387097
New Mexico,GPE,3,2,0.6666666666666666,0.685752688172043
Kyiv,PERSON,3,3,1.0,0.7524193548387097
Tatarstan,GPE,3,3,1.0,0.7524193548387097
Al,GPE,3,2,0.6666666666666666,0.685752688172043
Report,GPE,3,3,1.0,0.7524193548387097
NFF,ORGANIZATION,3,2,0.6666666666666666,0.635752688172043
NSW,ORGANIZATION,3,1,0.3333333333333333,0.5690860215053763
Massive,PERSON,3,2,0.6666666666666666,0.685752688172043
Moscow,GPE,3,3,1.0,0.7524193548387097
Germany,GPE,3,3,1.0,0.7524193548387097
Mark,PERSON,3,3,1.0,0.7524193548387097
Southern,GPE,3,3,1.0,0.7524193548387097
Ethiopian,GPE,3,3,1.0,0.7524193548387097
Pennsylvania,GPE,3,1,0.3333333333333333,0.6190860215053764
Boubacar Diane,ORG,3,1,0.3333333333333333,0.6190860215053764
Waqf Act,PERSON,3,1,0.3333333333333333,0.6190860215053764
Defamation,GPE,3,3,1.0,0.7524193548387097
Delhi HC,PERSON,3,3,1.0,0.7524193548387097
Priya Ramani,PERSON,3,3,1.0,0.7524193548387097
Francisco,ORGANIZATION,3,2,0.6666666666666666,0.635752688172043
Rival Episode,PERSON,3,1,0.3333333333333333,0.6190860215053764
Medha,GPE,3,3,1.0,0.7524193548387097
Microfinance,GPE,3,3,1.0,0.7524193548387097
Q4FY25,GPE,3,3,1.0,0.7524193548387097
Capitol,GPE,3,2,0.6666666666666666,0.685752688172043
Colorado,GPE,3,2,0.6666666666666666,0.685752688172043
NIB,ORGANIZATION,3,2,0.6666666666666666,0.635752688172043
Mer Rouge,ORG,3,3,1.0,0.7524193548387097
Next,PERSON,3,2,0.6666666666666666,0.685752688172043
Christopher Coutanceau,ORG,3,2,0.6666666666666666,0.685752688172043
NBA,ORGANIZATION,3,1,0.3333333333333333,0.5690860215053763
Inter Miami,ORGANIZATION,3,1,0.3333333333333333,0.5690860215053763
Diddy,GPE,3,2,0.6666666666666666,0.685752688172043
Indigenous,GPE,3,3,1.0,0.7524193548387097
Afenyo,PERSON,3,2,0.6666666666666666,0.685752688172043
Markin,PERSON,3,2,0.6666666666666666,0.685752688172043
Gay Pride,ORG,3,3,1.0,0.7524193548387097
NEET,ORGANIZATION,3,2,0.6666666666666666,0.635752688172043
PG,ORGANIZATION,3,2,0.6666666666666666,0.635752688172043
La Hongrie,ORG,3,3,1.0,0.7524193548387097
Abuja,GPE,3,3,1.0,0.7524193548387097
Palestine,GPE,3,3,1.0,0.7524193548387097
John Curtis,PERSON,3,2,0.6666666666666666,0.685752688172043
Patel,PERSON,3,3,1.0,0.7524193548387097
Karmelo Anthony,PERSON,3,3,1.0,0.7524193548387097
Austin Metcalf,PERSON,3,3,1.0,0.7524193548387097
Netflix,GPE,3,2,0.6666666666666666,0.685752688172043
PIP,ORGANIZATION,3,3,1.0,0.7024193548387097
Hands Off,PERSON,3,3,1.0,0.7524193548387097
DWP,ORGANIZATION,3,2,0.6666666666666666,0.635752688172043
Control,ORGANIZATION,3,3,1.0,0.7024193548387097
America,GPE,3,3,1.0,0.7524193548387097
Cancer,GPE,3,2,0.6666666666666666,0.685752688172043
DWP Help,ORGANIZATION,3,3,1.0,0.7024193548387097
University,ORGANIZATION,3,3,1.0,0.7024193548387097
Business,ORGANIZATION,3,3,1.0,0.7024193548387097
Philippines,GSP,3,3,1.0,0.7024193548387097
KBS WORLD French,ORG,3,1,0.3333333333333333,0.6190860215053764
Gap,ORGANIZATION,3,3,1.0,0.7024193548387097
Sussex,PERSON,3,3,1.0,0.7524193548387097
Tax Hike,PERSON,3,3,1.0,0.7524193548387097
Southeast,GPE,3,3,1.0,0.7524193548387097
Bengaluru,GPE,3,3,1.0,0.7524193548387097
Jury,GPE,3,3,1.0,0.7524193548387097
Healthy,PERSON,3,3,1.0,0.7524193548387097
NHS,ORGANIZATION,3,3,1.0,0.7024193548387097
SC,ORGANIZATION,3,3,1.0,0.7024193548387097
Weinstein,PERSON,3,3,1.0,0.7524193548387097
MeToo,ORGANIZATION,3,3,1.0,0.7024193548387097
Joshlin Smith,FACILITY,3,1,0.3333333333333333,0.6190860215053764
G,GPE,3,3,1.0,0.7524193548387097
Convoy,GSP,3,3,1.0,0.7024193548387097
Nationwide Protest,ORGANIZATION,3,2,0.6666666666666666,0.635752688172043
Wall Street,ORG,3,2,0.6666666666666666,0.685752688172043
CBI,ORGANIZATION,3,3,1.0,0.7024193548387097
Old,PERSON,3,3,1.0,0.7524193548387097
Answer Key,PERSON,3,1,0.3333333333333333,0.6190860215053764
Radio,ORGANIZATION,3,3,1.0,0.7024193548387097
Mauritius,PERSON,3,3,1.0,0.7524193548387097
South Africa,GPE,3,1,0.3333333333333333,0.6190860215053764
Sonia,GPE,3,3,1.0,0.7524193548387097
