text,type,start,end,method,article_url,article_domain,context
Korea,LOCATION,31,36,simple,https://timesofindia.indiatimes.com/business/international-business/made-in-south-korea-how-chinese-companies-are-allegedly-evading-trump-tariffs/articleshow/120571098.cms,timesofindia.indiatimes.com,[UNTRANSLATED]   Made in South Korea : How Chinese companies are allegedly  evading  Trump tariffs
South Korea,LOCATION,25,36,simple,https://timesofindia.indiatimes.com/business/international-business/made-in-south-korea-how-chinese-companies-are-allegedly-evading-trump-tariffs/articleshow/120571098.cms,timesofindia.indiatimes.com,[UNTRANSLATED]   Made in South Korea : How Chinese companies are allegedly  evading  Trump tariffs
How Chinese,PERSON,39,50,simple,https://timesofindia.indiatimes.com/business/international-business/made-in-south-korea-how-chinese-companies-are-allegedly-evading-trump-tariffs/articleshow/120571098.cms,timesofindia.indiatimes.com,[UNTRANSLATED]   Made in South Korea : How Chinese companies are allegedly  evading  Trump tariffs
Moon Jae,PERSON,44,52,simple,https://www.linternaute.com/actualite/depeches/7801625-l-ex-president-sud-coreen-moon-jae-in-inculpe-pour-corruption/,linternaute.com,[UNTRANSLATED] Lex - président sud - coréen Moon Jae - in inculpé pour corruption
Moon Jae,PERSON,49,57,simple,https://www.lemonde.fr/international/article/2025/04/24/coree-du-sud-l-ancien-president-moon-jae-in-inculpe-pour-corruption_6599487_3210.html,lemonde.fr,[UNTRANSLATED] Corée du Sud  : lancien président Moon Jae - in inculpé pour corruption
Moon Jae,PERSON,50,58,simple,https://lopezdoriga.com/internacional/imputan-al-expresidente-surcoreano-moon-jae-in-por-presunto-soborno/,lopezdoriga.com,[UNTRANSLATED] Imputan al expresidente surcoreano Moon Jae - in por presunto soborno
Moon Jae,PERSON,49,57,simple,https://www.dw.com/es/imputan-a-expresidente-surcoreano-moon-jae-in-por-soborno/a-72328344,dw.com,[UNTRANSLATED] Imputan a expresidente surcoreano Moon Jae - in por soborno – DW – 24 / 04 / 2025
Good Day,PERSON,49,57,simple,https://www.47news.jp/12496249.html,47news.jp,[UNTRANSLATED] G - DRAGON 、 韓国の豪華スター集結のプロジェクト曲 「 Good Day 2025 」 リリース 収益は社会貢献に活用
Samsung,ORGANIZATION,32,39,simple,https://multiplayer.it/notizie/la-produzione-di-samsung-galaxy-z-flip7-e-galaxy-z-fold7-comincera-a-breve-secondo-un-rumor.html,multiplayer.it,"[UNTRANSLATED] La produzione di Samsung Galaxy Z Flip7 e Galaxy Z Fold7 comincerà a breve , secondo un rumor"
Samsung Galaxy,PERSON,32,46,simple,https://multiplayer.it/notizie/la-produzione-di-samsung-galaxy-z-flip7-e-galaxy-z-fold7-comincera-a-breve-secondo-un-rumor.html,multiplayer.it,"[UNTRANSLATED] La produzione di Samsung Galaxy Z Flip7 e Galaxy Z Fold7 comincerà a breve , secondo un rumor"
Samsung,ORGANIZATION,15,22,simple,https://www.tecnoandroid.it/2025/04/24/samsung-presenta-un-nuovo-frigo-con-ai-1555598/,tecnoandroid.it,[UNTRANSLATED] Samsung presenta un nuovo frigo con AI
Samsung,ORGANIZATION,15,22,simple,https://www.tecnoandroid.it/2025/04/25/samsung-wallet-cambia-pelle-arriva-il-pagamento-rateale-1555760/,tecnoandroid.it,[UNTRANSLATED] Samsung Wallet cambia pelle : arriva il pagamento rateale
Samsung Wallet,PERSON,15,29,simple,https://www.tecnoandroid.it/2025/04/25/samsung-wallet-cambia-pelle-arriva-il-pagamento-rateale-1555760/,tecnoandroid.it,[UNTRANSLATED] Samsung Wallet cambia pelle : arriva il pagamento rateale
Netflix,ORGANIZATION,58,65,simple,https://adtv.ig.com.br/dorama/dorama-gostinho-de-amor-chega-em-maio-na-netflix-com-muita-culinaria-e-romance/,adtv.ig.com.br,[UNTRANSLATED] Dorama : Gostinho de Amor chega em maio na Netflix com muita culinária e romance
Samsung,ORGANIZATION,15,22,simple,https://www.oficinadanet.com.br/samsung/61240-samsung-se-prepara-para-lancar-galaxy-tab-s10-lite,oficinadanet.com.br,[UNTRANSLATED] Samsung se prepara para lançar o Galaxy Tab S10 Lite ; o que esperar
Galaxy Tab,PERSON,48,58,simple,https://www.oficinadanet.com.br/samsung/61240-samsung-se-prepara-para-lancar-galaxy-tab-s10-lite,oficinadanet.com.br,[UNTRANSLATED] Samsung se prepara para lançar o Galaxy Tab S10 Lite ; o que esperar
Samsung,ORGANIZATION,59,66,simple,https://www.tudocelular.com/samsung/noticias/n234129/one-ui-7-watch-beta-servidores-samsung.html,tudocelular.com,[UNTRANSLATED] One UI 7 Watch beta surge nos servidores da Samsung
Samsung,ORGANIZATION,15,22,simple,https://www.tecmundo.com.br/produto/404130-samsung-deve-encerrar-fabricacao-de-chips-ddr4-em-breve.htm,tecmundo.com.br,[UNTRANSLATED] Samsung deve encerrar fabricao de chips DDR4 em breve
