text,type,start,end,method,article_url,article_domain,context
Mbaye Dione,PERSON,25,36,simple,https://fr.allafrica.com/stories/202504270034.html,fr.allafrica.com,[UNTRANSLATED] Sénégal : Mbaye Dione succède à Moustapha Niasse à la tête de lAFP
Moustapha Niasse,PERSON,47,63,simple,https://fr.allafrica.com/stories/202504270034.html,fr.allafrica.com,[UNTRANSLATED] Sénégal : Mbaye Dione succède à Moustapha Niasse à la tête de lAFP
Lima,LOCATION,23,27,simple,https://rpp.pe/futbol/copa-libertadores/alianza-lima-vs-talleres-en-vivo-a-que-hora-juegan-en-matute-y-donde-ver-fecha-3-copa-libertadores-2025-por-tv-y-streaming-link-espn-online-partidos-de-hoy-noticia-1629563,rpp.pe,[UNTRANSLATED] Alianza Lima vs Talleres en vivo a qué hora juegan en Matute y dónde ver fecha 3 Copa Libertadores 2025 por TV y streaming link ESPN online Partidos de hoy
Alianza Lima,PERSON,15,27,simple,https://rpp.pe/futbol/copa-libertadores/alianza-lima-vs-talleres-en-vivo-a-que-hora-juegan-en-matute-y-donde-ver-fecha-3-copa-libertadores-2025-por-tv-y-streaming-link-espn-online-partidos-de-hoy-noticia-1629563,rpp.pe,[UNTRANSLATED] Alianza Lima vs Talleres en vivo a qué hora juegan en Matute y dónde ver fecha 3 Copa Libertadores 2025 por TV y streaming link ESPN online Partidos de hoy
Lima,LOCATION,42,46,simple,https://larepublica.pe/deportes/2025/04/22/proximo-partido-de-alianza-lima-en-copa-libertadores-2025-cuando-juega-contra-sao-paulo-por-la-fecha-4-del-torneo-1049664,larepublica.pe,[UNTRANSLATED] Próximo partido de Alianza Lima en Copa Libertadores 2025 : ¿ cuándo juega contra Sao Paulo por la fecha 4 del torneo ? | Deportes
Alianza Lima,PERSON,34,46,simple,https://larepublica.pe/deportes/2025/04/22/proximo-partido-de-alianza-lima-en-copa-libertadores-2025-cuando-juega-contra-sao-paulo-por-la-fecha-4-del-torneo-1049664,larepublica.pe,[UNTRANSLATED] Próximo partido de Alianza Lima en Copa Libertadores 2025 : ¿ cuándo juega contra Sao Paulo por la fecha 4 del torneo ? | Deportes
Sao Paulo,PERSON,97,106,simple,https://larepublica.pe/deportes/2025/04/22/proximo-partido-de-alianza-lima-en-copa-libertadores-2025-cuando-juega-contra-sao-paulo-por-la-fecha-4-del-torneo-1049664,larepublica.pe,[UNTRANSLATED] Próximo partido de Alianza Lima en Copa Libertadores 2025 : ¿ cuándo juega contra Sao Paulo por la fecha 4 del torneo ? | Deportes
Lima,LOCATION,46,50,simple,https://larepublica.pe/deportes/2025/04/22/tabla-de-posiciones-de-alianza-lima-en-copa-libertadores-2025-asi-va-el-grupo-d-en-la-fecha-3-del-torneo-continental-322960,larepublica.pe,[UNTRANSLATED] Tabla de posiciones de Alianza Lima en Copa Libertadores 2025 : así va el Grupo D en la fecha 3 del torneo continental | Deportes
Alianza Lima,PERSON,38,50,simple,https://larepublica.pe/deportes/2025/04/22/tabla-de-posiciones-de-alianza-lima-en-copa-libertadores-2025-asi-va-el-grupo-d-en-la-fecha-3-del-torneo-continental-322960,larepublica.pe,[UNTRANSLATED] Tabla de posiciones de Alianza Lima en Copa Libertadores 2025 : así va el Grupo D en la fecha 3 del torneo continental | Deportes
Disney,ORGANIZATION,77,83,simple,https://libero.pe/futbol-internacional/copa-libertadores/2025/04/21/alianza-lima-vs-talleres-hoy-en-vivo-online-gratis-via-espn-disney-plus-copa-libertadores-2025-1582529,libero.pe,[UNTRANSLATED] Alianza Lima vs Talleres hoy EN VIVO ONLINE GRATIS via ESPN y Disney Plus por Copa Libertadores 2025
