url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,theme_id,theme_description
https://www.lankadeepa.lk/latest_news/%E0%B6%B4%E0%B6%A0-%E0%B6%A1%E0%B6%B1%E0%B6%AF%E0%B6%A7-%E0%B6%8B%E0%B6%B1%E0%B6%B1%E0%B6%AF%E0%B7%80-%E0%B7%84%E0%B6%B3%E0%B6%A7%E0%B6%B8-%E0%B6%B8%E0%B6%AF/1-670418,,පුංචි ඡන්දෙට උනන්දුව හොඳටම මදි - Lankadeepa Online,20250419T154500Z,https://bmkltsly13vb.compat.objectstorage.ap-mumbai-1.oraclecloud.com/cdn.lankadeepa.lk/assets/uploads/image_7733c0a040.jpg,lankadeepa.lk,Sinhalese,Sri Lanka,ELECTION,Election-related themes
https://www.lankadeepa.lk/latest_news/%E0%B6%B4%E0%B6%A0-%E0%B6%A1%E0%B6%B1%E0%B6%AF%E0%B6%BA-%E0%B6%B1%E0%B6%BA%E0%B6%B8-%E0%B6%AF%E0%B6%B1%E0%B6%A7%E0%B6%B8-%E0%B6%B8%E0%B6%9A-%E0%B6%AD%E0%B6%BB%E0%B6%AB%E0%B6%BA-%E0%B6%9A%E0%B6%BB%E0%B6%BA/1-670310,,පුංචි ඡන්දය නියම දිනටම මැකෝ තීරණය කරයි - Lankadeepa Online,20250417T043000Z,https://bmkltsly13vb.compat.objectstorage.ap-mumbai-1.oraclecloud.com/cdn.lankadeepa.lk/assets/uploads/image_766bd293c9.jpg,lankadeepa.lk,Sinhalese,Sri Lanka,ELECTION,Election-related themes
https://www.lankadeepa.lk/news/%E0%B6%B4%E0%B6%A0-%E0%B6%A1%E0%B6%B1%E0%B6%AF%E0%B6%BA-%E0%B6%B1%E0%B6%BA%E0%B6%B8-%E0%B6%AF%E0%B6%B1%E0%B6%A7%E0%B6%B8-%E0%B6%B8%E0%B6%9A-%E0%B6%AD%E0%B6%BB%E0%B6%AB%E0%B6%BA-%E0%B6%9A%E0%B6%BB%E0%B6%BA/101-670310,,පුංචි ඡන්දය නියම දිනටම මැකෝ තීරණය කරයි - Lankadeepa Online,20250417T021500Z,https://bmkltsly13vb.compat.objectstorage.ap-mumbai-1.oraclecloud.com/cdn.lankadeepa.lk/assets/uploads/image_766bd293c9.jpg,lankadeepa.lk,Sinhalese,Sri Lanka,ELECTION,Election-related themes
