url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,theme_id,theme_description
https://www.dr.dk/nyheder/udland/demonstranter-fordoemmer-anholdelse-af-milwaukee-dommer-sigtet-hjaelpe-immigrant,,Demonstranter fordømmer anholdelse af Milwaukee - dommer sigtet for at hjælpe immigrant,20250426T034500Z,https://asset.dr.dk/drdk/drupal-images/other/2025/04/26/scanpix-20250426-011707-4.jpg?im=AspectCrop%3D%281200%2C675%29%2CxPosition%3D.5%2CyPosition%3D.5%3BResize%3D%281200%2C675%29,dr.dk,Danish,Denmark,ARREST,Arrests and detentions
https://politiken.dk/internationalt/int_usa/art10387575/FBIs-anholdelse-af-dommer-m%C3%B8der-h%C3%A5rd-kritik,,FBI anholdelse af dommer møder hård kritik,20250425T231500Z,https://politiken.dk/incoming/img10387696.vdrsuk/ORIGINALS/original_750/USA-FBI-JUDGE,politiken.dk,Danish,Denmark,ARREST,Arrests and detentions
