url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,theme_id,theme_description
https://time.mk/c/de7f45341f/promeni-vo-obrazovniot-sistem-za-da-se-pottiknat-vestinite-kaj-mladite-za-finasiskata-pismenost.html,,Промени во образовниот систем за да се поттикнат вештините кај младите за финасиската писменост,20250330T134500Z,https://kanal5.com.mk/uploads/thumbs/692133.jpg?024539,time.mk,Macedonian,Macedonia,EDUCATION,Education-related themes
https://time.mk/c/aa4f480d37/janevska-aprilskite-plati-vo-obrazovanieto-povisoki-za-7-procenti.html,,Јаневска : Априлските плати во образованието повисоки за 7 проценти,20250330T113000Z,https://libertas.mk/wp-content/uploads/2025/03/33-2.webp,time.mk,Macedonian,Macedonia,EDUCATION,Education-related themes
https://time.mk/c/309c0bb168/opstina-bitola-gi-pomaga-gragjanite-so-25-000-denari-za-nabavka-na-inverter-klima-uredi.html,,Општина Битола ги помага граѓаните со 25 . 000 денари за набавка на инвертер клима уреди,20250424T071500Z,https://racin.mk/wp-content/uploads/2025/04/opshtina-bitola-767x480.jpg?x79636,time.mk,Macedonian,Macedonia,AFFECT,Emotional affect and sentiment
https://time.mk/c/93dc5b1658/gledanje-vo-ekranot-pred-spienje-vlijae-na-spienjeto-pokazuvaat-studiite.html,,"Гледање во екранот пред спиење влијае на спиењето , покажуваат студиите",20250406T193000Z,,time.mk,Macedonian,Macedonia,AFFECT,Emotional affect and sentiment
https://time.mk/c/912de773fa/vo-zatvorot-vo-idrizovo-eden-policaec-cuvar-na-50-zatvorenici.html,,Во затворот во Идризово еден полицаец чувар на 50 затвореници,20250412T071500Z,https://mkd.mk/wp-content/uploads/2024/01/idrizovo.jpg,time.mk,Macedonian,Macedonia,AFFECT,Emotional affect and sentiment
https://time.mk/c/912de773fa/revizija-vlaga-i-nehigiena-vo-zatvorite-vo-mali-kelii-i-po-osum-zatvorenici.html,,Во затворот во Идризово еден полицаец чувар на 50 затвореници,20250412T071500Z,https://mkd.mk/wp-content/uploads/2024/01/idrizovo.jpg,time.mk,Macedonian,Macedonia,AFFECT,Emotional affect and sentiment
