text,type,start,end,method,article_url,article_domain,context
Michael Jackson,PERSON,71,86,simple,https://oglobo.globo.com/blogs/blog-do-acervo/post/2025/04/marcinho-vp-o-traficante-que-ganhou-fama-com-clipe-de-michael-jackson.ghtml,oglobo.globo.com,[UNTRANSLATED] Marcinho VP : O traficante que ganhou fama com clipe de Michael Jackson
Mogilev Region,LOCATION,15,29,simple,https://www.sb.by/en/mogilev-region-governor-chernobyl-is-not-only-tragedy-it-is-lesson-for-all-mankind.html,sb.by,"[UNTRANSLATED] Mogilev Region Governor : Chernobyl is not only a tragedy , it is a lesson for all mankind"
Locals Reflect,PERSON,15,29,simple,https://710keel.com/ixp/182/p/bp-oil-spill-15-years-louisiana/,710keel.com,[UNTRANSLATED] Locals Reflect on 15 Years Since Deepwater Horizon Spill
Years Since Deepwater,PERSON,36,57,simple,https://710keel.com/ixp/182/p/bp-oil-spill-15-years-louisiana/,710keel.com,[UNTRANSLATED] Locals Reflect on 15 Years Since Deepwater Horizon Spill
Horizon Spill,PERSON,58,71,simple,https://710keel.com/ixp/182/p/bp-oil-spill-15-years-louisiana/,710keel.com,[UNTRANSLATED] Locals Reflect on 15 Years Since Deepwater Horizon Spill
Locals Reflect,PERSON,15,29,simple,https://k945.com/bp-oil-spill-15-years-louisiana/,k945.com,[UNTRANSLATED] Locals Reflect on 15 Years Since Deepwater Horizon Spill
Years Since Deepwater,PERSON,36,57,simple,https://k945.com/bp-oil-spill-15-years-louisiana/,k945.com,[UNTRANSLATED] Locals Reflect on 15 Years Since Deepwater Horizon Spill
Horizon Spill,PERSON,58,71,simple,https://k945.com/bp-oil-spill-15-years-louisiana/,k945.com,[UNTRANSLATED] Locals Reflect on 15 Years Since Deepwater Horizon Spill
The Times,ORGANIZATION,35,44,simple,https://timesofindia.indiatimes.com/toi-plus/international/indus-versus-them/articleshow/120590071.cms,timesofindia.indiatimes.com,[UNTRANSLATED] Indus versus them - The Times of India
India,LOCATION,48,53,simple,https://timesofindia.indiatimes.com/toi-plus/international/indus-versus-them/articleshow/120590071.cms,timesofindia.indiatimes.com,[UNTRANSLATED] Indus versus them - The Times of India
Sanjay Seth,PERSON,49,60,simple,https://timesofindia.indiatimes.com/city/ranchi/kanke-dam-condition-pathetic-mp-sanjay-seth/articleshow/120528573.cms,timesofindia.indiatimes.com,[UNTRANSLATED] Kanke dam condition pathetic : MP Sanjay Seth | Ranchi News
Ranchi News,PERSON,63,74,simple,https://timesofindia.indiatimes.com/city/ranchi/kanke-dam-condition-pathetic-mp-sanjay-seth/articleshow/120528573.cms,timesofindia.indiatimes.com,[UNTRANSLATED] Kanke dam condition pathetic : MP Sanjay Seth | Ranchi News
Morocco,LOCATION,15,22,simple,https://www.moroccoworldnews.com/2025/04/193617/morocco-reaffirms-green-energy-leadership-at-16th-energy-conference/,moroccoworldnews.com,[UNTRANSLATED] Morocco Reaffirms Green Energy Leadership at 16th Energy
Morocco Reaffirms Green,PERSON,15,38,simple,https://www.moroccoworldnews.com/2025/04/193617/morocco-reaffirms-green-energy-leadership-at-16th-energy-conference/,moroccoworldnews.com,[UNTRANSLATED] Morocco Reaffirms Green Energy Leadership at 16th Energy
Energy Leadership,PERSON,39,56,simple,https://www.moroccoworldnews.com/2025/04/193617/morocco-reaffirms-green-energy-leadership-at-16th-energy-conference/,moroccoworldnews.com,[UNTRANSLATED] Morocco Reaffirms Green Energy Leadership at 16th Energy
Zimbabwe,LOCATION,80,88,simple,https://www.newsday.co.zw/opinion-analysis/article/200041182/ensuring-water-security-in-mining-communities-critical,newsday.co.zw,[UNTRANSLATED] Ensuring water security in mining communities critical - Newsday Zimbabwe
Newsday Zimbabwe,PERSON,72,88,simple,https://www.newsday.co.zw/opinion-analysis/article/200041182/ensuring-water-security-in-mining-communities-critical,newsday.co.zw,[UNTRANSLATED] Ensuring water security in mining communities critical - Newsday Zimbabwe
Unused Downtown Rogers,PERSON,15,37,simple,https://www.yahoo.com/news/unused-downtown-rogers-water-tank-192723593.html,yahoo.com,[UNTRANSLATED] Unused Downtown Rogers water tank scheduled for removal
Enlit Africa,PERSON,15,27,simple,https://mg.co.za/partner-content/2025-04-23-enlit-africa-2025-empowering-commercial-and-industrial-companies-for-self-generation-energy-and-water-security/,mg.co.za,"[UNTRANSLATED] Enlit Africa 2025 : Empowering commercial and industrial companies for self - generation , energy and water security – The Mail & Guardian"
The Mail,PERSON,134,142,simple,https://mg.co.za/partner-content/2025-04-23-enlit-africa-2025-empowering-commercial-and-industrial-companies-for-self-generation-energy-and-water-security/,mg.co.za,"[UNTRANSLATED] Enlit Africa 2025 : Empowering commercial and industrial companies for self - generation , energy and water security – The Mail & Guardian"
Egypt,LOCATION,15,20,simple,https://allafrica.com/stories/202504250024.html,allafrica.com,"[UNTRANSLATED] Egypt : FM Praises Italy Support for Egypt in EU , International Forums"
Italy,LOCATION,34,39,simple,https://allafrica.com/stories/202504250024.html,allafrica.com,"[UNTRANSLATED] Egypt : FM Praises Italy Support for Egypt in EU , International Forums"
Praises Italy Support,PERSON,26,47,simple,https://allafrica.com/stories/202504250024.html,allafrica.com,"[UNTRANSLATED] Egypt : FM Praises Italy Support for Egypt in EU , International Forums"
Advancing Global,ORGANIZATION,64,80,simple,https://www.finanznachrichten.de/nachrichten-2025-04/65211591-earth-day-2025-powerchina-powers-the-planet-by-advancing-global-water-sustainability-environmental-protection-and-livelihoods-008.htm,finanznachrichten.de,"[UNTRANSLATED] Earth Day 2025 : POWERCHINA Powers the Planet by Advancing Global Water Sustainability , Environmental Protection , and Livelihoods"
Earth Day,PERSON,15,24,simple,https://www.finanznachrichten.de/nachrichten-2025-04/65211591-earth-day-2025-powerchina-powers-the-planet-by-advancing-global-water-sustainability-environmental-protection-and-livelihoods-008.htm,finanznachrichten.de,"[UNTRANSLATED] Earth Day 2025 : POWERCHINA Powers the Planet by Advancing Global Water Sustainability , Environmental Protection , and Livelihoods"
Environmental Protection,PERSON,104,128,simple,https://www.finanznachrichten.de/nachrichten-2025-04/65211591-earth-day-2025-powerchina-powers-the-planet-by-advancing-global-water-sustainability-environmental-protection-and-livelihoods-008.htm,finanznachrichten.de,"[UNTRANSLATED] Earth Day 2025 : POWERCHINA Powers the Planet by Advancing Global Water Sustainability , Environmental Protection , and Livelihoods"
Tarjeta Madre,PERSON,46,59,simple,https://www.milenio.com/politica/luisa-maria-alcalde-cuestiona-tarjeta-madre-gobierno-durango,milenio.com,[UNTRANSLATED] Luisa María Alcalde cuestiona  Tarjeta Madre  del gobierno de Durango - Grupo Milenio
Grupo Milenio,PERSON,87,100,simple,https://www.milenio.com/politica/luisa-maria-alcalde-cuestiona-tarjeta-madre-gobierno-durango,milenio.com,[UNTRANSLATED] Luisa María Alcalde cuestiona  Tarjeta Madre  del gobierno de Durango - Grupo Milenio
Joe Hendry Says,PERSON,15,30,simple,https://411mania.com/wrestling/joe-hendry-wwe-megastar-want-show-up-to-tna-rebellion/,411mania.com,[UNTRANSLATED] Joe Hendry Says a WWE  Megastar  Wants To Show Up To TNA Rebellion
Megastar  Wants To,PERSON,38,56,simple,https://411mania.com/wrestling/joe-hendry-wwe-megastar-want-show-up-to-tna-rebellion/,411mania.com,[UNTRANSLATED] Joe Hendry Says a WWE  Megastar  Wants To Show Up To TNA Rebellion
Show Up To,PERSON,57,67,simple,https://411mania.com/wrestling/joe-hendry-wwe-megastar-want-show-up-to-tna-rebellion/,411mania.com,[UNTRANSLATED] Joe Hendry Says a WWE  Megastar  Wants To Show Up To TNA Rebellion
Joe Hendry,PERSON,34,44,simple,https://www.cagesideseats.com/2025/4/26/24417713/tna-impact-recap-april-24-2025-joe-hendry-ethan-page-wwe-nxt-rebellion-go-home,cagesideseats.com,[UNTRANSLATED] TNA Impact recap : Joe Hendry is damaged goods
Star War New,PERSON,15,27,simple,https://screenrant.com/star-wars-andor-rebels-not-jedi-op-ed/,screenrant.com,[UNTRANSLATED] Star War New TV Show Just Did Something Amazing For The Rebels ... That Fans Would NEVER Allow To Be Done To The Jedi
Show Just Did,PERSON,31,44,simple,https://screenrant.com/star-wars-andor-rebels-not-jedi-op-ed/,screenrant.com,[UNTRANSLATED] Star War New TV Show Just Did Something Amazing For The Rebels ... That Fans Would NEVER Allow To Be Done To The Jedi
Something Amazing For,PERSON,45,66,simple,https://screenrant.com/star-wars-andor-rebels-not-jedi-op-ed/,screenrant.com,[UNTRANSLATED] Star War New TV Show Just Did Something Amazing For The Rebels ... That Fans Would NEVER Allow To Be Done To The Jedi
The Rebels,PERSON,67,77,simple,https://screenrant.com/star-wars-andor-rebels-not-jedi-op-ed/,screenrant.com,[UNTRANSLATED] Star War New TV Show Just Did Something Amazing For The Rebels ... That Fans Would NEVER Allow To Be Done To The Jedi
That Fans Would,PERSON,82,97,simple,https://screenrant.com/star-wars-andor-rebels-not-jedi-op-ed/,screenrant.com,[UNTRANSLATED] Star War New TV Show Just Did Something Amazing For The Rebels ... That Fans Would NEVER Allow To Be Done To The Jedi
Allow To Be,PERSON,104,115,simple,https://screenrant.com/star-wars-andor-rebels-not-jedi-op-ed/,screenrant.com,[UNTRANSLATED] Star War New TV Show Just Did Something Amazing For The Rebels ... That Fans Would NEVER Allow To Be Done To The Jedi
Done To The,PERSON,116,127,simple,https://screenrant.com/star-wars-andor-rebels-not-jedi-op-ed/,screenrant.com,[UNTRANSLATED] Star War New TV Show Just Did Something Amazing For The Rebels ... That Fans Would NEVER Allow To Be Done To The Jedi
The Elegance Brand,PERSON,23,41,simple,https://www.ewrestlingnews.com/news/tna/moose-the-elegance-brand-retain-their-titles-at-tna-rebellion-2025,ewrestlingnews.com,[UNTRANSLATED] Moose & The Elegance Brand Retain Their Titles At TNA Rebellion 2025
