text,type,start,end,method,article_url,article_domain,context
Librai Bergamo,PERSON,67,81,simple,https://www.ecodibergamo.it/eventi/eppen/dettaglio/letteratura/bergamo/dopo-esodo_266585/,ecodibergamo.it,[UNTRANSLATED] Dopo lesodo : da profughi a cittadini . - Fiera dei Librai Bergamo
France,LOCATION,62,68,simple,https://www.ansa.it/sito/notizie/topnews/2025/04/24/anche-migranti-e-rifugiati-ai-funerali-di-papa-francesco_5e29300c-0d4f-451f-ba68-fd825b40fbf0.html,ansa.it,[UNTRANSLATED] Anche migranti e rifugiati ai funerali di papa Francesco - Ultima ora
Ugl Polizia,PERSON,15,26,simple,https://www.imolaoggi.it/2015/12/28/ugl-polizia-500-profughi-sono-troppi-il-centro-conetta-e-una-polveriera/,imolaoggi.it,"[UNTRANSLATED] Ugl Polizia : 500 profughi sono troppi , il centro Conetta è una polveriera • Imola Oggi"
Imola Oggi,PERSON,93,103,simple,https://www.imolaoggi.it/2015/12/28/ugl-polizia-500-profughi-sono-troppi-il-centro-conetta-e-una-polveriera/,imolaoggi.it,"[UNTRANSLATED] Ugl Polizia : 500 profughi sono troppi , il centro Conetta è una polveriera • Imola Oggi"
France,LOCATION,56,62,simple,https://www.notizie.it/migranti-e-rifugiati-ai-funerali-di-papa-francesco-un-gesto-di-inclusione/,notizie.it,[UNTRANSLATED] Migranti e rifugiati ai funerali di Papa Francesco
Papa Francesco,PERSON,51,65,simple,https://www.notizie.it/migranti-e-rifugiati-ai-funerali-di-papa-francesco-un-gesto-di-inclusione/,notizie.it,[UNTRANSLATED] Migranti e rifugiati ai funerali di Papa Francesco
Haiti,LOCATION,25,30,simple,https://noticias.uol.com.br/ultimas-noticias/afp/2025/04/22/centro-do-haiti-tem-mais-de-50000-deslocados-em-duas-semanas-diz-onu.htm,noticias.uol.com.br,"[UNTRANSLATED] Centro do Haiti tem mais de 50 . 000 deslocados em duas semanas , diz ONU"
Pakistan,LOCATION,96,104,simple,https://www.brecorder.com/news/40359749/saudi-immigration-team-arrives-in-karachi-to-oversee-road-to-makkah-initiative,brecorder.com,[UNTRANSLATED] Saudi immigration team arrives in Karachi to oversee Road to Makkah initiative - Pakistan
Karachi,LOCATION,49,56,simple,https://www.brecorder.com/news/40359749/saudi-immigration-team-arrives-in-karachi-to-oversee-road-to-makkah-initiative,brecorder.com,[UNTRANSLATED] Saudi immigration team arrives in Karachi to oversee Road to Makkah initiative - Pakistan
Canada,LOCATION,69,75,simple,https://economictimes.indiatimes.com/nri/latest-updates/immigration-becomes-key-battleground-in-final-days-of-canadas-2025-election-campaign/articleshow/120609813.cms,economictimes.indiatimes.com,[UNTRANSLATED] Immigration becomes key battleground in final days of Canada 2025 election campaign
California Home Depot,PERSON,67,88,simple,https://www.mercurynews.com/2025/04/23/federal-immigration-agents-detain-day-laborers-in-a-pomona-home-depot-parking-lot-activists-say/,mercurynews.com,"[UNTRANSLATED] Federal immigration agents detain day laborers in a California Home Depot parking lot , activists say"
