text,type,start,end,method,article_url,article_domain,context
Papa Francesco,PERSON,15,29,simple,https://www.secoloditalia.it/2025/04/papa-francesco-il-silenzio-di-israele-le-mancate-condoglianze-di-netanyahu-e-il-giallo-del-post-cancellato/,secoloditalia.it,"[UNTRANSLATED] Papa Francesco , il silenzio di Israele , le mancate condoglianze di Netanyahu e il  giallo  del post cancellato"
Israel,LOCATION,15,21,simple,https://www.tio.ch/dal-mondo/cronaca/1833077/israele-pronto-a-ampliare-l-offensiva-contro-hamas,tio.ch,[UNTRANSLATED] Israele pronto a ampliare loffensiva contro Hamas
France,LOCATION,57,63,simple,https://www.corriere.it/esteri/25_aprile_25/da-israele-c-e-grande-rispetto-papa-francesco-era-contro-l-antisemitismo-4f7d6983-f091-4e44-8f9e-f5710782fxlk.shtml,corriere.it,[UNTRANSLATED]  « Da Israele c  è grande rispetto . Papa Francesco era contro lantisemitismo » 
Israel,LOCATION,21,27,simple,https://www.corriere.it/esteri/25_aprile_25/da-israele-c-e-grande-rispetto-papa-francesco-era-contro-l-antisemitismo-4f7d6983-f091-4e44-8f9e-f5710782fxlk.shtml,corriere.it,[UNTRANSLATED]  « Da Israele c  è grande rispetto . Papa Francesco era contro lantisemitismo » 
Da Israele,PERSON,18,28,simple,https://www.corriere.it/esteri/25_aprile_25/da-israele-c-e-grande-rispetto-papa-francesco-era-contro-l-antisemitismo-4f7d6983-f091-4e44-8f9e-f5710782fxlk.shtml,corriere.it,[UNTRANSLATED]  « Da Israele c  è grande rispetto . Papa Francesco era contro lantisemitismo » 
Papa Francesco,PERSON,52,66,simple,https://www.corriere.it/esteri/25_aprile_25/da-israele-c-e-grande-rispetto-papa-francesco-era-contro-l-antisemitismo-4f7d6983-f091-4e44-8f9e-f5710782fxlk.shtml,corriere.it,[UNTRANSLATED]  « Da Israele c  è grande rispetto . Papa Francesco era contro lantisemitismo » 
Israel,LOCATION,74,80,simple,https://www.sapo.pt/noticias/atualidade/pelo-menos-cinco-criancas-morreram-em-novo_680d1007194ce75b0f6fc9b0,sapo.pt,[UNTRANSLATED] Pelo menos cinco crianças morreram em novo ataque aéreo de Israel em Gaza
Royal Saudi Air,PERSON,51,66,simple,https://aninews.in/news/world/middle-east/pm-mods-aircraft-escorted-by-f15s-of-royal-saudi-air-force-in-the-saudi-airspace20250422134416/,aninews.in,[UNTRANSLATED] PM Mod aircraft escorted by F15s of Royal Saudi Air Force in the Saudi airspace
India,LOCATION,15,20,simple,https://timesofoman.com/article/157193-indian-pm-modis-aircraft-escorted-by-f15s-of-royal-saudi-air-force-in-the-saudi-airspace,timesofoman.com,[UNTRANSLATED] Indian PM Modi aircraft escorted by F15s of Royal Saudi Air Force in the Saudi airspace
Royal Saudi Air,PERSON,59,74,simple,https://timesofoman.com/article/157193-indian-pm-modis-aircraft-escorted-by-f15s-of-royal-saudi-air-force-in-the-saudi-airspace,timesofoman.com,[UNTRANSLATED] Indian PM Modi aircraft escorted by F15s of Royal Saudi Air Force in the Saudi airspace
India,LOCATION,36,41,simple,https://www.moneycontrol.com/news/business/economy/saudi-investments-to-india-have-jumped-60x-in-a-decade-13001253.html,moneycontrol.com,[UNTRANSLATED] Saudi investments to India have jumped 60x in a decade
Royal Saudi Air,PERSON,52,67,simple,https://theprint.in/world/pm-modis-aircraft-escorted-by-f15s-of-royal-saudi-air-force-in-the-saudi-airspace/2598631/,theprint.in,[UNTRANSLATED] PM Modi aircraft escorted by F15s of Royal Saudi Air Force in the Saudi airspace
Saudi Arabia,LOCATION,108,120,simple,https://www.livemint.com/news/india/pm-modi-lands-in-jeddah-for-his-two-day-state-visit-to-saudi-arabia-gets-grand-welcome-indian-diaspora-watch-11745316252019.html,livemint.com,[UNTRANSLATED] PM Modi receives 21 - gun salute welcome upon landing in Jeddah for two - day State visit to Saudi Arabia | Watch
India,LOCATION,38,43,simple,https://aninews.in/news/world/asia/relationship-between-india-and-saudi-arabia-has-improved-a-lot-foreign-affairs-expert20250422123531/,aninews.in,[UNTRANSLATED]   Relationship between India and Saudi Arabia has improved a lot : Foreign Affairs Expert
Saudi Arabia,LOCATION,48,60,simple,https://aninews.in/news/world/asia/relationship-between-india-and-saudi-arabia-has-improved-a-lot-foreign-affairs-expert20250422123531/,aninews.in,[UNTRANSLATED]   Relationship between India and Saudi Arabia has improved a lot : Foreign Affairs Expert
Foreign Affairs Expert,PERSON,82,104,simple,https://aninews.in/news/world/asia/relationship-between-india-and-saudi-arabia-has-improved-a-lot-foreign-affairs-expert20250422123531/,aninews.in,[UNTRANSLATED]   Relationship between India and Saudi Arabia has improved a lot : Foreign Affairs Expert
Israel,LOCATION,109,115,simple,https://www.india.com/news/world/missiles-fighter-jets-radar-us-to-give-weapons-worth-usd-100-billion-to-not-israel-ukraine-move-set-to-change-balance-of-power-riyadh-donald-trump-qatar-uae-saudi-arabia-7779667/,india.com,"[UNTRANSLATED] Missiles , fighter jets , radar and ... US to give weapons worth USD 100 billion to ...., not Israel , Ukraine , move set to change balance of power in ... "
Ukraine,LOCATION,118,125,simple,https://www.india.com/news/world/missiles-fighter-jets-radar-us-to-give-weapons-worth-usd-100-billion-to-not-israel-ukraine-move-set-to-change-balance-of-power-riyadh-donald-trump-qatar-uae-saudi-arabia-7779667/,india.com,"[UNTRANSLATED] Missiles , fighter jets , radar and ... US to give weapons worth USD 100 billion to ...., not Israel , Ukraine , move set to change balance of power in ... "
India,LOCATION,17,22,simple,https://www.indiatvnews.com/news/world/pm-modi-emplanes-for-saudi-arabia-india-values-our-historic-relations-pm-modi-saudi-arabia-2025-04-22-986671,indiatvnews.com,[UNTRANSLATED]   India values historic relations ...: PM Modi emplanes for Saudi Arabia on 2 - day visit
Saudi Arabia,LOCATION,75,87,simple,https://www.indiatvnews.com/news/world/pm-modi-emplanes-for-saudi-arabia-india-values-our-historic-relations-pm-modi-saudi-arabia-2025-04-22-986671,indiatvnews.com,[UNTRANSLATED]   India values historic relations ...: PM Modi emplanes for Saudi Arabia on 2 - day visit
Modi Saudi,PERSON,20,30,simple,https://news.webindia123.com/news/Articles/World/20250421/4309427.html,news.webindia123.com,"[UNTRANSLATED]   PM Modi Saudi visit extremely significant , say former envoys Mahesh Sachdev , KP Fabian"
Mahesh Sachdev,PERSON,79,93,simple,https://news.webindia123.com/news/Articles/World/20250421/4309427.html,news.webindia123.com,"[UNTRANSLATED]   PM Modi Saudi visit extremely significant , say former envoys Mahesh Sachdev , KP Fabian"
Hydrogen Arabia,PERSON,40,55,simple,https://www.prnewswire.com/news-releases/bienvenue-a-levenement-hydrogen-arabia-ou-se-dessine-lavenir-de-lenergie-propre-302436675.html,prnewswire.com,[UNTRANSLATED] Bienvenue à l  évènement Hydrogen Arabia où se dessine lavenir de l  énergie propre
Arabie Saoudite,PERSON,84,99,simple,https://www.yabiladi.com/articles/details/164821/alertes-marocains-risques-restrictions-pour.html,yabiladi.com,[UNTRANSLATED] Alertes aux Marocains : Risques et restrictions pour le Hajj 2025 en Arabie Saoudite
Arabie Saoudite,PERSON,23,38,simple,https://www.lavieeco.com/pouvoirs/maroc-arabie-saoudite-les-accords-en-matiere-penale-approuves/,lavieeco.com,[UNTRANSLATED] Maroc - Arabie Saoudite : Les accords en matière pénale approuvés
Tesla,ORGANIZATION,15,20,simple,https://www.t-online.de/mobilitaet/aktuelles/id_100689236/tesla-expandiert-nach-saudi-arabien-streit-mit-staatsfonds-beendet.html,t-online.de,[UNTRANSLATED] Tesla expandiert nach Saudi - Arabien : Streit mit Staatsfonds beendet
Grazer Modelabel Baron,PERSON,26,48,simple,https://www.meinbezirk.at/graz/c-wirtschaft/grazer-modelabel-baron-filou-expandiert-nach-saudi-arabien_a7269432,meinbezirk.at,[UNTRANSLATED] Stylisch : Grazer Modelabel Baron Filou expandiert nach Saudi - Arabien
