text,type,start,end,method,article_url,article_domain,context
Lima,LOCATION,43,47,simple,https://rpp.pe/lima/obras/corte-de-agua-en-lima-hoy-26-de-abril-distritos-y-horarios-afectados-noticia-1630922,rpp.pe,[UNTRANSLATED] SEDAPAL : Corte de Agua hoy Lima y distritos 26 de abril del 2025
El Diario Montas,PERSON,53,69,simple,https://www.eldiariomontanes.es/nacional/urbanizacion-atrapada-dana-20250427003213-ntrc.html,eldiariomontanes.es,[UNTRANSLATED] La urbanización atrapada en la dana | El Diario Montas
Alsdorfer Wohnpark,PERSON,25,43,simple,https://www1.wdr.de/nachrichten/rheinland/mieter-ohne-heizung-alsdorf-100.html,wdr.de,[UNTRANSLATED] Mieter in Alsdorfer Wohnpark ohne warmes Wasser - Rheinland - Nachrichten
Pflegewohnung Kleeblatt,PERSON,40,63,simple,https://www.tagesanzeiger.ch/eglisau-jetzt-wird-die-pflegewohnung-kleeblatt-eroeffnet-852108537354,tagesanzeiger.ch,[UNTRANSLATED] Eglisau : Jetzt wird die Pflegewohnung Kleeblatt eröffnet
Milan,LOCATION,52,57,simple,https://www.finanznachrichten.de/nachrichten-2025-04/65190953-azizi-developments-praesentiert-azizi-milan-die-kommende-modehauptstadt-des-nahen-ostens-004.htm,finanznachrichten.de,[UNTRANSLATED] Azizi Developments präsentiert Azizi Milan - die kommende Modehauptstadt des Nahen Ostens
Azizi Developments,PERSON,15,33,simple,https://www.finanznachrichten.de/nachrichten-2025-04/65190953-azizi-developments-praesentiert-azizi-milan-die-kommende-modehauptstadt-des-nahen-ostens-004.htm,finanznachrichten.de,[UNTRANSLATED] Azizi Developments präsentiert Azizi Milan - die kommende Modehauptstadt des Nahen Ostens
Azizi Milan,PERSON,46,57,simple,https://www.finanznachrichten.de/nachrichten-2025-04/65190953-azizi-developments-praesentiert-azizi-milan-die-kommende-modehauptstadt-des-nahen-ostens-004.htm,finanznachrichten.de,[UNTRANSLATED] Azizi Developments präsentiert Azizi Milan - die kommende Modehauptstadt des Nahen Ostens
Nahen Ostens,PERSON,92,104,simple,https://www.finanznachrichten.de/nachrichten-2025-04/65190953-azizi-developments-praesentiert-azizi-milan-die-kommende-modehauptstadt-des-nahen-ostens-004.htm,finanznachrichten.de,[UNTRANSLATED] Azizi Developments präsentiert Azizi Milan - die kommende Modehauptstadt des Nahen Ostens
Zwei Bewohner,PERSON,37,50,simple,https://www.tt.com/artikel/30907132/balkonbrand-in-hall-zwei-bewohner-ins-krankenhaus-gebracht,tt.com,[UNTRANSLATED] Balkonbrand in Hall : Zwei Bewohner ins Krankenhaus gebracht | Tiroler Tageszeitung – Aktuelle Nachrichten auf tt . com
Tiroler Tageszeitung,PERSON,78,98,simple,https://www.tt.com/artikel/30907132/balkonbrand-in-hall-zwei-bewohner-ins-krankenhaus-gebracht,tt.com,[UNTRANSLATED] Balkonbrand in Hall : Zwei Bewohner ins Krankenhaus gebracht | Tiroler Tageszeitung – Aktuelle Nachrichten auf tt . com
Aktuelle Nachrichten,PERSON,101,121,simple,https://www.tt.com/artikel/30907132/balkonbrand-in-hall-zwei-bewohner-ins-krankenhaus-gebracht,tt.com,[UNTRANSLATED] Balkonbrand in Hall : Zwei Bewohner ins Krankenhaus gebracht | Tiroler Tageszeitung – Aktuelle Nachrichten auf tt . com
Neues Wohnbauprojekt,PERSON,15,35,simple,https://www.vol.at/neues-wohnbauprojekt-in-dornbirn/9359186,vol.at,[UNTRANSLATED] Neues Wohnbauprojekt in Dornbirn
