text,type,start,end,method,article_url,article_domain,context
Nord America,PERSON,77,89,simple,https://www.ansa.it/sito/notizie/mondo/nordamerica/2025/04/25/fbi-arresta-giudice-ha-ostacolato-arresto-di-irregolare_bb975f4a-fbbd-4156-b95d-b826ebb3db23.html,ansa.it,"[UNTRANSLATED] Fbi arresta giudice ,  ha ostacolato arresto di irregolare  - Nord America"
Mare Nostrum,PERSON,27,39,simple,https://www.imolaoggi.it/2014/10/13/un-anno-di-mare-nostrum-prelevati-150mila-clandestini-318-scafisti-arrestati/,imolaoggi.it,"[UNTRANSLATED] Un anno di  Mare Nostrum : Prelevati 150mila clandestini , 318 scafisti arrestati • Imola Oggi"
Imola Oggi,PERSON,99,109,simple,https://www.imolaoggi.it/2014/10/13/un-anno-di-mare-nostrum-prelevati-150mila-clandestini-318-scafisti-arrestati/,imolaoggi.it,"[UNTRANSLATED] Un anno di  Mare Nostrum : Prelevati 150mila clandestini , 318 scafisti arrestati • Imola Oggi"
Imola Oggi,PERSON,80,90,simple,https://www.imolaoggi.it/2025/04/23/immigrazione-clandestina-banda-di-turchi-arrestata-a-trieste/,imolaoggi.it,"[UNTRANSLATED] Immigrazione clandestina , banda di turchi arrestata a Trieste • Imola Oggi"
Milwaukee,LOCATION,52,61,simple,https://noticias.uol.com.br/ultimas-noticias/reuters/2025/04/25/autoridades-dos-eua-prendem-juiza-de-milwaukee-por-obstruir-operacao-de-imigracao.htm,noticias.uol.com.br,[UNTRANSLATED] Autoridades dos EUA prendem juíza de Milwaukee por obstruir operao de imigrao
FBI,ORGANIZATION,26,29,simple,https://www.sapo.pt/noticias/atualidade/diretor-do-fbi-diz-que-foi-presa-juiza_680bc0a0db617c5ad382af34,sapo.pt,[UNTRANSLATED] Diretor do FBI diz que foi presa juíza acusada de ajudar imigrante a escapar à deteno
FBI,ORGANIZATION,27,30,simple,https://www.sapo.pt/noticias/atualidade/director-do-fbi-diz-que-foi-presa-juiza_680c319dc50f945ab6637775,sapo.pt,[UNTRANSLATED] Director do FBI diz que foi presa juíza acusada de ajudar imigrante a escapar à deteno
FBI,ORGANIZATION,27,30,simple,https://www.dnoticias.pt/2025/4/26/446518-director-do-fbi-diz-que-foi-presa-juiza-acusada-de-ajudar-imigrante-a-escapar-a-detencao/,dnoticias.pt,[UNTRANSLATED] Director do FBI diz que foi presa juíza acusada de ajudar imigrante a escapar à deteno
FBI,ORGANIZATION,15,18,simple,https://www.band.uol.com.br/noticias/fbi-prende-juiza-por-obstruir-processo-de-imigracao-202504251930,band.uol.com.br,[UNTRANSLATED] FBI prende juíza por  obstruir  processo de imigrao
FBI,ORGANIZATION,15,18,simple,https://www.dw.com/pt-br/fbi-prende-ju%C3%ADza-por-obstruir-processo-de-imigra%C3%A7%C3%A3o/a-72358356,dw.com,[UNTRANSLATED] FBI prende juíza por  obstruir  processo de imigrao – DW – 25 / 04 / 2025
Canada,LOCATION,88,94,simple,https://www.naturalnews.com/2025-04-23-trump-border-policies-reduce-illegal-crossings.html,naturalnews.com,[UNTRANSLATED] Trump border policies lead to 95 % drop in illegal crossings at U . S .- Canada border – NaturalNews . com
Border Security,PERSON,15,30,simple,https://www.tvguide.co.uk/schedule/d7cfb634-c951-53a8-9255-249ee938362b/border-security-americas-front-line,tvguide.co.uk,[UNTRANSLATED] Border Security : America Front Line
America Front Line,PERSON,33,51,simple,https://www.tvguide.co.uk/schedule/d7cfb634-c951-53a8-9255-249ee938362b/border-security-americas-front-line,tvguide.co.uk,[UNTRANSLATED] Border Security : America Front Line
Border Security,PERSON,15,30,simple,https://www.tvguide.co.uk/schedule/1ed8b8d2-8f56-5371-940b-51dcdef379ca/border-security-americas-front-line,tvguide.co.uk,[UNTRANSLATED] Border Security : America Front Line
America Front Line,PERSON,33,51,simple,https://www.tvguide.co.uk/schedule/1ed8b8d2-8f56-5371-940b-51dcdef379ca/border-security-americas-front-line,tvguide.co.uk,[UNTRANSLATED] Border Security : America Front Line
Border Security,PERSON,15,30,simple,https://www.tvguide.co.uk/schedule/ac20ae52-53ef-537e-9847-555b39203fa1/border-security-americas-front-line,tvguide.co.uk,[UNTRANSLATED] Border Security : America Front Line
America Front Line,PERSON,33,51,simple,https://www.tvguide.co.uk/schedule/ac20ae52-53ef-537e-9847-555b39203fa1/border-security-americas-front-line,tvguide.co.uk,[UNTRANSLATED] Border Security : America Front Line
