text,type,start,end,method,article_url,article_domain,context
Bot Express,PERSON,15,26,simple,https://toyokeizai.net/ud/pressrelease/680771afaf6d341dcf000006,toyokeizai.net,[UNTRANSLATED] Bot Express 、 防災訓練をデジタル化する 「 被災者把握システム限定パッケージ （ 月額5万円 ）」 の提供を開始 | 東洋経済オンライン
Israel,LOCATION,15,21,simple,https://www.corriere.it/esteri/diretta-live/25_aprile_28/israele-hamas-le-notizie-di-oggi-in-diretta-israele-torna-a-bombardare-beirut-dopo-l-ordine-di-evacuazione-colpito-deposito-di.shtml,corriere.it,"[UNTRANSLATED] Israele - Hamas , le notizie di oggi in diretta | Israele torna a bombardare Beirut dopo lordine di evacuazione : « Colpito deposito di munizioni di Hezbollah » "
Beirut,LOCATION,92,98,simple,https://www.corriere.it/esteri/diretta-live/25_aprile_28/israele-hamas-le-notizie-di-oggi-in-diretta-israele-torna-a-bombardare-beirut-dopo-l-ordine-di-evacuazione-colpito-deposito-di.shtml,corriere.it,"[UNTRANSLATED] Israele - Hamas , le notizie di oggi in diretta | Israele torna a bombardare Beirut dopo lordine di evacuazione : « Colpito deposito di munizioni di Hezbollah » "
New Jersey,PERSON,27,37,simple,https://www.meteoweb.eu/2025/04/incendio-new-jersey-dichiarato-stato-emergenza/1001781656/,meteoweb.eu,[UNTRANSLATED] Incendio in New Jersey : dichiarato lo stato di emergenza
New Jersey,PERSON,36,46,simple,https://www.ansa.it/sito/notizie/mondo/2025/04/23/incendio-boschivo-in-new-jersey-migliaia-di-persone-evacuate_1da9cf5f-3eb6-4fc2-91b1-678e8267d7a6.html,ansa.it,"[UNTRANSLATED] Incendio boschivo in New Jersey , migliaia di persone evacuate - Notizie"
New Jersey,PERSON,36,46,simple,https://www.ansa.it/sito/notizie/mondo/nordamerica/2025/04/23/incendio-boschivo-in-new-jersey-migliaia-di-persone-evacuate_223313cb-7f4c-4026-b908-9918694ae913.html,ansa.it,"[UNTRANSLATED] Incendio boschivo in New Jersey , migliaia di persone evacuate - Nord America"
Nord America,PERSON,80,92,simple,https://www.ansa.it/sito/notizie/mondo/nordamerica/2025/04/23/incendio-boschivo-in-new-jersey-migliaia-di-persone-evacuate_223313cb-7f4c-4026-b908-9918694ae913.html,ansa.it,"[UNTRANSLATED] Incendio boschivo in New Jersey , migliaia di persone evacuate - Nord America"
Smoothly To Stabler,PERSON,76,95,simple,https://www.tvfanatic.com/law-and-order-organized-crime-s05e03-review-paranza-dei-bambini/,tvfanatic.com,[UNTRANSLATED] Law & Order : Organized Crime Complicated New Case Connected Smoothly To Stabler Missing Years In Europe
Missing Years In,PERSON,96,112,simple,https://www.tvfanatic.com/law-and-order-organized-crime-s05e03-review-paranza-dei-bambini/,tvfanatic.com,[UNTRANSLATED] Law & Order : Organized Crime Complicated New Case Connected Smoothly To Stabler Missing Years In Europe
Nike,ORGANIZATION,15,19,simple,https://www.fox10phoenix.com/news/another-train-robbery-reported-i-40-arizona,fox10phoenix.com,[UNTRANSLATED] Nikes stolen during I - 40 train robbery in northern Arizona : DPS
