url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,theme_id,theme_description,target_language,content_hash
https://www.jdsupra.com/legalnews/ep-58-addressing-potential-6875069/,,Ep . 58 – Addressing Potential Discrimination in Patient Care Decision Support Tools | Dentons,20250425T043000Z,https://jdsupra-static.s3.amazonaws.com/profile-images/og.12344_1023.jpg,jdsupra.com,English,United States,DISCRIMINATION,Discrimination and prejudice themes,English,67c4fdbf2778ac29b0f41414fb7ffb66
https://www.hindustantimes.com/india-news/rahul-gandhi-writes-to-himachal-telangana-cms-to-enact-rohit-vemula-act-101745234630285.html,,"Rahul Gandhi writes to Himachal , Telangana CMs to enact Rohit Vemula Act",20250421T153000Z,https://www.hindustantimes.com/ht-img/img/2025/04/21/1600x900/Congress-leader-Rahul-Gandh-i--HT-_1745234623774.jpg,hindustantimes.com,English,India,DISCRIMINATION,Discrimination and prejudice themes,English,9151e14253e178d4f6e5d76ca7ba7b7d
https://www.wits.ac.za/news/latest-news/general-news/2025/2025-04/wits-social-justice-statement.html,,2025 - 04 - Wit Social Justice Statement - Wits University,20250423T133000Z,,wits.ac.za,English,South Africa,DISCRIMINATION,Discrimination and prejudice themes,English,d9d1bb40d4691f6fa0b94f6f1da4b031
https://www.mondaq.com:443/unitedstates/discrimination-disability-sexual-harassment/1615004/us-supreme-court-likely-to-reject-heightened-evidentiary-requirement-for-reverse-discrimination-cases,,U . S . Supreme Court Likely To Reject Heightened Evidentiary Requirement For  Reverse Discrimination  Cases,20250424T130000Z,http://www.mondaq.com/images/MondaqThumb.png,mondaq.com,English,United States,DISCRIMINATION,Discrimination and prejudice themes,English,b5ed2fd088d1db057cf4369cc1b5b956
https://www.tribuneindia.com/news/india/sc-allows-ugc-to-notify-draft-regulations-on-ragging-sexual-harassment-discrimination/,https://www.tribuneindia.com/news/india/sc-allows-ugc-to-notify-draft-regulations-on-ragging-sexual-harassment-discrimination/amp,"SC allows UGC to notify draft regulations on ragging , sexual harassment , discrimination",20250424T191500Z,https://www.tribuneindia.com/sortd-service/imaginary/v22-01/jpg/large/high?url=dGhldHJpYnVuZS1zb3J0ZC1wcm8tcHJvZC1zb3J0ZC9tZWRpYTY1MjFmY2EwLTIxMjgtMTFmMC04NDBiLTBkMWUyZGMyZWRkYi5qcGc=,tribuneindia.com,English,India,DISCRIMINATION,Discrimination and prejudice themes,English,d25480f30a9e9fdf2e407422e03e4aa1
https://freerepublic.com/focus/f-news/4313660/posts,,US companies avoid hiring white men as part of diversity push,20250428T004500Z,,freerepublic.com,English,United States,DISCRIMINATION,Discrimination and prejudice themes,English,1680b00fb35b27c401fdc19e5d5b29bc
https://www.washingtonblade.com/2025/04/25/navigating-employer-sponsored-health-insurance-care/,,"Navigating employer - sponsored health insurance , care",20250425T150000Z,https://www.washingtonblade.com/content/files/2025/04/law_and_medicine_insert_by_maxxyustas_via_Bigstock.jpg,washingtonblade.com,English,United States,DISCRIMINATION,Discrimination and prejudice themes,English,02e930e3db5123ebdc43bbfea1fe9d98
https://www.housingwire.com/articles/roshani-sheth-chicago-court-dismisses-claims-discrimination-lawsuit-nar/,,Court dismisses most claims in discrimination suit against NAR,20250424T223000Z,https://www.housingwire.com/wp-content/uploads/2019/09/courtroom_judge_trial-8.jpg,housingwire.com,English,United States,DISCRIMINATION,Discrimination and prejudice themes,English,62f20ebf41f4053cd470db1fcbcfc3ad
https://www.yahoo.com/news/schools-could-end-dei-programs-182809786.html,,"Schools could end DEI programs for business , staff , students to avoid potential $300M loss",20250422T190000Z,https://s.yimg.com/ny/api/res/1.2/FJpfafBM2Drh.wB41pj_xA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/palm_beach_post_natl_articles_437/7c083e977fc9e84b62a8bba2daa8662a,yahoo.com,English,United States,DISCRIMINATION,Discrimination and prejudice themes,English,7d1af8641a7629c334233dfdf5cac32f
https://www.yahoo.com/news/black-woman-settles-suit-against-164900362.html,,"Black Woman Settles Suit Against Tesla After Accusing Her Bosses of Greeting Her With  Welcome to the Slave House , and That Not All",20250421T180000Z,https://media.zenfs.com/en/the_root_754/dd8151a2e0f0cb93c5097b710d39a530,yahoo.com,English,United States,DISCRIMINATION,Discrimination and prejudice themes,English,31525c86a377d711191cec2840d127f4
