url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,keyword,target_language,content_hash
https://www.rtve.es/noticias/20250427/quienes-son-cardenales-favoritos-nuevo-papa/16554597.shtml,https://amp.rtve.es/noticias/20250427/quienes-son-cardenales-favoritos-nuevo-papa/16554597.shtml,"Cardenales favoritos para ser papa , según la prensa internacional",20250427T113000Z,https://img.rtve.es/imagenes/quienes-son-cardenales-favoritos-nuevo-papa/01745582223382.jpg,rtve.es,Spanish,Spain,North Africa,Spanish,62900a665294923020305ca723b26b76
https://www.suedtirolnews.it/unterhaltung/kultur/gedenkfeier-gegen-faschismus-in-blumau,,Gedenkfeier gegen Faschismus in Blumau,20250427T201500Z,https://media.stncdn.it/960x720/2025/04/die-redner-dritter-von-links-dr-alexander-von-egen-vizeburgermeisterin-martina-lantscher-und-karl-saxer-am-mikrofon-meinrad-berger.jpeg,suedtirolnews.it,German,Italy,North Africa,German,81877f8b300c6c46cdf7f0e3d22ddcb3
http://www.costanachrichten.com/kultur/augusta-emerita-besuch-in-merida-extremadura-roemisches-theater-roemerstadt-museum-ausflug-anreise-93699622.html,,Augustus in Extremadura : Besuch in der Römerstadt Augusta Emerita und im heutigen Mérida,20250427T074500Z,,costanachrichten.com,German,Spain,North Africa,German,6e797e189a8a367623d2bf4e56a3a578
https://www.dostor.org/5048923,,كلاسيكو الأرض الشوط الثاني بث مباشر .. مشاهدة ماتش ريال مدريد ضد برشلونة الآن,20250426T211500Z,,dostor.org,Arabic,Egypt,North Africa,Arabic,cacd2b4caa7ae71ff388f21f065e29c7
https://www.dostor.org/5051039,,لاعبو منتخب مصر للجودو يعبرون عن سعادتهم بحصد الذهبيات,20250428T164500Z,,dostor.org,Arabic,Egypt,North Africa,Arabic,8438feaae75d04dd69bb7e70d12107ca
https://www.corriere.it/sette/25_aprile_27/milano-1975-alberto-brasili-04864fcc-4037-44f6-9024-a9ab2e656xlk.shtml,https://www.corriere.it/sette/25_aprile_27/milano-1975-alberto-brasili-04864fcc-4037-44f6-9024-a9ab2e656xlk_amp.shtml,"Milano 1975 , i capelli lunghi e un eskimo : per questo i « neri » di San Babila uccisero Alberto Brasili , studente - operaio",20250427T173000Z,https://dimages2.corriereobjects.it/files/image_1200_900/files/fp/uploads/2025/04/23/6808d1b7f2c24.r_d.314-300-22222.jpeg,corriere.it,Italian,Italy,North Africa,Italian,f8b371860f8daa7cc64d6664d8178014
https://www.ondarock.it/interviste/bassolino.htm,,Bassolino :: Le interviste di OndaRock,20250427T034500Z,https://ondarock.it/images/monografie/bassolino-1_1745503837.jpg,ondarock.it,Italian,Italy,North Africa,Italian,5154541f9b14d7b45f3a4c54df2cc8db
https://www.worldpoliticsreview.com/africa-conflicts-drones/,,Drones Are Transforming Conflicts Across Africa,20250428T154500Z,https://www.worldpoliticsreview.com/wp-content/uploads/2025/04/africa-conflicts-drones-04282025-2.jpg,worldpoliticsreview.com,English,United States,Sub-Saharan Africa,English,e47b8b1f44d2fba616b3242b2fe322f3
https://www.vogue.com/article/chanel-metiers-d-art-shows-around-the-world,,Around the World With Chanel : A Travel Diary of the Brand Pre - Collection Shows From 2007 to Today,20250428T140000Z,"https://assets.vogue.com/photos/66301049bb394541a2b9a097/16:9/w_1280,c_limit/ChanelMidSeason3.jpg",vogue.com,English,United States,Sub-Saharan Africa,English,99cddde53e72f5ee9a7fb2e5870cfd71
https://www.nzherald.co.nz/travel/should-you-choose-a-guided-holiday-for-your-next-trip/DZ3GL73NKZCJDJ4ZF5X4YTBESI/,,Should you choose a guided holiday for your next trip ? ,20250428T190000Z,https://www.nzherald.co.nz/resizer/v2/ZI6WDMUYSNGEZBXT6GUSTLFERA.jpg?auth=71a1e591e8525e6e7b38d26cf3c947be3846fb8d0cbac90074fd1c456ab8ae14&quality=70&focal=1181%2C698&smart=false,nzherald.co.nz,English,New Zealand,Oceania,English,44a2020e65ca9ce2dfc1908f82422a73
https://www.freepressjournal.in/analysis/trumps-u-turn-on-student-visa-offers-glimmer-of-hope-to-immigrant-students-and-teachers-alike,https://www.freepressjournal.in/amp/analysis/trumps-u-turn-on-student-visa-offers-glimmer-of-hope-to-immigrant-students-and-teachers-alike,Trump U - turn On Student Visa Offers Glimmer Of Hope To Immigrant Students And Teachers Alike,20250428T050000Z,https://media.assettype.com/freepressjournal/2025-01-02/3rjakib3/Donald%20Trump.jpg,freepressjournal.in,English,India,Oceania,English,991be9de19abd6b8ed1e8cc19aeb3392
https://www.politico.eu/article/germany-berlin-europe-russia-ukraine-rearmament-global-defense-spending/,,Berlin takes lead in Europe rearmament as global defense spending soars – POLITICO,20250428T124500Z,"https://www.politico.eu/cdn-cgi/image/width=1200,height=630,fit=crop,quality=80,onerror=redirect/wp-content/uploads/2025/04/28/12890341-scaled.jpg",politico.eu,English,United States,Oceania,English,ad5b68d023fc9fca80e80d76e50ed209
https://english.kyodonews.net:443/news/2025/04/161b795198db-military-spending-in-2024-rises-unprecedented-94-to-272-trillion.html,,Military spending in 2024 rises unprecedented 9 . 4 % to $2 . 72 trillion,20250428T041500Z,https://img.kyodonews.net/english/public/images/posts/28a102fec22cadff0d2865f43176141a/image_l.jpg,english.kyodonews.net,English,Japan,Oceania,English,658f2990ecd6290a899c983494026e18
https://almomento.net/forentino-gana-plata-tornal-y-del-orbe-bronce-en-panam-judo/,,Forentino gana plata ; Tornal y Del Orbe bronce en Panam Judo,20250428T074500Z,https://almomento.net/wp-content/uploads/2025/04/JUDO-OCEANIA-T.jpg,almomento.net,Spanish,United States,Oceania,Spanish,c35c834143abd4d4b195630f2121e210
https://www.mundodeportivo.com/vidae/salud/20250427/1002449759/revelan-alimento-capaz-regenerar-neuronas-fortalecer-memoria-publicacion.html,,"Revelan el alimento capaz de regenerar las neuronas y fortalecer la memoria , según publicación",20250428T114500Z,https://www.mundodeportivo.com/files/og_thumbnail/files/fp/uploads/2024/01/05/65984a7775f57.r_d.800-608-0.jpeg,mundodeportivo.com,Spanish,Spain,Oceania,Spanish,bbde3debce39b4d23cdac2bf9b526254
https://www.diariolibre.com/mundo/europa/2025/04/27/27-billones-de-dolares-sube-gasto-militar-desde-la-guerra-fria/3090209,https://www.diariolibre.com/amp/mundo/europa/2025/04/27/27-billones-de-dolares-sube-gasto-militar-desde-la-guerra-fria/3090209,"2 , 7 billones de dólares : sube gasto militar desde la Guerra Fría",20250428T041500Z,https://resources.diariolibre.com/images/2024/12/16/gasto-militar-focus-0-0-608-342_wam.jpg,diariolibre.com,Spanish,United States,Oceania,Spanish,b4555e1cd594f53484a1d651d6d69be0
https://sipse.com/mundo/groenlandia-rechaza-interes-de-trump-por-comprar-la-isla-489378.html,https://sipse.com/amp/mundo/groenlandia-rechaza-interes-de-trump-por-comprar-la-isla-489378.html,Groenlandia rechaza interés de Trump por comprar la isla,20250428T030000Z,https://images.sipse.com/oeuRIjNmhHA94TFx-_BdnLwIaY4=/724x500/smart/2025/04/27/1745794803238.jpg,sipse.com,Spanish,Mexico,Arctic,Spanish,06b2583ce92216f22bfea37727091f11
https://www.eldestapeweb.com/informacion-general/dinamarca/groenlandia-y-dinamarca-afirman-alianza-en-medio-del-interes-de-trump-en-el-control-eeuu-202542711301,https://www.eldestapeweb.com/informacion-general/dinamarca/groenlandia-y-dinamarca-afirman-alianza-en-medio-del-interes-de-trump-en-el-control-eeuu-202542711301,Groenlandia y Dinamarca afirman alianza en medio del interés de Trump en el control EEUU,20250427T150000Z,https://cdn.eldestapeweb.com/eldestape/042024/1713970766465.jpg,eldestapeweb.com,Spanish,Argentina,Arctic,Spanish,3cec2eb3aed9e056ac1fb6cd4284cda7
https://www.elvocero.com/el-mundo/groenlandia-palabras-de-trump-no-han-sido-respetuosas/article_f95eea83-d428-4e57-a0a7-c6364db49cd5.html,https://www.elvocero.com/el-mundo/groenlandia-palabras-de-trump-no-han-sido-respetuosas/article_f95eea83-d428-4e57-a0a7-c6364db49cd5.amp.html,Groenlandia : Palabras de Trump  no han sido respetuosas  ,20250427T200000Z,https://bloximages.newyork1.vip.townnews.com/elvocero.com/content/tncms/assets/v3/editorial/1/fc/1fcaf5a1-ce69-4a44-a78a-bbff898df6de/680e70b13e42b.image.jpg?crop=1763%2C926%2C0%2C124,elvocero.com,Spanish,United States,Arctic,Spanish,c24d5e9fa380f1281963290a001f7c0f
