text,type,start,end,method,article_url,article_domain,context
Venezuela,LOCATION,109,118,simple,https://www.elimpulso.com/2025/04/26/amnistia-internacional-exige-el-fin-de-abusos-y-torturas-contra-detenidos-poselectorales-en-venezuela-26abr/,elimpulso.com,[UNTRANSLATED] ▷ Amnistía Internacional exige el fin de abusos y torturas contra detenidos poselectorales en Venezuela # 26Abr
Demi Moore,PERSON,15,25,simple,https://www.spiegel.de/panorama/leute/demi-moore-schauspielerin-empfindet-altern-als-ein-enormes-geschenk-a-09efbe06-157f-4d6c-91db-0fc41657e3a5,spiegel.de,[UNTRANSLATED] Demi Moore : Schauspielerin empfindet Altern als ein » enormes Geschenk « 
Demi Moore,PERSON,15,25,simple,https://www.spiegel.de/panorama/leute/demi-moore-empfindet-altern-als-ein-enormes-geschenk-a-09efbe06-157f-4d6c-91db-0fc41657e3a5,spiegel.de,[UNTRANSLATED] Demi Moore empfindet Altern als ein » enormes Geschenk « 
Geisel Krivoi,PERSON,20,33,simple,https://www.juedische-allgemeine.de/israel/ex-geisel-krivoi-sie-foltern-matan-mit-stromschlaegen/,juedische-allgemeine.de,[UNTRANSLATED] Ex - Geisel Krivoi : „ Sie foltern Matan mit Stromschlägen  
Demi Moore,PERSON,15,25,simple,https://www.noz.de/deutschland-welt/panorama/artikel/demi-moore-altern-ist-ein-enormes-geschenk-48636051,noz.de,[UNTRANSLATED] Demi Moore : Altern ist ein „ enormes Geschenk  
Demi Moore,PERSON,15,25,simple,https://www.schwaebische.de/panorama/demi-moore-altern-ist-ein-enormes-geschenk-3522636,schwaebische.de,[UNTRANSLATED] Demi Moore : Altern ist ein „ enormes Geschenk  
Haben Sie,PERSON,30,39,simple,https://www.nzz.ch/gesellschaft/kokainkonsum-haben-sie-dabei-ein-schlechtes-gewissen-eine-umfrage-ld.1879123,nzz.ch,[UNTRANSLATED] Kokainkonsum : Haben Sie dabei ein schlechtes Gewissen ? Eine Umfrage
Eine Umfrage,PERSON,72,84,simple,https://www.nzz.ch/gesellschaft/kokainkonsum-haben-sie-dabei-ein-schlechtes-gewissen-eine-umfrage-ld.1879123,nzz.ch,[UNTRANSLATED] Kokainkonsum : Haben Sie dabei ein schlechtes Gewissen ? Eine Umfrage
Demi Moore,PERSON,15,25,simple,https://www.kn-online.de/promis/demi-moore-darum-hat-die-schauspielerin-keine-angst-vor-dem-alt-werden-AQ23M7GHTZJA7IFMUCSWDK733I.html,kn-online.de,[UNTRANSLATED] Demi Moore : Darum hat die Schauspielerin keine Angst vor dem Alt - Werden
Rundgang Innenstadt,PERSON,15,34,simple,https://www.lokalkompass.de/duisburg/c-ratgeber/rundgang-innenstadt-1-mai_a2046807,lokalkompass.de,[UNTRANSLATED] Rundgang Innenstadt 1 . Mai
Sudan,LOCATION,67,72,simple,https://www.spiegel.de/politik/deutschland/hannover-bundesregierung-holt-fluechtlinge-aus-dem-sudan-nach-deutschland-a-c603346f-385c-4041-8696-837fc22705dd,spiegel.de,[UNTRANSLATED] Hannover : Bundesregierung holt Flüchtlinge aus dem Sudan nach Deutschland
Sponichi Annex,PERSON,71,85,simple,https://www.sponichi.co.jp/gamble/news/2025/04/28/kiji/20250427s00004050434000c.html,sponichi.co.jp,[UNTRANSLATED]  【 ケンタッキーダービー 】 アドマイヤデイトナ ＆ ルクソールカフェ 日本馬初の快挙に挑む !― スポニチ Sponichi Annex ギャンブル
Sponichi Annex,PERSON,55,69,simple,https://www.sponichi.co.jp/gamble/news/2025/04/24/kiji/20250424b00004049005000c.html,sponichi.co.jp,[UNTRANSLATED] 優駿たちのふるさとで24日は今季初重賞のエトワール賞 （ H3 ）― スポニチ Sponichi Annex ギャンブル
Sponichi Annex,PERSON,75,89,simple,https://www.sponichi.co.jp/gamble/news/2025/04/24/kiji/20250423s00004050375000c.html,sponichi.co.jp,[UNTRANSLATED]  【 香港 ・ チェアマンズスプリントP 】 エイシンフェンサー戴冠気配 ！ 芝で軽快ラスト2F24秒5 ― スポニチ Sponichi Annex ギャンブル
Reiner Fuellmich,PERSON,15,31,simple,https://www.imolaoggi.it/2025/04/24/reiner-fuellmich-condannato-a-3-anni-e-9-mesi/,imolaoggi.it,[UNTRANSLATED] Reiner Fuellmich condannato a 3 anni e 9 mesi • Imola Oggi
Imola Oggi,PERSON,63,73,simple,https://www.imolaoggi.it/2025/04/24/reiner-fuellmich-condannato-a-3-anni-e-9-mesi/,imolaoggi.it,[UNTRANSLATED] Reiner Fuellmich condannato a 3 anni e 9 mesi • Imola Oggi
In Messico,PERSON,15,25,simple,https://www.ansa.it/sito/notizie/mondo/americalatina/2025/04/24/in-messico-pronto-un-rapporto-sul-ranch-degli-orrori_0e4bf2fa-1ea9-4cdc-9133-df504d1ed0d0.html,ansa.it,[UNTRANSLATED] In Messico pronto un rapporto sul ranch degli orrori - America Latina
America Latina,PERSON,70,84,simple,https://www.ansa.it/sito/notizie/mondo/americalatina/2025/04/24/in-messico-pronto-un-rapporto-sul-ranch-degli-orrori_0e4bf2fa-1ea9-4cdc-9133-df504d1ed0d0.html,ansa.it,[UNTRANSLATED] In Messico pronto un rapporto sul ranch degli orrori - America Latina
