text,type,start,end,method,article_url,article_domain,context
Israel,LOCATION,15,21,simple,https://www.cadena3.com/noticia/internacionales/israel-lleva-a-cabo-mas-de-200-ataques-aereos-en-gaza-causando-la-muerte-de-un-miliciano_416671,cadena3.com,"[UNTRANSLATED] Israel lleva a cabo más de 200 ataques aéreos en Gaza , causando la muerte de un miliciano"
Israel,LOCATION,15,21,simple,http://spanish.xinhuanet.com/20250421/ebd34654d2a540048eb3ba143bec56ef/c.html,spanish.xinhuanet.com,[UNTRANSLATED] Israel lleva a cabo más de 200 ataques contra Gaza en tres días
Deutsches Finanzpaket,PERSON,37,58,simple,https://www.deutschlandfunk.de/deutsches-finanzpaket-nicht-mit-eu-schuldenregeln-vereinbar-100.html,deutschlandfunk.de,[UNTRANSLATED] Wirtschaftsexperten - Deutsches Finanzpaket nicht mit EU - Schuldenregeln vereinbar
Deutsches Finanzpaket,PERSON,37,58,simple,https://www.deutschlandfunk.de/deutsches-finanzpaket-nicht-mit-eu-schuldenregeln-vereinbar-108.html,deutschlandfunk.de,[UNTRANSLATED] Wirtschaftsexperten - Deutsches Finanzpaket nicht mit EU - Schuldenregeln vereinbar
Nach Ende,PERSON,15,24,simple,https://www.n-tv.de/politik/Putin-will-Waffenruhe-fuer-zivile-Infrastruktur-pruefen-article25717254.html,n-tv.de,[UNTRANSLATED] Nach Ende der Feuerpause : Putin will Waffenruhe für zivile Infrastruktur  prüfen  
Omar Sarsam Live,PERSON,15,31,simple,https://www.meinbezirk.at/voitsberg/c-leute/bildergalerie-kabarett-omar-sarsam-in-baernbach_a7282038,meinbezirk.at,[UNTRANSLATED] Omar Sarsam Live : Bildergalerie : Kabarett Omar Sarsam in Bärnbach
Kabarett Omar Sarsam,PERSON,50,70,simple,https://www.meinbezirk.at/voitsberg/c-leute/bildergalerie-kabarett-omar-sarsam-in-baernbach_a7282038,meinbezirk.at,[UNTRANSLATED] Omar Sarsam Live : Bildergalerie : Kabarett Omar Sarsam in Bärnbach
The Tribute Festival,PERSON,78,98,simple,https://www.meinbezirk.at/voitsberg/c-leute/bildergalerie-forever-nu-the-tribute-festival-european-tour-in-voitsberg_a7282695,meinbezirk.at,[UNTRANSLATED] Live - Festival by Wiednermichl : Bildergalerie : Forever NU - The Tribute Festival European Tour in Voitsberg
European Tour,PERSON,99,112,simple,https://www.meinbezirk.at/voitsberg/c-leute/bildergalerie-forever-nu-the-tribute-festival-european-tour-in-voitsberg_a7282695,meinbezirk.at,[UNTRANSLATED] Live - Festival by Wiednermichl : Bildergalerie : Forever NU - The Tribute Festival European Tour in Voitsberg
Amazon,ORGANIZATION,58,64,simple,https://www.finanznachrichten.de/nachrichten-2025-04/65172977-milliarden-liegen-ploetzlich-auf-eis-auch-amazon-stoppt-ausbau-von-ki-rechenzentren-397.htm,finanznachrichten.de,[UNTRANSLATED] Milliarden liegen plötzlich auf Eis : Auch Amazon stoppt Ausbau von KI - Rechenzentren
