text,type,start,end,method,article_url,article_domain,context
Veolia Aktie,PERSON,15,27,simple,https://www.finanznachrichten.de/nachrichten-2025-04/65220870-veolia-aktie-warum-der-umweltpionier-jetzt-glaenzt-542.htm,finanznachrichten.de,[UNTRANSLATED] Veolia Aktie : Warum der Umweltpionier jetzt glänzt
Trumps Handelskrieg,PERSON,15,34,simple,https://www.finanznachrichten.de/nachrichten-2025-04/65161332-trumps-handelskrieg-maerkte-im-chaos-054.htm,finanznachrichten.de,[UNTRANSLATED] Trumps Handelskrieg : Märkte im Chaos
China,LOCATION,28,33,simple,https://www.derwesten.de/politik/trump-china-staatsanleihen-aktien-zoelle-chinas-id301527780.html,derwesten.de,"[UNTRANSLATED] Trump : Wenn China DIESE Karte spielt , stürzt es die united states ins Chaos"
Wenn China,PERSON,23,33,simple,https://www.derwesten.de/politik/trump-china-staatsanleihen-aktien-zoelle-chinas-id301527780.html,derwesten.de,"[UNTRANSLATED] Trump : Wenn China DIESE Karte spielt , stürzt es die united states ins Chaos"
Venus Medtech,PERSON,15,28,simple,https://www.prnewswire.com/news-releases/venus-medtech-berichtet-uber-die-jahresergebnisse-2024-robuste-globale-expansion-und-innovationen-steigern-die-rentabilitat-302434660.html,prnewswire.com,[UNTRANSLATED] Venus Medtech berichtet über die Jahresergebnisse 2024 : Robuste globale Expansion und Innovationen steigern die Rentabilität
Software Solutions,ORGANIZATION,75,93,simple,https://www.finanznachrichten.de/nachrichten-2025-04/65208823-bregal-milestone-und-ridango-geben-die-uebernahme-von-utrack-software-solutions-bekannt-004.htm,finanznachrichten.de,[UNTRANSLATED] Bregal Milestone und Ridango geben die Übernahme von uTrack Software Solutions bekannt
Bregal Milestone,PERSON,15,31,simple,https://www.finanznachrichten.de/nachrichten-2025-04/65208823-bregal-milestone-und-ridango-geben-die-uebernahme-von-utrack-software-solutions-bekannt-004.htm,finanznachrichten.de,[UNTRANSLATED] Bregal Milestone und Ridango geben die Übernahme von uTrack Software Solutions bekannt
Verlockende Chancen,PERSON,29,48,simple,https://www.fuw.ch/aktienmarkt-verlockende-chancen-132271439132,fuw.ch,[UNTRANSLATED] Aktienmarkt : Verlockende Chancen
Die Berichtssaison,PERSON,38,56,simple,https://www.fuw.ch/globale-finanzmaerkte-die-berichtssaison-wird-turbulent-721203723451,fuw.ch,[UNTRANSLATED] Globale Finanzmärkte : Die Berichtssaison wird turbulent
Picktan Capital,PERSON,46,61,simple,https://www.aktiencheck.de/news/Artikel-IRW_News_ACCESS_Newswire_Picktan_Capital_liebaeugelt_einem_Boersengang_LSE-18461650,aktiencheck.de,[UNTRANSLATED] IRW - News : ACCESS Newswire : Picktan Capital liebäugelt mit einem Börsengang an der LSE () 
Picktan Capital,PERSON,46,61,simple,https://www.aktiencheck.de/analysen/Artikel-IRW_News_ACCESS_Newswire_Picktan_Capital_liebaeugelt_einem_Boersengang_LSE-18461650,aktiencheck.de,[UNTRANSLATED] IRW - News : ACCESS Newswire : Picktan Capital liebäugelt mit einem Börsengang an der LSE () 
China,LOCATION,73,78,simple,http://german.china.org.cn/txt/2025-04/24/content_117842640.htm,german.china.org.cn,[UNTRANSLATED] Washington deutet „ Deeskalation  der Zollspannungen an _ China . org . cn
Washington,LOCATION,15,25,simple,http://german.china.org.cn/txt/2025-04/24/content_117842640.htm,german.china.org.cn,[UNTRANSLATED] Washington deutet „ Deeskalation  der Zollspannungen an _ China . org . cn
Partners Group,ORGANIZATION,80,94,simple,https://www.teleborsa.it/News/2025/04/22/generali-investments-cresce-nel-private-credit-nuovo-fondo-con-partners-group-27.html,teleborsa.it,[UNTRANSLATED] Generali Investments cresce nel Private Credit : nuovo fondo con Partners Group
Generali Investments,PERSON,15,35,simple,https://www.teleborsa.it/News/2025/04/22/generali-investments-cresce-nel-private-credit-nuovo-fondo-con-partners-group-27.html,teleborsa.it,[UNTRANSLATED] Generali Investments cresce nel Private Credit : nuovo fondo con Partners Group
Private Credit,PERSON,47,61,simple,https://www.teleborsa.it/News/2025/04/22/generali-investments-cresce-nel-private-credit-nuovo-fondo-con-partners-group-27.html,teleborsa.it,[UNTRANSLATED] Generali Investments cresce nel Private Credit : nuovo fondo con Partners Group
Wall Street,LOCATION,15,26,simple,https://noticias.uol.com.br/ultimas-noticias/afp/2025/04/21/wall-street-fecha-em-baixa-diante-de-tensoes-entre-trump-e-fed.htm,noticias.uol.com.br,[UNTRANSLATED] Wall Street fecha em baixa diante de tensões entre Trump e Fed
Duke Energy Foundation,ORGANIZATION,15,37,simple,https://www.prnewswire.com/news-releases/duke-energy-foundation-commits-500-000-to-support-local-environmental-impact-programs-across-north-carolina-302437654.html,prnewswire.com,"[UNTRANSLATED] Duke Energy Foundation commits $500 , 000 to support local environmental impact programs across North Carolina"
North Carolina,PERSON,111,125,simple,https://www.prnewswire.com/news-releases/duke-energy-foundation-commits-500-000-to-support-local-environmental-impact-programs-across-north-carolina-302437654.html,prnewswire.com,"[UNTRANSLATED] Duke Energy Foundation commits $500 , 000 to support local environmental impact programs across North Carolina"
Nexif Ratch Energy,PERSON,15,33,simple,https://www.globenewswire.com/news-release/2025/04/24/3067037/0/en/Nexif-Ratch-Energy-Signs-Amended-Power-Purchase-Agreements-for-Its-Ben-Tre-Wind-Power-Project-Accelerating-Path-to-Financial-Close.html,globenewswire.com,[UNTRANSLATED] Nexif Ratch Energy Signs Amended Power Purchase Agreements
Signs Amended Power,PERSON,34,53,simple,https://www.globenewswire.com/news-release/2025/04/24/3067037/0/en/Nexif-Ratch-Energy-Signs-Amended-Power-Purchase-Agreements-for-Its-Ben-Tre-Wind-Power-Project-Accelerating-Path-to-Financial-Close.html,globenewswire.com,[UNTRANSLATED] Nexif Ratch Energy Signs Amended Power Purchase Agreements
Purchase Agreements,PERSON,54,73,simple,https://www.globenewswire.com/news-release/2025/04/24/3067037/0/en/Nexif-Ratch-Energy-Signs-Amended-Power-Purchase-Agreements-for-Its-Ben-Tre-Wind-Power-Project-Accelerating-Path-to-Financial-Close.html,globenewswire.com,[UNTRANSLATED] Nexif Ratch Energy Signs Amended Power Purchase Agreements
London,LOCATION,61,67,simple,https://www.theepochtimes.com/world/tensions-over-clean-power-push-highlighted-at-london-energy-security-summit-5846795,theepochtimes.com,[UNTRANSLATED] Tensions Over Clean Power Push Highlighted at London Energy Security Summit
Tensions Over Clean,PERSON,15,34,simple,https://www.theepochtimes.com/world/tensions-over-clean-power-push-highlighted-at-london-energy-security-summit-5846795,theepochtimes.com,[UNTRANSLATED] Tensions Over Clean Power Push Highlighted at London Energy Security Summit
Power Push Highlighted,PERSON,35,57,simple,https://www.theepochtimes.com/world/tensions-over-clean-power-push-highlighted-at-london-energy-security-summit-5846795,theepochtimes.com,[UNTRANSLATED] Tensions Over Clean Power Push Highlighted at London Energy Security Summit
London Energy Security,PERSON,61,83,simple,https://www.theepochtimes.com/world/tensions-over-clean-power-push-highlighted-at-london-energy-security-summit-5846795,theepochtimes.com,[UNTRANSLATED] Tensions Over Clean Power Push Highlighted at London Energy Security Summit
Sinopec,ORGANIZATION,15,22,simple,https://www.prnewswire.com/news-releases/sinopec-makes-overseas-debut-with-global-energy-forecast-global-energy-outlook-2060-report-released-302435427.html,prnewswire.com,[UNTRANSLATED] Sinopec Makes Overseas Debut with Global Energy Forecast : Global Energy Outlook 2060 Report Released
Sinopec Makes Overseas,PERSON,15,37,simple,https://www.prnewswire.com/news-releases/sinopec-makes-overseas-debut-with-global-energy-forecast-global-energy-outlook-2060-report-released-302435427.html,prnewswire.com,[UNTRANSLATED] Sinopec Makes Overseas Debut with Global Energy Forecast : Global Energy Outlook 2060 Report Released
Report Released,PERSON,101,116,simple,https://www.prnewswire.com/news-releases/sinopec-makes-overseas-debut-with-global-energy-forecast-global-energy-outlook-2060-report-released-302435427.html,prnewswire.com,[UNTRANSLATED] Sinopec Makes Overseas Debut with Global Energy Forecast : Global Energy Outlook 2060 Report Released
Sinopec,ORGANIZATION,15,22,simple,https://www.prnewswire.com/news-releases/sinopec-fait-ses-debuts-a-letranger-avec-les-previsions-energetiques-mondiales--publication-du-rapport-global-energy-outlook-2060-perspectives-energetiques-mondiales-2060-302436373.html,prnewswire.com,[UNTRANSLATED] Sinopec fait ses débuts à l  étranger avec les prévisions énergétiques mondiales : Publication du rapport Global Energy Outlook 2060 ( Perspectives énergétiques mondiales 2060 ) 
Washington,LOCATION,15,25,simple,https://www.challenges.fr/monde/washington-secoue-le-sommet-sur-lenergie-en-fustigeant-les-politiques-dangereuses-contre-les-fossiles_603188,challenges.fr,[UNTRANSLATED] Washington secoue le sommet sur l  énergie en fustigeant les politiques  dangereuses  contre les fossiles
Burkina Faso,LOCATION,15,27,simple,https://lefaso.net/spip.php,lefaso.net,[UNTRANSLATED] Burkina Faso : La Banque de lUnion lance  Prêt Énergie  pour favoriser laccès à des solutions énergétiques durables
La Banque,PERSON,30,39,simple,https://lefaso.net/spip.php,lefaso.net,[UNTRANSLATED] Burkina Faso : La Banque de lUnion lance  Prêt Énergie  pour favoriser laccès à des solutions énergétiques durables
France,LOCATION,129,135,simple,https://www.bfmtv.com/economie/entreprises/energie/180-millions-d-euros-qui-s-envolent-chaque-jour-les-parlementaires-incites-a-accelerer-l-electrification-de-la-france_AD-202504240492.html,bfmtv.com,[UNTRANSLATED]   180 millions deuros qui senvolent chaque jour : les parlementaires incités à accélérer l  électrification de la France
Joel Santos,PERSON,15,26,simple,https://listindiario.com/economia/finanzas/20250424/joel-santos-afirma-gobierno-aumentara-capacidad-seni-54_854919.html,listindiario.com,[UNTRANSLATED] Joel Santos afirma Gobierno aumentará capacidad del SENI en un 54 % 
Elena Nevado,PERSON,15,27,simple,https://www.europapress.es/eseuropa/noticia-elena-nevado-pp-pide-gobierno-reconsidere-cierre-nucleares-ser-claves-transicion-energetica-20250423204852.html,europapress.es,[UNTRANSLATED] Elena Nevado ( PP ) pide al Gobierno que reconsidere el cierre de nucleares por ser  claves  para la transición energética
