text,type,start,end,method,article_url,article_domain,context
Rooh Afza,PERSON,15,24,simple,https://www.firstpost.com/explainers/rooh-afza-row-baba-ramdev-sharbat-jihad-remarks-delhi-high-court-13882109.html,firstpost.com,[UNTRANSLATED] Rooh Afza row : Why Baba Ramdev  sharbat jihad  remarks landed him in legal trouble – Firstpost
Why Baba Ramdev,PERSON,31,46,simple,https://www.firstpost.com/explainers/rooh-afza-row-baba-ramdev-sharbat-jihad-remarks-delhi-high-court-13882109.html,firstpost.com,[UNTRANSLATED] Rooh Afza row : Why Baba Ramdev  sharbat jihad  remarks landed him in legal trouble – Firstpost
Syria,LOCATION,46,51,simple,https://www.naharnet.com:443/stories/en/312332-palestinian-islamic-jihad-says-syria-detaining-two-group-officials,naharnet.com,[UNTRANSLATED] Palestinian Islamic Jihad says Syria detaining two group officials
Palestinian Islamic Jihad,PERSON,15,40,simple,https://www.naharnet.com:443/stories/en/312332-palestinian-islamic-jihad-says-syria-detaining-two-group-officials,naharnet.com,[UNTRANSLATED] Palestinian Islamic Jihad says Syria detaining two group officials
Syria,LOCATION,15,20,simple,https://www.algemeiner.com/2025/04/22/syria-detains-two-leaders-palestinian-islamic-jihad/,algemeiner.com,[UNTRANSLATED] Syria Detains Two Leaders of Palestinian Islamic Jihad
Syria Detains Two,PERSON,15,32,simple,https://www.algemeiner.com/2025/04/22/syria-detains-two-leaders-palestinian-islamic-jihad/,algemeiner.com,[UNTRANSLATED] Syria Detains Two Leaders of Palestinian Islamic Jihad
Palestinian Islamic Jihad,PERSON,44,69,simple,https://www.algemeiner.com/2025/04/22/syria-detains-two-leaders-palestinian-islamic-jihad/,algemeiner.com,[UNTRANSLATED] Syria Detains Two Leaders of Palestinian Islamic Jihad
Delhi,LOCATION,35,40,simple,https://aninews.in/news/national/general-news/baba-ramdev-assures-delhi-hc-of-removal-of-sharbat-jihad-advertisement20250422131726/,aninews.in,[UNTRANSLATED] Baba Ramdev assures Delhi HC of removal of  Sharbat Jihad  advertisement
Baba Ramdev,PERSON,15,26,simple,https://aninews.in/news/national/general-news/baba-ramdev-assures-delhi-hc-of-removal-of-sharbat-jihad-advertisement20250422131726/,aninews.in,[UNTRANSLATED] Baba Ramdev assures Delhi HC of removal of  Sharbat Jihad  advertisement
Sharbat Jihad,PERSON,59,72,simple,https://aninews.in/news/national/general-news/baba-ramdev-assures-delhi-hc-of-removal-of-sharbat-jihad-advertisement20250422131726/,aninews.in,[UNTRANSLATED] Baba Ramdev assures Delhi HC of removal of  Sharbat Jihad  advertisement
Israel,LOCATION,59,65,simple,https://www.jpost.com/opinion/article-850956,jpost.com,[UNTRANSLATED] More Arab countries rejecting jihad against Israel - The Jerusalem Post
More Arab,PERSON,15,24,simple,https://www.jpost.com/opinion/article-850956,jpost.com,[UNTRANSLATED] More Arab countries rejecting jihad against Israel - The Jerusalem Post
The Jerusalem Post,PERSON,68,86,simple,https://www.jpost.com/opinion/article-850956,jpost.com,[UNTRANSLATED] More Arab countries rejecting jihad against Israel - The Jerusalem Post
Mali,LOCATION,81,85,simple,https://www.lemonde.fr/afrique/article/2025/04/27/au-niger-douze-soldats-tues-dans-une-attaque-djihadiste-pres-du-mali_6600428_3212.html,lemonde.fr,"[UNTRANSLATED] Au Niger , douze soldats tués dans une attaque djihadiste près du Mali"
