text,type,start,end,method,article_url,article_domain,context
Vatican,LOCATION,93,100,simple,https://www.20minutes.fr/monde/4150319-20250425-obseques-pape-francois-drones-snipers-securite-maximale-samedi-vatican,20minutes.fr,"[UNTRANSLATED] Obsèques du pape François : Drones , snipers … Sécurité maximale ce samedi au Vatican"
Cae  El Marquito,PERSON,15,31,simple,https://www.radioformula.com.mx/nacional/2025/4/25/cae-el-marquitos-jefe-de-los-mayos-en-baja-california-sur-861157.html,radioformula.com.mx,"[UNTRANSLATED] Cae  El Marquito , jefe de  Los Mayo en Baja California Sur"
Los Mayo,PERSON,43,51,simple,https://www.radioformula.com.mx/nacional/2025/4/25/cae-el-marquitos-jefe-de-los-mayos-en-baja-california-sur-861157.html,radioformula.com.mx,"[UNTRANSLATED] Cae  El Marquito , jefe de  Los Mayo en Baja California Sur"
Baja California Sur,PERSON,55,74,simple,https://www.radioformula.com.mx/nacional/2025/4/25/cae-el-marquitos-jefe-de-los-mayos-en-baja-california-sur-861157.html,radioformula.com.mx,"[UNTRANSLATED] Cae  El Marquito , jefe de  Los Mayo en Baja California Sur"
El Unicaja,PERSON,15,25,simple,https://www.diariosur.es/unicaja/unicaja-emular-panathinakos-olympiacos-frente-aek-20250424203832-nt.html,diariosur.es,"[UNTRANSLATED] El Unicaja , a emular al Panathinaikos y al Olympiacos frente al AEK"
Arcade Fire,PERSON,28,39,simple,https://www.sdpnoticias.com/espectaculos/musica/concierto-de-arcade-fire-en-teatro-metropolitan-setlist-de-canciones-horario-y-telonero-para-22-y-23-de-abril/,sdpnoticias.com,"[UNTRANSLATED] Concierto de Arcade Fire en Teatro Metropólitan : Setlist de canciones , horario y telonero para 22 y 23 de abril"
Colombia,LOCATION,96,104,simple,https://www.publimetro.co/noticias/2025/04/26/este-es-el-paso-a-paso-para-recargar-su-tarjeta-tullave-desde-nequi-y-sin-salir-de-casa/,publimetro.co,[UNTRANSLATED] Este es el paso a paso para recargar su tarjeta TuLlave desde Nequi – Publimetro Colombia
Auditorio Nacional,PERSON,74,92,simple,https://www.sdpnoticias.com/espectaculos/musica/a-que-hora-terminan-los-conciertos-de-miguel-bose-en-el-auditorio-nacional-horario-del-23-y-24-de-abril/,sdpnoticias.com,[UNTRANSLATED]  ¿ A qué hora terminan los conciertos de Miguel Bosé en el Auditorio Nacional ? Horario del 23 y 24 de abril
Lima,LOCATION,53,57,simple,https://www.teletica.com/nacional/construccion-de-puente-peatonal-en-la-lima-genera-cierres-en-ruta-recien-inaugurada_383395,teletica.com,[UNTRANSLATED] Construcción de puente peatonal en La Lima genera cierres en ruta recién inaugurada
La Lima,PERSON,50,57,simple,https://www.teletica.com/nacional/construccion-de-puente-peatonal-en-la-lima-genera-cierres-en-ruta-recien-inaugurada_383395,teletica.com,[UNTRANSLATED] Construcción de puente peatonal en La Lima genera cierres en ruta recién inaugurada
