text,type,start,end,method,article_url,article_domain,context
San Juan,PERSON,29,37,simple,https://www.diariodecuyo.com.ar/policiales/secuestran-en-san-juan-una-camioneta-robada-en-cordoba-con-papeles-y-autopartes-adulteradas-1724742.html,diariodecuyo.com.ar,[UNTRANSLATED] Secuestran en San Juan una camioneta robada en Córdoba con papeles y autopartes adulteradas
Ecuador,LOCATION,91,98,simple,https://diariocorreo.pe/mundo/secuestran-a-la-esposa-e-hijo-del-futbolista-jackson-rodriguez-en-guayaquil-ecuador-noticia/,diariocorreo.pe,[UNTRANSLATED] Secuestran a la esposa e hijo del futbolista Jackson Rodríguez en Guayaquil Ecuador | MUNDO
Guayaquil Ecuador,PERSON,81,98,simple,https://diariocorreo.pe/mundo/secuestran-a-la-esposa-e-hijo-del-futbolista-jackson-rodriguez-en-guayaquil-ecuador-noticia/,diariocorreo.pe,[UNTRANSLATED] Secuestran a la esposa e hijo del futbolista Jackson Rodríguez en Guayaquil Ecuador | MUNDO
Nordstadt Session,PERSON,34,51,simple,https://www.lokalkompass.de/dortmund-nord/c-kultur/nordstadt-session-die-stimme-und-das-klavier_a2046015,lokalkompass.de,[UNTRANSLATED] Kleine Bühne 103 : Nordstadt Session : Die Stimme und das Klavier
Die Stimme,PERSON,54,64,simple,https://www.lokalkompass.de/dortmund-nord/c-kultur/nordstadt-session-die-stimme-und-das-klavier_a2046015,lokalkompass.de,[UNTRANSLATED] Kleine Bühne 103 : Nordstadt Session : Die Stimme und das Klavier
Im Bauch,PERSON,15,23,simple,https://www.klack.de:443/tv-programm/fernsehsendung/196572932/im-bauch-von-muenchen.html,klack.de,[UNTRANSLATED] Im Bauch von München - Auslandsdoku
Dramatischer Heimsieg,PERSON,15,36,simple,https://www.ligaportal.at/bgld/2-liga/2-liga-sued/spielberichte/52618-dramatischer-heimsieg-fuer-oberdorf-gegen-olbendorf,ligaportal.at,[UNTRANSLATED] Dramatischer Heimsieg für Oberdorf gegen Olbendorf
Der Fall,PERSON,29,37,simple,https://www.welt.de/politik/ausland/article255985590/Justizkrise-Der-Fall-der-entscheidet-ob-die-USA-ein-Rechtsstaat-bleiben.html,welt.de,"[UNTRANSLATED] Justizkrise : Der Fall , der entscheidet , ob die united states ein Rechtsstaat bleiben"
Kirchdorfer Theater,PERSON,36,55,simple,https://www.tips.at/nachrichten/kirchdorf/kultur/682229-maerchenerzaehlzeit-im-kirchdorfer-theater-in-der-werkstatt,tips.at,[UNTRANSLATED] Märchenerzählzeit im Kirchdorfer Theater in der Werkstatt
Tradimento Anticipazioni,PERSON,15,39,simple,https://www.comingsoon.it/tv/anticipazioni/tradimento-anticipazioni-27-aprile-2025-mualla-rapisce-can-zelis-e-sua/n200057/,comingsoon.it,[UNTRANSLATED] Tradimento Anticipazioni 27 aprile 2025 : Mualla rapisce Can . Zelis è sua complice ? 
Milan,LOCATION,38,43,simple,https://www.milannews.it/news/l-ex-bologna-savoldi-milan-forte-ma-battibile-se-italiano-capisce-le-loro-lacune-574966,milannews.it,"[UNTRANSLATED] Lex Bologna Savoldi :  Milan forte , ma battibile . Se Italiano capisce le loro lacune ... "
Lex Bologna Savoldi,PERSON,15,34,simple,https://www.milannews.it/news/l-ex-bologna-savoldi-milan-forte-ma-battibile-se-italiano-capisce-le-loro-lacune-574966,milannews.it,"[UNTRANSLATED] Lex Bologna Savoldi :  Milan forte , ma battibile . Se Italiano capisce le loro lacune ... "
Se Italiano,PERSON,67,78,simple,https://www.milannews.it/news/l-ex-bologna-savoldi-milan-forte-ma-battibile-se-italiano-capisce-le-loro-lacune-574966,milannews.it,"[UNTRANSLATED] Lex Bologna Savoldi :  Milan forte , ma battibile . Se Italiano capisce le loro lacune ... "
Milan,LOCATION,44,49,simple,https://www.tuttomercatoweb.com/rassegna-stampa/savoldi-spinge-il-bologna-milan-forte-ma-battibile-se-italiano-capisce-le-loro-lacune-2095742,tuttomercatoweb.com,[UNTRANSLATED] Savoldi spinge il Bologna :  Milan forte ma battibile . Se Italiano capisce le loro lacune ... 
Se Italiano,PERSON,71,82,simple,https://www.tuttomercatoweb.com/rassegna-stampa/savoldi-spinge-il-bologna-milan-forte-ma-battibile-se-italiano-capisce-le-loro-lacune-2095742,tuttomercatoweb.com,[UNTRANSLATED] Savoldi spinge il Bologna :  Milan forte ma battibile . Se Italiano capisce le loro lacune ... 
Tradimento Anticipazioni,PERSON,15,39,simple,https://www.zazoom.it/2025-04-26/tradimento-anticipazioni-27-aprile-2025-mualla-rapisce-can-zelis-e-sua-complice/16847981/,zazoom.it,[UNTRANSLATED] Tradimento Anticipazioni 27 aprile 2025 Mualla rapisce Can Zelis è sua complice
Can Zelis,PERSON,70,79,simple,https://www.zazoom.it/2025-04-26/tradimento-anticipazioni-27-aprile-2025-mualla-rapisce-can-zelis-e-sua-complice/16847981/,zazoom.it,[UNTRANSLATED] Tradimento Anticipazioni 27 aprile 2025 Mualla rapisce Can Zelis è sua complice
Nuovi Episodi,PERSON,107,120,simple,https://www.comingsoon.it/tv/anticipazioni/tradimento-non-va-in-onda-il-25-aprile-2025-quando-tornera-su-canale5-e/n199947/,comingsoon.it,[UNTRANSLATED] Tradimento non va in onda il 25 aprile 2025 . Quando tornerà su Canale5 e Anticipazioni dei Nuovi Episodi
Beleza Fatal,PERSON,63,75,simple,https://tribunaonline.com.br/tvtribunaband/chantagem-e-sequestro-marcaram-o-capitulo-33-de-beleza-fatal-veja-resumo-237401,tribunaonline.com.br,"[UNTRANSLATED] Chantagem e sequestro marcaram o capítulo 33 de Beleza Fatal , veja resumo | Tribuna Online"
