text,type,start,end,method,article_url,article_domain,context
United Trademark Group,ORGANIZATION,57,79,simple,https://finance.yahoo.com/news/xcel-brands-announces-9m-investment-151101448.html,finance.yahoo.com,[UNTRANSLATED] Xcel Brands announces $9M investment from United Trademark Group
Xcel Brands,PERSON,15,26,simple,https://finance.yahoo.com/news/xcel-brands-announces-9m-investment-151101448.html,finance.yahoo.com,[UNTRANSLATED] Xcel Brands announces $9M investment from United Trademark Group
Saturday Social,PERSON,15,30,simple,https://www.tvguide.co.uk/schedule/53ce07c1-f8f0-56b4-8ceb-d11247e6ba07/saturday-social,tvguide.co.uk,[UNTRANSLATED] Saturday Social
Pakistan,LOCATION,15,23,simple,https://www.brecorder.com/news/40359718/pakistan-knows-how-to-defend-its-homeland-coas,brecorder.com,[UNTRANSLATED] Pakistan knows how to defend its homeland : COAS
China United Trademark Group,ORGANIZATION,49,77,simple,https://finance.yahoo.com/news/exclusive-xcel-brands-brings-china-145214680.html,finance.yahoo.com,[UNTRANSLATED] EXCLUSIVE : Xcel Brands Brings in China United Trademark Group as Strategic Partner
China,LOCATION,49,54,simple,https://finance.yahoo.com/news/exclusive-xcel-brands-brings-china-145214680.html,finance.yahoo.com,[UNTRANSLATED] EXCLUSIVE : Xcel Brands Brings in China United Trademark Group as Strategic Partner
Xcel Brands Brings,PERSON,27,45,simple,https://finance.yahoo.com/news/exclusive-xcel-brands-brings-china-145214680.html,finance.yahoo.com,[UNTRANSLATED] EXCLUSIVE : Xcel Brands Brings in China United Trademark Group as Strategic Partner
China United Trademark,PERSON,49,71,simple,https://finance.yahoo.com/news/exclusive-xcel-brands-brings-china-145214680.html,finance.yahoo.com,[UNTRANSLATED] EXCLUSIVE : Xcel Brands Brings in China United Trademark Group as Strategic Partner
Strategic Partner,PERSON,81,98,simple,https://finance.yahoo.com/news/exclusive-xcel-brands-brings-china-145214680.html,finance.yahoo.com,[UNTRANSLATED] EXCLUSIVE : Xcel Brands Brings in China United Trademark Group as Strategic Partner
Mumbai,LOCATION,102,108,simple,https://www.prokerala.com/news/articles/a1627958.html,prokerala.com,[UNTRANSLATED] Meghalaya boy among top 10 finalists for  Resonate : The EDM Challenge  under WAVES in Mumbai
Leading Global,ORGANIZATION,15,29,simple,https://www.globenewswire.com/news-release/2025/04/24/3067644/17602/en/Leading-Global-Brand-Development-Licensing-Company-United-Trademark-Group-UTG-Announces-a-strategic-partnership-and-a-9-Million-Strategic-Investment-in-Xcel-Brands.html,globenewswire.com,"[UNTRANSLATED] Leading Global Brand Development & Licensing Company , "
Licensing Company,ORGANIZATION,50,67,simple,https://www.globenewswire.com/news-release/2025/04/24/3067644/17602/en/Leading-Global-Brand-Development-Licensing-Company-United-Trademark-Group-UTG-Announces-a-strategic-partnership-and-a-9-Million-Strategic-Investment-in-Xcel-Brands.html,globenewswire.com,"[UNTRANSLATED] Leading Global Brand Development & Licensing Company , "
Atlanta,LOCATION,56,63,simple,https://www.fox5atlanta.com/news/scissors-attack-prompts-full-lockdown-atlanta-school,fox5atlanta.com,[UNTRANSLATED] Scissors attack prompts full lockdown at Atlanta school
Melania Trump,PERSON,15,28,simple,https://www.dailystar.co.uk/news/us-news/melania-trump-ditches-birthday-popes-35123332,dailystar.co.uk,[UNTRANSLATED] Melania Trump ditches her birthday for Pope funeral as people spot eerie  coincidence  
Facebook,ORGANIZATION,99,107,simple,https://www.developpez.com/actu/371397/Deconnexion-controlee-ce-que-revele-la-plus-vaste-etude-sur-l-impact-emotionnel-de-Facebook-et-Instagram-une-pause-numerique-de-six-semaines-ameliore-t-elle-vraiment-le-moral/,developpez.com,"[UNTRANSLATED] Déconnexion contrôlée : ce que révèle la plus vaste étude sur limpact émotionnel de Facebook et Instagram , une pause numérique de six semaines améliore - t - elle vraiment le moral ? "
Canada,LOCATION,20,26,simple,http://french.china.org.cn/foreign/txt/2025-04/27/content_117848253.htm,french.china.org.cn,"[UNTRANSLATED] LEAD Canada : une voiture fonce dans la foule dun festival à Vancouver , 9 morts"
Vancouver,LOCATION,76,85,simple,http://french.china.org.cn/foreign/txt/2025-04/27/content_117848253.htm,french.china.org.cn,"[UNTRANSLATED] LEAD Canada : une voiture fonce dans la foule dun festival à Vancouver , 9 morts"
Prince William,PERSON,32,46,simple,https://www.rtl.fr/actu/international/macron-trump-prince-william-quelles-sont-les-personnalites-attendues-aux-funerailles-du-pape-7900498189,rtl.fr,"[UNTRANSLATED] Macron , Trump , Prince William ... Quelles sont les personnalités attendues aux funérailles du pape ? "
El Norte,PERSON,68,76,simple,https://www.elnortedecastilla.es/segovia/doce-canonigos-integran-gobierno-catedral-20250422072554-nt.html,elnortedecastilla.es,[UNTRANSLATED] Doce canónigos integran el gobierno de la Catedral | El Norte de Castilla
Javier Milei,PERSON,89,101,simple,https://www.losandes.com.ar/espectaculos/hablo-rosemary-ser-senalada-como-la-tercera-discordia-javier-milei-y-yuyito-gonzalez-n5946254,losandes.com.ar,"[UNTRANSLATED] Habló Rosemary , tras ser señalada por como la tercera en discordia entre Javier Milei y Yuyito González"
Resultados Sorteo Gana,PERSON,15,37,simple,https://www.sdpnoticias.com/negocios/resultados-sorteo-gana-gato-2843-de-loteria-nacional-estos-son-los-numeros-ganadores/,sdpnoticias.com,[UNTRANSLATED] Resultados Sorteo Gana Gato 2843 de Lotería Nacional : Estos son los números ganadores
New York,LOCATION,78,86,simple,https://www.telemundo47.com/noticias/inmigracion/visa-k-1-residencia-permanente-novios-ciudadanos-eeuu/2555190/,telemundo47.com,[UNTRANSLATED] La visa K - 1 es para novios de ciudadanos de EEUU – Telemundo New York ( 47 ) 
Telemundo New York,PERSON,68,86,simple,https://www.telemundo47.com/noticias/inmigracion/visa-k-1-residencia-permanente-novios-ciudadanos-eeuu/2555190/,telemundo47.com,[UNTRANSLATED] La visa K - 1 es para novios de ciudadanos de EEUU – Telemundo New York ( 47 ) 
Papa Francisco,PERSON,27,41,simple,https://www.mundodeportivo.com/us/actualidad/20250426/721333/funeral-papa-francisco-donald-trump-rompio-protocolo-vestimenta.html,mundodeportivo.com,[UNTRANSLATED] Funeral del Papa Francisco : Donald Trump rompió el protocolo de vestimenta
Donald Trump,PERSON,44,56,simple,https://www.mundodeportivo.com/us/actualidad/20250426/721333/funeral-papa-francisco-donald-trump-rompio-protocolo-vestimenta.html,mundodeportivo.com,[UNTRANSLATED] Funeral del Papa Francisco : Donald Trump rompió el protocolo de vestimenta
Noticias La Tribuna,PERSON,90,109,simple,https://www.latribunadealbacete.es/noticia/z589f3e93-0325-42e2-bbe04ba1be163b84/202504/firman-el-contrato-para-redactar-el-plan-de-seguridad-vial,latribunadealbacete.es,[UNTRANSLATED] El Consistorio firma el contrato para redactar el plan de seguridad vial | Noticias La Tribuna de Albacete
Ukraine,LOCATION,15,22,simple,https://www.n-tv.de/politik/22-11-Bericht-Russische-und-ukrainische-Soldaten-graben-gemeinsam-Leichen-aus--article23143824.html,n-tv.de,[UNTRANSLATED] Ukraine - Krieg im Liveticker : +++ 22 : 11 Bericht : Russische und ukrainische Soldaten graben gemeinsam Leichen aus +++
Madrid,LOCATION,33,39,simple,https://www.gazzetta.it/Calcio/Liga/26-04-2025/barcellona-real-madrid-il-clasico-dei-veleni-finale-contaminata.shtml,gazzetta.it,"[UNTRANSLATED] Barcellona - Real Madrid , il Clasico dei veleni :  Finale contaminata  "
Real Madrid,PERSON,28,39,simple,https://www.gazzetta.it/Calcio/Liga/26-04-2025/barcellona-real-madrid-il-clasico-dei-veleni-finale-contaminata.shtml,gazzetta.it,"[UNTRANSLATED] Barcellona - Real Madrid , il Clasico dei veleni :  Finale contaminata  "
Fact Check,PERSON,15,25,simple,https://observador.pt/factchecks/fact-check-militar-dos-eua-apontou-arma-ao-carro-de-trump-no-dia-da-tentativa-de-assassinato-do-candidato-republicano/,observador.pt,[UNTRANSLATED] Fact Check . Militar dos EUA apontou arma ao carro de Trump no dia da tentativa de assassinato do candidato republicano ? 
Ukraine,LOCATION,29,36,simple,https://www.hna.de/politik/waffenruhe-im-ukraine-konflikt-europa-und-kiew-machen-einen-vorschlag-zr-93703215.html,hna.de,[UNTRANSLATED] Waffenruhe im Ukraine - Konflikt : Europa und Kiew machen einen Vorschlag
Ukraine,LOCATION,37,44,simple,http://www.op-online.de/politik/friedensplaene-fuer-den-ukraine-krieg-brisante-unterschiede-zwischen-europa-und-den-usa-zr-93703215.html,op-online.de,[UNTRANSLATED] Friedenspläne für den Ukraine - Krieg : Brisante Unterschiede zwischen Europa und den united states 
Brisante Unterschiede,PERSON,55,76,simple,http://www.op-online.de/politik/friedensplaene-fuer-den-ukraine-krieg-brisante-unterschiede-zwischen-europa-und-den-usa-zr-93703215.html,op-online.de,[UNTRANSLATED] Friedenspläne für den Ukraine - Krieg : Brisante Unterschiede zwischen Europa und den united states 
Ukraine,LOCATION,29,36,simple,https://www.az-online.de/politik/waffenruhe-im-ukraine-konflikt-europa-und-kiew-machen-einen-vorschlag-zr-93703215.html,az-online.de,[UNTRANSLATED] Waffenruhe im Ukraine - Konflikt : Europa und Kiew machen einen Vorschlag
Ukraine,LOCATION,37,44,simple,http://www.kreiszeitung.de/politik/friedensplaene-fuer-den-ukraine-krieg-brisante-unterschiede-zwischen-europa-und-den-usa-zr-93703215.html,kreiszeitung.de,[UNTRANSLATED] Friedenspläne für den Ukraine - Krieg : Brisante Unterschiede zwischen Europa und den united states 
Brisante Unterschiede,PERSON,55,76,simple,http://www.kreiszeitung.de/politik/friedensplaene-fuer-den-ukraine-krieg-brisante-unterschiede-zwischen-europa-und-den-usa-zr-93703215.html,kreiszeitung.de,[UNTRANSLATED] Friedenspläne für den Ukraine - Krieg : Brisante Unterschiede zwischen Europa und den united states 
Ukraine,LOCATION,29,36,simple,https://www.kreiszeitung.de/politik/waffenruhe-im-ukraine-konflikt-europa-und-kiew-machen-einen-vorschlag-zr-93703215.html,kreiszeitung.de,[UNTRANSLATED] Waffenruhe im Ukraine - Konflikt : Europa und Kiew machen einen Vorschlag
Lagos,LOCATION,26,31,simple,https://www.nairaland.com/8407037/hardship-lagos-govt-subsidises-public,nairaland.com,[UNTRANSLATED] Hardship : Lagos Govt Subsidises Public Transport Fares With N14 . 9bn - Politics
Lagos Govt Subsidises,PERSON,26,47,simple,https://www.nairaland.com/8407037/hardship-lagos-govt-subsidises-public,nairaland.com,[UNTRANSLATED] Hardship : Lagos Govt Subsidises Public Transport Fares With N14 . 9bn - Politics
Public Transport Fares,PERSON,48,70,simple,https://www.nairaland.com/8407037/hardship-lagos-govt-subsidises-public,nairaland.com,[UNTRANSLATED] Hardship : Lagos Govt Subsidises Public Transport Fares With N14 . 9bn - Politics
Latest News,PERSON,51,62,simple,https://www.tnp.sg/news/8-members-public-recognised-aiding-police-investigations,tnp.sg,"[UNTRANSLATED] 8 recognised for aiding police ..., Latest News"
Airtel Payments Bank,ORGANIZATION,15,35,simple,https://www.thehindubusinessline.com/companies/airtel-payments-bank-targets-over-10-million-ncmc-cards-in-2-years/article69491554.ece,thehindubusinessline.com,[UNTRANSLATED] Airtel Payments Bank targets over 10 million NCMC cards in 2 years
Rome,LOCATION,45,49,simple,https://www.canberratimes.com.au/story/8951013/prepare-for-tourism-influx-in-rome-after-pope-francis-death/,canberratimes.com.au,[UNTRANSLATED] Prepare for tourism influx in Rome after Pope Franci death | The Canberra Times
Canberra,LOCATION,80,88,simple,https://www.canberratimes.com.au/story/8951013/prepare-for-tourism-influx-in-rome-after-pope-francis-death/,canberratimes.com.au,[UNTRANSLATED] Prepare for tourism influx in Rome after Pope Franci death | The Canberra Times
Pope Franci,PERSON,56,67,simple,https://www.canberratimes.com.au/story/8951013/prepare-for-tourism-influx-in-rome-after-pope-francis-death/,canberratimes.com.au,[UNTRANSLATED] Prepare for tourism influx in Rome after Pope Franci death | The Canberra Times
The Canberra Times,PERSON,76,94,simple,https://www.canberratimes.com.au/story/8951013/prepare-for-tourism-influx-in-rome-after-pope-francis-death/,canberratimes.com.au,[UNTRANSLATED] Prepare for tourism influx in Rome after Pope Franci death | The Canberra Times
Dublin,LOCATION,90,96,simple,https://www.independent.ie/regionals/dublin/dublin-news/we-cannot-allow-bus-services-to-be-driven-off-our-streets-by-fear-says-dublin-td/a1939391399.html,independent.ie,"[UNTRANSLATED]   We cannot allow bus services to be driven off our streets by fear , says Dublin TD"
Brussels,LOCATION,84,92,simple,https://www.lavenir.net/actu/societe/mobilite/2025/04/25/journee-daction-du-29-avril-un-tiers-des-vols-annules-au-depart-de-brussels-airport-des-perturbations-aussi-possibles-sur-les-vols-retour-PYB3QIFV4BFPPBUNAGUI3PSAIM/,lavenir.net,"[UNTRANSLATED] Journée daction du 29 avril : un tiers des vols annulés au départ de Brussels Airport , des perturbations aussi possibles sur les vols retour"
Brussels Airport,LOCATION,84,100,simple,https://www.lavenir.net/actu/societe/mobilite/2025/04/25/journee-daction-du-29-avril-un-tiers-des-vols-annules-au-depart-de-brussels-airport-des-perturbations-aussi-possibles-sur-les-vols-retour-PYB3QIFV4BFPPBUNAGUI3PSAIM/,lavenir.net,"[UNTRANSLATED] Journée daction du 29 avril : un tiers des vols annulés au départ de Brussels Airport , des perturbations aussi possibles sur les vols retour"
Brussels,LOCATION,54,62,simple,https://www.lalibre.be/economie/entreprises-startup/2025/04/25/un-tiers-des-vols-annules-au-depart-de-brussels-airport-ce-mardi-29-avril-J3E63F5GPRBI3K3KNNP6HAKAUY/,lalibre.be,[UNTRANSLATED] Un tiers des vols annulés au départ de Brussels Airport ce mardi 29 avril
