text,type,start,end,method,article_url,article_domain,context
Etu Energias,PERSON,15,27,simple,https://www.angonoticias.com/Artigos/item/79771/etu-energias-encerra-2024-com-resultado-liquido-acima-de-200-milhoes-de-dolares,angonoticias.com,[UNTRANSLATED] Etu Energias encerra 2024 com resultado líquido acima de 200 milhões de dólares
China,LOCATION,55,60,simple,https://www.brasil247.com:443/mundo/capacidade-de-energia-eolica-e-solar-da-china-supera-a-energia-termica-pela-primeira-vez,brasil247.com,[UNTRANSLATED] Capacidade de energia eólica e solar da China supera a energia térmica pela primeira vez
Zimbabwe,LOCATION,66,74,simple,https://www.newsday.co.zw/business/article/200041045/ai-renewable-energy-transformer-expert,newsday.co.zw,[UNTRANSLATED] AI renewable energy transformer : Expert - Newsday Zimbabwe
Newsday Zimbabwe,PERSON,58,74,simple,https://www.newsday.co.zw/business/article/200041045/ai-renewable-energy-transformer-expert,newsday.co.zw,[UNTRANSLATED] AI renewable energy transformer : Expert - Newsday Zimbabwe
South Africa,LOCATION,15,27,simple,https://www.yahoo.com/news/south-africa-finally-masterplan-renewable-134248352.html,yahoo.com,[UNTRANSLATED] South Africa finally has a masterplan for a renewable energy industry : here what it says
Bangkok,LOCATION,15,22,simple,https://www.bangkokpost.com/business/general/3008617/ckpower-continues-hinghoi-project,bangkokpost.com,[UNTRANSLATED] Bangkok Post - CKPower continues  Hinghoi Project  
Bangkok Post,PERSON,15,27,simple,https://www.bangkokpost.com/business/general/3008617/ckpower-continues-hinghoi-project,bangkokpost.com,[UNTRANSLATED] Bangkok Post - CKPower continues  Hinghoi Project  
Hinghoi Project,PERSON,49,64,simple,https://www.bangkokpost.com/business/general/3008617/ckpower-continues-hinghoi-project,bangkokpost.com,[UNTRANSLATED] Bangkok Post - CKPower continues  Hinghoi Project  
Mongolia,LOCATION,21,29,simple,https://finance.yahoo.com/news/inner-mongolia-acts-green-power-055300267.html,finance.yahoo.com,[UNTRANSLATED] Inner Mongolia acts as green power bank
Inner Mongolia,PERSON,15,29,simple,https://finance.yahoo.com/news/inner-mongolia-acts-green-power-055300267.html,finance.yahoo.com,[UNTRANSLATED] Inner Mongolia acts as green power bank
Tata Motors,ORGANIZATION,15,26,simple,https://www.thehindubusinessline.com/companies/tata-motors-tprel-to-develop-131-mw-wind-solar-hybrid-re-project/article69475455.ece,thehindubusinessline.com,"[UNTRANSLATED] Tata Motors , TPREL to develop 131 MW wind - solar hybrid RE project"
Charles Sturt University,ORGANIZATION,15,39,simple,https://news.csu.edu.au/latest-news/charles-sturt-university-powers-its-future-with-100-per-cent-renewable-energy-from-snowy-energy,news.csu.edu.au,[UNTRANSLATED] Charles Sturt University powers its future with 100 per cent renewable energy from Snowy Energy
Snowy Energy,PERSON,98,110,simple,https://news.csu.edu.au/latest-news/charles-sturt-university-powers-its-future-with-100-per-cent-renewable-energy-from-snowy-energy,news.csu.edu.au,[UNTRANSLATED] Charles Sturt University powers its future with 100 per cent renewable energy from Snowy Energy
Southeast Asia,PERSON,15,29,simple,https://www.aol.com/finance/southeast-asia-doesn-t-fossil-000000702.html,aol.com,[UNTRANSLATED] Southeast Asia doesnt need fossil fuels to power its data center boom . Renewable energy will get the job done and more cheaply too
Tata Motors,ORGANIZATION,15,26,simple,https://www.dailyexcelsior.com/tata-motors-tata-power-renewable-energy-partner-to-develop-wind-solar-project/,dailyexcelsior.com,"[UNTRANSLATED] Tata Motors , Tata Power Renewable  Energy partner to develop wind - solar project"
Tata Power Renewable,PERSON,29,49,simple,https://www.dailyexcelsior.com/tata-motors-tata-power-renewable-energy-partner-to-develop-wind-solar-project/,dailyexcelsior.com,"[UNTRANSLATED] Tata Motors , Tata Power Renewable  Energy partner to develop wind - solar project"
Bangkok,LOCATION,15,22,simple,https://www.bangkokpost.com/thailand/pr/3010370/cp-foods-launches-first-100-renewable-energy-farm-,bangkokpost.com,[UNTRANSLATED] Bangkok Post - CP Foods Launches First 100 % Renewable Energy Farm
Bangkok Post,PERSON,15,27,simple,https://www.bangkokpost.com/thailand/pr/3010370/cp-foods-launches-first-100-renewable-energy-farm-,bangkokpost.com,[UNTRANSLATED] Bangkok Post - CP Foods Launches First 100 % Renewable Energy Farm
Foods Launches First,PERSON,33,53,simple,https://www.bangkokpost.com/thailand/pr/3010370/cp-foods-launches-first-100-renewable-energy-farm-,bangkokpost.com,[UNTRANSLATED] Bangkok Post - CP Foods Launches First 100 % Renewable Energy Farm
Renewable Energy Farm,PERSON,60,81,simple,https://www.bangkokpost.com/thailand/pr/3010370/cp-foods-launches-first-100-renewable-energy-farm-,bangkokpost.com,[UNTRANSLATED] Bangkok Post - CP Foods Launches First 100 % Renewable Energy Farm
Mazal International,ORGANIZATION,74,93,simple,https://www.zonebourse.com/cours/action/VERGNET-S-A-52517/actualite/Vergnet-S-A-signe-un-contrat-strategique-avec-la-societe-Mazal-International-B-V-pour-la-fourn-49679393/,zonebourse.com,[UNTRANSLATED] Vergnet S A : signe un contrat stratégique avec la société Mazal International B . V . pour la fourniture de 8 éoliennes en Ukraine
Ukraine,LOCATION,139,146,simple,https://www.zonebourse.com/cours/action/VERGNET-S-A-52517/actualite/Vergnet-S-A-signe-un-contrat-strategique-avec-la-societe-Mazal-International-B-V-pour-la-fourn-49679393/,zonebourse.com,[UNTRANSLATED] Vergnet S A : signe un contrat stratégique avec la société Mazal International B . V . pour la fourniture de 8 éoliennes en Ukraine
Mazal International,ORGANIZATION,86,105,simple,https://www.zonebourse.com/cours/action/VERGNET-S-A-52517/actualite/Vergnet-S-a-Vergnet-signe-un-contrat-strategique-avec-la-societe-Mazal-International-B-V-49679354/,zonebourse.com,[UNTRANSLATED] Vergnet S . a . : Vergnet signe un contrat stratégique avec la société Mazal International B . V . pour la fourniture de 8 éoliennes en Ukraine
Ukraine,LOCATION,151,158,simple,https://www.zonebourse.com/cours/action/VERGNET-S-A-52517/actualite/Vergnet-S-a-Vergnet-signe-un-contrat-strategique-avec-la-societe-Mazal-International-B-V-49679354/,zonebourse.com,[UNTRANSLATED] Vergnet S . a . : Vergnet signe un contrat stratégique avec la société Mazal International B . V . pour la fourniture de 8 éoliennes en Ukraine
Rob Brezsny,PERSON,29,40,simple,https://www.courrierinternational.com/article/l-horoscope-de-rob-brezsny-pour-la-semaine-du-24-au-30-avril-2025_230189,courrierinternational.com,[UNTRANSLATED] Lhoroscope de Rob Brezsny pour la semaine du 24 au 30 avril 2025
Telamon Borea,PERSON,15,28,simple,https://www.boursier.com/patrimoine/epargne/actualites/telamon-borea-une-nouvelle-scpi-qui-s-appuie-sur-un-historique-solide-9320.html,boursier.com,"[UNTRANSLATED] Telamon Borea , une nouvelle SCPI qui sappuie sur un historique solide"
RT,ORGANIZATION,29,31,simple,https://www.zonebourse.com/cours/action/VERGNET-S-A-52517/actualite/VERGNET-REPORT-DE-PUBLICATION-DES-COMPTES-ANNUELS-ET-DU-RAPPORT-FINANCIER-ANNUEL-2024-49725461/,zonebourse.com,[UNTRANSLATED] VERGNET : REPORT DE PUBLICATION DES COMPTES ANNUELS ET DU RAPPORT FINANCIER ANNUEL 2024
