text,type,start,end,method,article_url,article_domain,context
Papa Francisco,PERSON,15,29,simple,https://www.diariolibre.com/mundo/europa/2025/04/22/papa-francisco-vida-mi-historia-a-traves-de-la-historia/3082742,diariolibre.com,[UNTRANSLATED] Papa Francisco :  Vida : Mi historia a través de la historia  
Australia,LOCATION,132,141,simple,https://hoy.com.do/papado-de-francisco-cargos-eclesiasticos-cesados-por-escandalos-de-abuso-sexual-desde-republica-dominicana-hasta-australia/,hoy.com.do,"[UNTRANSLATED] Papado de Francisco : Cargos eclesiásticos cesados por escándalos de abuso sexual , desde Republica Dominicana hasta Australia"
Jorge Luis,PERSON,46,56,simple,https://www.telemetro.com/nacionales/renuncia-director-la-attt-jorge-luis-abrego-y-simon-henriquez-asume-el-cargo-como-encargado-n6037279,telemetro.com,"[UNTRANSLATED] Renuncia director de la ATTT , Jorge Luis Ábrego y Simón Henríquez asume el cargo como encargado"
Vorsitzender Schwab,PERSON,21,40,simple,https://www.gmx.ch/magazine/schweiz/wef-vorsitzender-schwab-erklaert-sofortigen-ruecktritt-40899170,gmx.ch,[UNTRANSLATED] WEF - Vorsitzender Schwab erklärt sofortigen Rücktritt
Berlin,LOCATION,15,21,simple,https://www.t-online.de/region/berlin/id_100693770/berlin-kiziltepe-debatte-fuer-cdu-fraktionschef-stettner-erledigt-.html,t-online.de,[UNTRANSLATED] Berlin : Kiziltepe - Debatte für CDU - Fraktionschef Stettner  erledigt  
Fraktionschef Stettner,PERSON,54,76,simple,https://www.t-online.de/region/berlin/id_100693770/berlin-kiziltepe-debatte-fuer-cdu-fraktionschef-stettner-erledigt-.html,t-online.de,[UNTRANSLATED] Berlin : Kiziltepe - Debatte für CDU - Fraktionschef Stettner  erledigt  
Klaus Schwab,PERSON,29,41,simple,https://www.20min.ch/story/wef-eklat-hausverbot-aufs-gelaende-darf-schwab-noch-ins-buero-nicht-103330751,20min.ch,[UNTRANSLATED] WEF - Eklat : Klaus Schwab mit eingeschränktem Hausverbot
Chef Klaus Schwab,PERSON,21,38,simple,https://www.nzz.ch/wirtschaft/wef-chef-klaus-schwab-tritt-per-sofort-zurueck-ld.1880946,nzz.ch,[UNTRANSLATED] WEF - Chef Klaus Schwab tritt per sofort zurück
Vorsitzender Klaus Schwab,PERSON,21,46,simple,https://www.fuw.ch/wef-vorsitzender-klaus-schwab-erklaert-sofortigen-ruecktritt-811486943312,fuw.ch,[UNTRANSLATED] Wef - Vorsitzender Klaus Schwab erklärt sofortigen Rücktritt
CBS,ORGANIZATION,23,26,simple,https://news.ltn.com.tw/news/world/breakingnews/5022849,news.ltn.com.tw,[UNTRANSLATED] 川普施壓 ？ 美CBS 《 60分鐘 》 製作人請辭 ： 失去獨立決策自由 - 國際
Die Weltwoche,PERSON,15,28,simple,https://tass.ru/obschestvo/23793263,tass.ru,[UNTRANSLATED] Die Weltwoche : в Брюсселе хотят отставки  токсичной  главы Еврокомиссии
Di Blasi,PERSON,34,42,simple,https://www.ottopagine.it/av/attualita/389175/avellino-penza-e-di-blasi-lasciano-l-acs-disgelo-tra-festa-e-nargi.shtml,ottopagine.it,"[UNTRANSLATED] Avellino , Penza e Di Blasi lasciano lAcs : disgelo tra Festa e Nargi ? "
Omicidio Vassallo,PERSON,15,32,simple,https://www.ilmattino.it/salerno/omicidio_vassallo_vedova_lascia_circolo_acciaroli_soci_indagato_processo-8799328.html,ilmattino.it,"[UNTRANSLATED] Omicidio Vassallo , la vedova lascia il circolo di Acciaroli : tra i soci un indagato del processo"
Milan,LOCATION,20,25,simple,https://www.calciomercato.it/2025/04/21/caos-milan-prima-del-derby-rassegna-le-dimissioni/,calciomercato.it,[UNTRANSLATED] Caos Milan prima del Derby :  Rassegna le dimissioni  
Caos Milan,PERSON,15,25,simple,https://www.calciomercato.it/2025/04/21/caos-milan-prima-del-derby-rassegna-le-dimissioni/,calciomercato.it,[UNTRANSLATED] Caos Milan prima del Derby :  Rassegna le dimissioni  
Elezioni Osimo,PERSON,87,101,simple,https://www.corriereadriatico.it/ancona/osimo_voto_elezioni_sindaco_candidati_lista_dino_latini_forfait_avvicina_ricci_regionali_scenari_politica_pirani_glorio_staffolani_ultime_notizie-8801192.html,corriereadriatico.it,"[UNTRANSLATED] Latini choc , dà forfait allultimo : ora potrebbe avvicinarsi a Ricci . Elezioni Osimo , tutti i candidati"
France,LOCATION,20,26,simple,https://www.leggo.it/vaticano/giubileo_cosa_succede_cosa_cambia_continua_acutis_santo_sospeso_cosa_succede-8791341.html,leggo.it,"[UNTRANSLATED] Papa Francesco morto , il Giubileo va avanti . Rimandata la canonizzazione di Carlo Acutis « a data da destinarsi » "
Papa Francesco,PERSON,15,29,simple,https://www.leggo.it/vaticano/giubileo_cosa_succede_cosa_cambia_continua_acutis_santo_sospeso_cosa_succede-8791341.html,leggo.it,"[UNTRANSLATED] Papa Francesco morto , il Giubileo va avanti . Rimandata la canonizzazione di Carlo Acutis « a data da destinarsi » "
Carlo Acutis,PERSON,93,105,simple,https://www.leggo.it/vaticano/giubileo_cosa_succede_cosa_cambia_continua_acutis_santo_sospeso_cosa_succede-8791341.html,leggo.it,"[UNTRANSLATED] Papa Francesco morto , il Giubileo va avanti . Rimandata la canonizzazione di Carlo Acutis « a data da destinarsi » "
Departamento Pessoal,PERSON,70,90,simple,https://www.contabeis.com.br/forum/departamento-pessoal-e-rh/407427/pedido-de-demissao-x-licenca-maternidade-esocial/,contabeis.com.br,[UNTRANSLATED] Pedido de demissão x Licença Maternidade ( eSocial ) - Departamento Pessoal e RH
Secure Your Retirement,PERSON,22,44,simple,https://aninews.in/news/business/how-to-secure-your-retirement-years-with-mutual-funds20250426181303/,aninews.in,[UNTRANSLATED] How to Secure Your Retirement Years with Mutual Funds ? 
