text,type,start,end,method,article_url,article_domain,context
Argentina,LOCATION,49,58,simple,https://www.infomoney.com.br/mundo/papa-francisco-morre-sem-voltar-a-argentina-e-sem-reencontrar-sua-irma-mais-nova/,infomoney.com.br,[UNTRANSLATED] Papa Francisco morre sem voltar à Argentina e sem reencontrar sua irmã mais nova
Papa Francisco,PERSON,15,29,simple,https://www.infomoney.com.br/mundo/papa-francisco-morre-sem-voltar-a-argentina-e-sem-reencontrar-sua-irma-mais-nova/,infomoney.com.br,[UNTRANSLATED] Papa Francisco morre sem voltar à Argentina e sem reencontrar sua irmã mais nova
China,LOCATION,15,20,simple,https://economia.ig.com.br/afp/2025-04-23/china-diz-que-porta-esta-aberta-para-negociacoes-apos-trump-sinalizar-queda-das-tarifas.html,economia.ig.com.br,[UNTRANSLATED] China diz que  porta está aberta  para negociaes com Trump
Strategists Who Say,PERSON,28,47,simple,https://www.businessinsider.com/economists-strategists-weigh-in-recession-odds-2025-4,businessinsider.com,"[UNTRANSLATED] Economists , Strategists Who Say a Recession Is Likely or Not"
Recession Is Likely,PERSON,50,69,simple,https://www.businessinsider.com/economists-strategists-weigh-in-recession-odds-2025-4,businessinsider.com,"[UNTRANSLATED] Economists , Strategists Who Say a Recession Is Likely or Not"
Donald Trump,PERSON,15,27,simple,https://www.pennlive.com/news/2025/04/donald-trumps-terrible-polling-just-put-him-on-a-planet-all-by-himself.html,pennlive.com,[UNTRANSLATED] Donald Trump terrible polling just put him on a  planet all by himself  
Avoid These,PERSON,43,54,simple,https://finance.yahoo.com/news/preparing-recession-avoid-6-money-130011855.html,finance.yahoo.com,[UNTRANSLATED] Preparing for a Recession ? Avoid These 6 Money Mistakes
Money Mistakes,PERSON,57,71,simple,https://finance.yahoo.com/news/preparing-recession-avoid-6-money-130011855.html,finance.yahoo.com,[UNTRANSLATED] Preparing for a Recession ? Avoid These 6 Money Mistakes
Tariff Turmoil,PERSON,15,29,simple,https://www.wvnews.com/mineralnews/statejournal/news/tariff-turmoil-fears-of-recession-rise-as-trump-adjusts-trade-policies/article_43f0155e-02e9-4c1a-b121-d251c9e5e397.html,wvnews.com,[UNTRANSLATED] Tariff Turmoil : Fears of recession rise as Trump adjusts trade policies
Tucson,LOCATION,15,21,simple,https://tucson.com/news/local/business/article_3456204c-06f5-467f-ac1c-d415495bd238.html,tucson.com,[UNTRANSLATED] Tucson economy should fare relatively well if recession hits
