text,type,start,end,method,article_url,article_domain,context
Nueva Siria,PERSON,15,26,simple,http://www.elheraldo.hn/new-york-times-international-weekly/malula-pueblo-siria-donde-cristianos-musulmanes-intentan-sanar-divisiones-OK25493058,elheraldo.hn,[UNTRANSLATED] Nueva Siria : temores y esperanzas en pueblo cristiano - musulmán
Israel,LOCATION,44,50,simple,https://www.eluniversal.com.mx/mundo/huties-reivindican-ataques-a-israel-y-buques-estadounidenses-en-mar-rojo-es-por-la-continua-agresion-de-eu-contra-yemen-dicen/,eluniversal.com.mx,"[UNTRANSLATED] Hutíes reivindican ataques a Israel y buques estadounidenses en mar Rojo ; es por  la continua agresión de EU contra Yemen , dicen"
Yemen,LOCATION,132,137,simple,https://www.eluniversal.com.mx/mundo/huties-reivindican-ataques-a-israel-y-buques-estadounidenses-en-mar-rojo-es-por-la-continua-agresion-de-eu-contra-yemen-dicen/,eluniversal.com.mx,"[UNTRANSLATED] Hutíes reivindican ataques a Israel y buques estadounidenses en mar Rojo ; es por  la continua agresión de EU contra Yemen , dicen"
Congo,LOCATION,78,83,simple,https://www.rtve.es/noticias/20250423/m23-abandona-conversaciones-paz-republica-democratica-congo/16551761.shtml,rtve.es,[UNTRANSLATED] El grupo rebelde M23 abandona las conversaciones de paz con el Congo
Neun Soldaten,PERSON,25,38,simple,https://www.t-online.de/nachrichten/ausland/id_100695628/bericht-neun-soldaten-bei-kaempfen-in-kolumbien-getoetet.html,t-online.de,[UNTRANSLATED] Bericht : Neun Soldaten bei Kämpfen in Kolumbien getötet
Israel,LOCATION,33,39,simple,https://www.nordbayern.de/politik/sirenen-heulen-in-israel-huthi-rebellen-feuern-erneut-raketen-ab-1.14301493,nordbayern.de,[UNTRANSLATED] Sirenen heulen in Israel : Huthi - Rebellen feuern erneut Raketen ab
Extremistischer Angriff,PERSON,15,38,simple,https://de.euronews.com/2025/04/23/extremistischer-angriff-auf-touristen-mindestens-26-tote-in-kaschmir,de.euronews.com,[UNTRANSLATED] Extremistischer Angriff auf Touristen : Mindestens 26 Tote in Kaschmir
The Last,PERSON,46,54,simple,https://www.youm7.com/story/2025/4/22/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%AA%D8%B4%D9%88%D9%8A%D9%82%D9%89-%D9%84%D9%84%D8%AD%D9%84%D9%82%D8%A9-%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%8A%D8%A9-%D9%85%D9%86-The-Last-of-Us-2/6962486,youm7.com,[UNTRANSLATED] فيديو تشويقى للحلقة الثانية من The Last of Us 2 قبل طرحها 27 أبريل الجارى
Harry Truman,PERSON,76,88,simple,https://www.ng.ru/news/815212.html,ng.ru,[UNTRANSLATED] Хуситы заявили о нанесении ударов по американскому авианосцу Harry Truman / Новости / Независимая газета
India,LOCATION,15,20,simple,https://www.quotidiano.net/esteri/india-kashmir-terroristi-turisti-uccisi-y5m4h4vb,quotidiano.net,"[UNTRANSLATED] India choc , in Kashmir i terroristi chiedono ai turisti la loro religione , poi sparano solo agli hindu . Almeno 24 morti"
Voci Ribelli,PERSON,17,29,simple,https://www.varesenews.it/2025/04/voci-ribelli-a-gallarate-storie-di-donne-e-di-jazz-nella-lotta-antifascista/2219101/,varesenews.it,[UNTRANSLATED]   Voci Ribelli : a Gallarate storie di donne e di jazz nella lotta antifascista
Sigourney Weaver,PERSON,15,31,simple,https://www.corriere.it/spettacoli/cinema-serie-tv/25_aprile_23/sigourney-weaver-sara-nello-spin-off-di-star-wars-0746bcaf-030d-4713-acf2-884b4a593xlk.shtml,corriere.it,[UNTRANSLATED] Sigourney Weaver sarà nello spin off di « Star Wars » 
Star Wars,PERSON,57,66,simple,https://www.corriere.it/spettacoli/cinema-serie-tv/25_aprile_23/sigourney-weaver-sara-nello-spin-off-di-star-wars-0746bcaf-030d-4713-acf2-884b4a593xlk.shtml,corriere.it,[UNTRANSLATED] Sigourney Weaver sarà nello spin off di « Star Wars » 
Yemen,LOCATION,15,20,simple,https://www.zazoom.it/2025-04-21/yemen-trappola-per-i-reaper-i-droni-americani-gli-houthi-tengono-nonostante-i-raid/16814416/,zazoom.it,[UNTRANSLATED] Yemen trappola per i Reaper i droni americani  Gli Houthi tengono nonostante i raid
Gli Houthi,PERSON,62,72,simple,https://www.zazoom.it/2025-04-21/yemen-trappola-per-i-reaper-i-droni-americani-gli-houthi-tengono-nonostante-i-raid/16814416/,zazoom.it,[UNTRANSLATED] Yemen trappola per i Reaper i droni americani  Gli Houthi tengono nonostante i raid
Nicky Katt,PERSON,15,25,simple,https://cinemagia.wordpress.com/2025/04/22/nicky-katt-1970-2025/,cinemagia.wordpress.com,[UNTRANSLATED] Nicky Katt ( 1970 - 2025 ) 
Artur Bernardes,PERSON,28,43,simple,https://www.correiodopovo.com.br/blogs/h%C3%A1-um-s%C3%A9culo-no-cp/o-presidente-artur-bernardes-fala-ao-di%C3%A1rio-o-paiz-1.1600675,correiodopovo.com.br,[UNTRANSLATED] O presidente Artur Bernardes fala ao diário  O Paiz  
Nicky Katt,PERSON,15,25,simple,https://cinemagia.wordpress.com/2025/04/27/nicky-katt-1970-2025/,cinemagia.wordpress.com,[UNTRANSLATED] Nicky Katt ( 1970 - 2025 ) 
Securing Food Sovereignty,PERSON,15,40,simple,https://www.ena.et/web/eng/w/eng_6475783,ena.et,"[UNTRANSLATED] Securing Food Sovereignty Not Just Agricultural Goal , But Fundamental Pillar to Nation Security"
Not Just Agricultural,PERSON,41,62,simple,https://www.ena.et/web/eng/w/eng_6475783,ena.et,"[UNTRANSLATED] Securing Food Sovereignty Not Just Agricultural Goal , But Fundamental Pillar to Nation Security"
But Fundamental Pillar,PERSON,70,92,simple,https://www.ena.et/web/eng/w/eng_6475783,ena.et,"[UNTRANSLATED] Securing Food Sovereignty Not Just Agricultural Goal , But Fundamental Pillar to Nation Security"
Canada,LOCATION,43,49,simple,https://www.theepochtimes.com/world/carney-says-trump-mentioned-canada-as-51st-us-state-during-march-call-5847027,theepochtimes.com,[UNTRANSLATED] Carney Says Trump Mentioned Canada as 51st US State During March Call
Carney Says Trump,PERSON,15,32,simple,https://www.theepochtimes.com/world/carney-says-trump-mentioned-canada-as-51st-us-state-during-march-call-5847027,theepochtimes.com,[UNTRANSLATED] Carney Says Trump Mentioned Canada as 51st US State During March Call
Mentioned Canada,PERSON,33,49,simple,https://www.theepochtimes.com/world/carney-says-trump-mentioned-canada-as-51st-us-state-during-march-call-5847027,theepochtimes.com,[UNTRANSLATED] Carney Says Trump Mentioned Canada as 51st US State During March Call
China,LOCATION,15,20,simple,https://www.scmp.com/news/china/military/article/3307831/china-coastguard-claims-sovereign-jurisdiction-sandy-cay-south-china-sea,scmp.com,[UNTRANSLATED] China coastguard claims  sovereign jurisdiction  of Sandy Cay in South China Sea
South China Sea,LOCATION,80,95,simple,https://www.scmp.com/news/china/military/article/3307831/china-coastguard-claims-sovereign-jurisdiction-sandy-cay-south-china-sea,scmp.com,[UNTRANSLATED] China coastguard claims  sovereign jurisdiction  of Sandy Cay in South China Sea
Sandy Cay,PERSON,67,76,simple,https://www.scmp.com/news/china/military/article/3307831/china-coastguard-claims-sovereign-jurisdiction-sandy-cay-south-china-sea,scmp.com,[UNTRANSLATED] China coastguard claims  sovereign jurisdiction  of Sandy Cay in South China Sea
China,LOCATION,15,20,simple,https://www.yahoo.com/news/china-seizes-disputed-reef-near-014604004.html,yahoo.com,[UNTRANSLATED] China seizes disputed reef near Philippines military base
Philippines,LOCATION,47,58,simple,https://www.yahoo.com/news/china-seizes-disputed-reef-near-014604004.html,yahoo.com,[UNTRANSLATED] China seizes disputed reef near Philippines military base
China,LOCATION,15,20,simple,https://www.channelnewsasia.com/east-asia/china-seizes-disputed-reef-philippine-military-outpost-5092681,channelnewsasia.com,[UNTRANSLATED] China seizes disputed reef near key Philippine military outpost : report
Turkey,LOCATION,15,21,simple,https://timesofindia.indiatimes.com/world/middle-east/turkeys-opposition-set-to-defy-protest-ban-on-wednesday/articleshow/120545054.cms,timesofindia.indiatimes.com,[UNTRANSLATED] Turkey Opposition Defies Protest Ban on National Sovereignty Day | World News
Turkey Opposition Defies,PERSON,15,39,simple,https://timesofindia.indiatimes.com/world/middle-east/turkeys-opposition-set-to-defy-protest-ban-on-wednesday/articleshow/120545054.cms,timesofindia.indiatimes.com,[UNTRANSLATED] Turkey Opposition Defies Protest Ban on National Sovereignty Day | World News
Protest Ban,PERSON,40,51,simple,https://timesofindia.indiatimes.com/world/middle-east/turkeys-opposition-set-to-defy-protest-ban-on-wednesday/articleshow/120545054.cms,timesofindia.indiatimes.com,[UNTRANSLATED] Turkey Opposition Defies Protest Ban on National Sovereignty Day | World News
World News,PERSON,82,92,simple,https://timesofindia.indiatimes.com/world/middle-east/turkeys-opposition-set-to-defy-protest-ban-on-wednesday/articleshow/120545054.cms,timesofindia.indiatimes.com,[UNTRANSLATED] Turkey Opposition Defies Protest Ban on National Sovereignty Day | World News
China,LOCATION,27,32,simple,https://www.globalsecurity.org/military/library/news/2025/04/mil-250424-globaltimes03.htm,globalsecurity.org,"[UNTRANSLATED] Exclusive : China Coast Guard enforces sovereignty , cleans up waste at Tiexian Jiao in South China Sea"
China Coast,LOCATION,27,38,simple,https://www.globalsecurity.org/military/library/news/2025/04/mil-250424-globaltimes03.htm,globalsecurity.org,"[UNTRANSLATED] Exclusive : China Coast Guard enforces sovereignty , cleans up waste at Tiexian Jiao in South China Sea"
South China Sea,LOCATION,103,118,simple,https://www.globalsecurity.org/military/library/news/2025/04/mil-250424-globaltimes03.htm,globalsecurity.org,"[UNTRANSLATED] Exclusive : China Coast Guard enforces sovereignty , cleans up waste at Tiexian Jiao in South China Sea"
Tiexian Jiao,PERSON,87,99,simple,https://www.globalsecurity.org/military/library/news/2025/04/mil-250424-globaltimes03.htm,globalsecurity.org,"[UNTRANSLATED] Exclusive : China Coast Guard enforces sovereignty , cleans up waste at Tiexian Jiao in South China Sea"
Le Bloc,PERSON,15,22,simple,https://www.lapresse.ca/elections-federales/2025-04-22/le-bloc-veut-proteger-la-souverainete-environnementale-du-quebec.php,lapresse.ca,[UNTRANSLATED] Le Bloc veut protéger la  souveraineté environnementale  du Québec
Madagascar,LOCATION,15,25,simple,https://fr.allafrica.com/stories/202504250131.html,fr.allafrica.com,[UNTRANSLATED] Madagascar : Îles Éparses - Emmanuel Macron dit non à une restitution
Emmanuel Macron,PERSON,43,58,simple,https://fr.allafrica.com/stories/202504250131.html,fr.allafrica.com,[UNTRANSLATED] Madagascar : Îles Éparses - Emmanuel Macron dit non à une restitution
La Banque,PERSON,52,61,simple,https://fr.allafrica.com/stories/202504270059.html,fr.allafrica.com,[UNTRANSLATED] Sénégal : Souveraineté alimentaire - La Banque mondiale et le FIDA financent un programme de soutien à lEtat
