text,type,start,end,method,article_url,article_domain,context
Disney,ORGANIZATION,53,59,simple,https://www.ambito.com/espectaculos/la-segunda-temporada-andor-llega-disney-un-vistazo-las-semillas-la-rebelion-n6136767,ambito.com,[UNTRANSLATED] La segunda temporada de Andor llega a Disney+ : un vistazo a las semillas de la rebelión
Trinidad,LOCATION,48,56,simple,https://caracol.com.co/2025/04/23/la-jep-concedio-amnistia-a-simon-trinidad-exintegrante-de-las-farc-por-el-delito-de-rebelion/,caracol.com.co,"[UNTRANSLATED] La JEP concedió amnistía a Simón Trinidad , exintegrante de las Farc , por el delito de rebelión"
Andor Temporada,PERSON,15,30,simple,https://www.sdpnoticias.com/espectaculos/andor-temporada-2-resena-5-puntos-de-por-que-es-la-mejor-serie-de-star-wars/,sdpnoticias.com,[UNTRANSLATED] Andor Temporada 2 Reseña : 5 puntos de por qué es la mejor serie de Star Wars
Star Wars,PERSON,83,92,simple,https://www.sdpnoticias.com/espectaculos/andor-temporada-2-resena-5-puntos-de-por-que-es-la-mejor-serie-de-star-wars/,sdpnoticias.com,[UNTRANSLATED] Andor Temporada 2 Reseña : 5 puntos de por qué es la mejor serie de Star Wars
Islamischen Jihad,PERSON,81,98,simple,https://taz.de/Syrien-geht-gegen-Kaempfer-vor/!6083702/,taz.de,[UNTRANSLATED] Syrien geht gegen Kämpfer vor : Milizionäre des Palästinensischen Islamischen Jihad verhaftet
Befreiung Italiens,PERSON,34,52,simple,https://www.woz.ch/path-preview/node/93949,woz.ch,[UNTRANSLATED] 80 . Jahrestag der Befreiung Italiens : Die Wahrheit erzählen
Die Wahrheit,PERSON,55,67,simple,https://www.woz.ch/path-preview/node/93949,woz.ch,[UNTRANSLATED] 80 . Jahrestag der Befreiung Italiens : Die Wahrheit erzählen
BBC,ORGANIZATION,30,33,simple,https://www.bbc.com/zhongwen/articles/ce3qg9pkq5ko/simp,bbc.com,[UNTRANSLATED] 克什米尔为何爆发动乱 ？ - BBC News 中文
Star Wars,PERSON,56,65,simple,https://www.sorrisi.com/tv/serie-tv/andor-2-ritroviamo-leroe-ribelle-di-star-wars/,sorrisi.com,"[UNTRANSLATED]   Andor 2 , ritroviamo leroe ribelle di  Star Wars  "
Star Wars,PERSON,30,39,simple,https://www.quotidianopiemontese.it/2025/04/24/torino-celebra-star-wars-il-4-maggio-una-giornata-galattica-al-museo-della-fantascienza/,quotidianopiemontese.it,[UNTRANSLATED] Torino celebra Star Wars : il 4 maggio una giornata galattica al Museo della Fantascienza
Pierdavide Carone,PERSON,15,32,simple,https://www.ansa.it/sardegna/notizie/2025/04/25/pierdavide-carone-concerto-e-masterclass-a-cagliari_56f7ba7a-f0d8-47b7-a82c-6e82b277bd3b.html,ansa.it,"[UNTRANSLATED] Pierdavide Carone , concerto e masterclass a Cagliari - Notizie"
Donato Metallo,PERSON,31,45,simple,https://www.notizie.it/la-scomparsa-di-donato-metallo-un-politico-che-ha-incarnato-la-speranza/,notizie.it,"[UNTRANSLATED] La scomparsa di Donato Metallo , un politico di grande valore"
Star Wars,PERSON,76,85,simple,https://www.omelete.com.br/series-tv/andor-2-temporada-critica-episodios-1-2-e-3,omelete.com.br,"[UNTRANSLATED] Andor | Crítica e resumo dos episódios 1 , 2 e 3 da série de Star Wars"
Raul Seixas,PERSON,15,26,simple,https://www.hojeemdia.com.br/entretenimento/raul-seixas-sera-o-homenageado-no-fic-2025-festival-qie-comeca-nesta-quarta-feira-1.1063057,hojeemdia.com.br,"[UNTRANSLATED] Raul Seixas será o homenageado no FIC 2025 , festival qie começa nesta quarta - feira"
Rogue One,PERSON,48,57,simple,https://br.ign.com/star-wars-andor/139309/news/nem-imperio-contra-ataca-nem-rogue-one-esta-e-a-producao-live-action-de-star-wars-mais-aclamada-pela,br.ign.com,"[UNTRANSLATED] Nem Império Contra - Ataca , nem Rogue One : esta é a produo live - action de Star Wars mais aclamada pela crítica"
Star Wars,PERSON,93,102,simple,https://br.ign.com/star-wars-andor/139309/news/nem-imperio-contra-ataca-nem-rogue-one-esta-e-a-producao-live-action-de-star-wars-mais-aclamada-pela,br.ign.com,"[UNTRANSLATED] Nem Império Contra - Ataca , nem Rogue One : esta é a produo live - action de Star Wars mais aclamada pela crítica"
Segunda Guerra Mundial,PERSON,105,127,simple,https://br.ign.com/star-wars-andor/139290/news/primeiro-episodio-da-2a-temporada-de-andor-foi-inspirado-em-evento-real-nazista-durante-a-segunda-gu,br.ign.com,[UNTRANSLATED] Primeiro episódio da 2ª temporada de Andor foi inspirado em evento real nazista durante a Segunda Guerra Mundial
As It Girls,PERSON,15,26,simple,https://social1.ne10.uol.com.br/beleza/2025/04/21/as-it-girls-provam-as-franjas-sao-os-maiores-acessorios-de-2025.html,social1.ne10.uol.com.br,[UNTRANSLATED] As It Girls provam : as franjas são os maiores acessórios de 2025
Notification Out For,PERSON,46,66,simple,https://www.news18.com/education-career/tnpsc-group-4-recruitment-2025-notification-out-for-3935-vacancies-check-eligibility-application-fee-and-more-ws-kl-9313160.html,news18.com,"[UNTRANSLATED] TNPSC Group 4 Recruitment 2025 Notification Out For 3935 Vacancies : Check Eligibility , Application Fee And More"
Check Eligibility,PERSON,84,101,simple,https://www.news18.com/education-career/tnpsc-group-4-recruitment-2025-notification-out-for-3935-vacancies-check-eligibility-application-fee-and-more-ws-kl-9313160.html,news18.com,"[UNTRANSLATED] TNPSC Group 4 Recruitment 2025 Notification Out For 3935 Vacancies : Check Eligibility , Application Fee And More"
Application Fee And,PERSON,104,123,simple,https://www.news18.com/education-career/tnpsc-group-4-recruitment-2025-notification-out-for-3935-vacancies-check-eligibility-application-fee-and-more-ws-kl-9313160.html,news18.com,"[UNTRANSLATED] TNPSC Group 4 Recruitment 2025 Notification Out For 3935 Vacancies : Check Eligibility , Application Fee And More"
Check Eligibility,PERSON,72,89,simple,https://www.jagranjosh.com/articles/bshs-cho-vacancy-2025-notification-out-for-45000-posts-check-eligibility-apply-online-last-date-and-more-here-1745239654-1,jagranjosh.com,"[UNTRANSLATED] BSHS CHO Vacancy 2025 Notification OUT for 45000 Posts , Check Eligibility , Apply Online , Last Date and More"
