text,type,start,end,method,article_url,article_domain,context
El Diario,PERSON,66,75,simple,https://www.eldiariodelapampa.com.ar/la-pampa/54264/inician-relevamientos-de-biodiversidad-pampeana,eldiariodelapampa.com.ar,[UNTRANSLATED] Inician relevamientos de Biodiversidad Pampeana :: El Diario de La Pampa
La Pampa,PERSON,79,87,simple,https://www.eldiariodelapampa.com.ar/la-pampa/54264/inician-relevamientos-de-biodiversidad-pampeana,eldiariodelapampa.com.ar,[UNTRANSLATED] Inician relevamientos de Biodiversidad Pampeana :: El Diario de La Pampa
La Esmeralda,PERSON,77,89,simple,https://www.ellitoral.com/area-metropolitana/comitiva-internacional-recorrio-avance-obras-esmeralda-ciudad-santa-fe-ambiente-cambio-climatico-ahora-hoy_0_8TFU22FeWF.html,ellitoral.com,[UNTRANSLATED] Una comitiva internacional recorrió el avance de las obras en La Esmeralda de la ciudad de Santa Fe
Santa Fe,PERSON,106,114,simple,https://www.ellitoral.com/area-metropolitana/comitiva-internacional-recorrio-avance-obras-esmeralda-ciudad-santa-fe-ambiente-cambio-climatico-ahora-hoy_0_8TFU22FeWF.html,ellitoral.com,[UNTRANSLATED] Una comitiva internacional recorrió el avance de las obras en La Esmeralda de la ciudad de Santa Fe
El Principado,PERSON,15,28,simple,https://www.lne.es/oriente/2025/04/22/principado-invertira-74-000-euros-116581713.html,lne.es,[UNTRANSLATED] El Principado invertirá 74 . 000 euros en estudiar la biodiversidad de los Picos de Europa
La Esmeralda,PERSON,51,63,simple,https://sinmordaza.com/noticia/450663-una-comitiva-internacional-recorrio-la-esmeralda-y-visito-el-parque-provincial-cayasta.html,sinmordaza.com,[UNTRANSLATED] Una comitiva internacional recorrió La Esmeralda y visitó el Parque provincial Cayastá
Naciones Unidas,PERSON,61,76,simple,https://hoydiariodelmagdalena.com.co/archivos/1112385/alcalde-de-cali-es-la-primera-vez-que-las-naciones-unidas-avala-una-semana-de-la-biodiversidad-en-el-mundo/,hoydiariodelmagdalena.com.co,[UNTRANSLATED] Alcalde de Cali : « Es la primera vez que las Naciones Unidas avala una Semana de la Biodiversidad en el mundo » 
Llajta Viva,PERSON,48,59,simple,https://www.lostiempos.com/tendencias/medio-ambiente/20250421/invitan-participar-del-desafio-llajta-viva-2025-registrar,lostiempos.com,"[UNTRANSLATED] Invitan a participar del Desafío Llajta Viva 2025 , para registrar la biodiversidad de Cochabamba"
Neusiedler See,PERSON,45,59,simple,https://kurier.at/chronik/burgenland/artenjagd-mit-dem-handy-der-neusiedler-see-macht-bei-globaler-challenge-mit/403030498,kurier.at,[UNTRANSLATED] Artenjagd mit dem Handy – der Neusiedler See macht bei globaler Challenge mit
Roche,ORGANIZATION,41,46,simple,https://www.abendblatt.de/panorama/article408858808/zahlreiche-haie-an-mallorcas-kueste-was-urlauber-wissen-sollten.html,abendblatt.de,[UNTRANSLATED] Mallorca : Viele Haie und Rochen vor der Küste – was Urlauber wissen sollten
Viele Haie,PERSON,26,36,simple,https://www.abendblatt.de/panorama/article408858808/zahlreiche-haie-an-mallorcas-kueste-was-urlauber-wissen-sollten.html,abendblatt.de,[UNTRANSLATED] Mallorca : Viele Haie und Rochen vor der Küste – was Urlauber wissen sollten
Forstamt Hofbieber,PERSON,36,54,simple,https://osthessen-news.de/termine/51593/moorrenaturierung-im-forstamt-hofbieber,osthessen-news.de,"[UNTRANSLATED] Moorrenaturierung im Forstamt Hofbieber , Hofbieber | Termine Osthessen"
Termine Osthessen,PERSON,69,86,simple,https://osthessen-news.de/termine/51593/moorrenaturierung-im-forstamt-hofbieber,osthessen-news.de,"[UNTRANSLATED] Moorrenaturierung im Forstamt Hofbieber , Hofbieber | Termine Osthessen"
