text,type,start,end,method,article_url,article_domain,context
Guinaw Rails Sud,PERSON,78,94,simple,https://www.senenews.com/actualites/plus-de-30-passeports-saisis-un-reseau-de-faussaires-tombe-a-guinaw-rails-sud-photos_537647.html,senenews.com,[UNTRANSLATED] Plus de 30 passeports saisis : un réseau de faussaires tombe à Guinaw Rails Sud ( Photos ) 
Donald Trump,PERSON,80,92,simple,https://www.lindependant.fr/2025/04/24/les-americains-de-plus-en-plus-decus-des-politiques-economiques-de-donald-trump-selon-un-sondage-12654002.php,lindependant.fr,"[UNTRANSLATED] Les Américains de plus en plus dus des politiques économiques de Donald Trump , selon un sondage"
Reuters,ORGANIZATION,105,112,simple,https://www.boursier.com/actualites/reuters/les-americains-de-plus-en-plus-decus-des-politiques-economiques-de-trump-selon-un-sondage-reuters-ipsos-392535.html,boursier.com,"[UNTRANSLATED] Les Américains de plus en plus dus des politiques économiques de Trump , selon un sondage Reuters / Ipsos"
La Tunisie,PERSON,15,25,simple,"https://www.businessnews.com.tn/la-tunisie-accueille-son-1er-forum-sur-la-silver-economie,520,147267,3",businessnews.com.tn,[UNTRANSLATED] La Tunisie accueille son 1er Forum sur la silver économie
Donald Trump,PERSON,15,27,simple,https://www.bfmtv.com/economie/international/donald-trump-assure-qu-il-n-a-pas-l-intention-de-renvoyer-le-patron-de-la-fed_AD-202504220791.html,bfmtv.com,[UNTRANSLATED] Donald Trump assure quil na  pas lintention de renvoyer  le patron de la Fed
BMW,ORGANIZATION,63,66,simple,https://www.finanznachrichten.de/nachrichten-2025-04/65184383-horror-szenario-fuer-autoindustrie-trifft-es-bmw-486.htm,finanznachrichten.de,[UNTRANSLATED] Horror - Szenario für Autoindustrie - trifft es BMW ? 
NBC,ORGANIZATION,16,19,simple,https://www.newspim.com/news/view/20250421000871,newspim.com,[UNTRANSLATED] CNBC  관세 · 인플레 우려로 트럼프 경제정책 지지율 역대 최저  
Xinhua,ORGANIZATION,61,67,simple,http://kr.xinhuanet.com/20250423/7bdb36c10d2b44c1b4c810f331f5e923/c.html,kr.xinhuanet.com,"[UNTRANSLATED]   하늘을 나는 택시  현실화 ... 中 ,  저고도 경제  급성장 시대 도래 - Xinhua"
France,LOCATION,28,34,simple,https://askanews.it/2025/04/21/economy-of-francesco-la-lotta-di-papa-francesco-alleconomia-che-uccide/,askanews.it,[UNTRANSLATED]   Economy of Francesco : la lotta di Papa Francesco alleconomia  che uccide  
Papa Francesco,PERSON,52,66,simple,https://askanews.it/2025/04/21/economy-of-francesco-la-lotta-di-papa-francesco-alleconomia-che-uccide/,askanews.it,[UNTRANSLATED]   Economy of Francesco : la lotta di Papa Francesco alleconomia  che uccide  
Italy,LOCATION,39,44,simple,https://www.secoloditalia.it/2025/04/lagroalimentare-made-in-italy-traina-leconomia-olio-vini-e-pasta-i-nostri-fiori-allocchiello/,secoloditalia.it,"[UNTRANSLATED] Lagroalimentare Made in Italy traina leconomia : olio , vini e pasta i nostri fiori allocchiello"
Lagroalimentare Made,PERSON,15,35,simple,https://www.secoloditalia.it/2025/04/lagroalimentare-made-in-italy-traina-leconomia-olio-vini-e-pasta-i-nostri-fiori-allocchiello/,secoloditalia.it,"[UNTRANSLATED] Lagroalimentare Made in Italy traina leconomia : olio , vini e pasta i nostri fiori allocchiello"
Meeting Primavera,PERSON,36,53,simple,https://www.ansa.it/ansamed/it/notizie/rubriche/economia/2025/04/22/tunisi-partecipera-a-meeting-primavera-di-fmi-e-banca-mondiale_db3013d2-4cef-4c40-a7a1-a537686cb788.html,ansa.it,[UNTRANSLATED] Tunisi parteciperà a Meeting Primavera di Fmi e Banca mondiale - Economia
France,LOCATION,26,32,simple,https://www.avvenire.it/economia/pagine/economy-of-francesco-non-si-fermera-il-patto-con,avvenire.it,[UNTRANSLATED] Economy of Francesco non si fermerà
Economia Real,PERSON,15,28,simple,https://noticiasdatv.uol.com.br/noticia/institucional/economia-real-novo-site-do-noticias-da-tv-traz-informacao-precisa-e-sem-economes-135015,noticiasdatv.uol.com.br,[UNTRANSLATED] Economia Real : Novo site do Notícias da TV traz informao precisa e sem economês
Banco Central,PERSON,24,37,simple,https://www.band.uol.com.br/economia/noticias/papel-do-banco-central-e-fazer-politica-anticiclica-afirma-galipolo-202504221227,band.uol.com.br,"[UNTRANSLATED] Papel do Banco Central é fazer política anticíclica , afirma Galípolo"
No Brasil,PERSON,15,24,simple,https://www.correiobraziliense.com.br/economia/2025/04/7125923-no-brasil-casas-de-francisco-e-clara-praticam-a-economia-de-francisco.html,correiobraziliense.com.br,"[UNTRANSLATED] No Brasil , Casas de Francisco e Clara praticam a Economia de Francisco"
World Bank,ORGANIZATION,15,25,simple,https://www.myjoyonline.com/world-bank-forecast-a-high-inflation-of-17-2-for-ghana-in-2025/,myjoyonline.com,[UNTRANSLATED] World Bank forecast a high inflation of 17 . 2 % for Ghana in 2025
Ghana,LOCATION,68,73,simple,https://www.myjoyonline.com/world-bank-forecast-a-high-inflation-of-17-2-for-ghana-in-2025/,myjoyonline.com,[UNTRANSLATED] World Bank forecast a high inflation of 17 . 2 % for Ghana in 2025
India,LOCATION,36,41,simple,https://economictimes.indiatimes.com/news/economy/policy/rbi-governor-pitches-india-story-in-us-calls-nation-a-partner-in-prosperity/articleshow/120671338.cms,economictimes.indiatimes.com,"[UNTRANSLATED] RBI Governor pitches India story in US , calls nation  a partner in prosperity  "
Singapore,LOCATION,15,24,simple,https://www.businesstimes.com.sg/singapore/economy-policy/singapores-core-inflation-slows-more-expected-0-5-march-headline-inflation-0-9,businesstimes.com.sg,[UNTRANSLATED] Singapore core inflation slows more than expected to 0 . 5 % in March ; headline inflation at 0 . 9 % 
Singapore,LOCATION,15,24,simple,https://www.businesstimes.com.sg/singapore/economy-policy/singapores-core-inflation-slows-more-expected-0-5-march-headline-inflation-0-9-cent,businesstimes.com.sg,[UNTRANSLATED] Singapore core inflation slows more than expected to 0 . 5 % in March ; headline inflation at 0 . 9 per cent
Trump Vs,PERSON,15,23,simple,https://www.forbes.com/sites/billconerly/2025/04/21/trump-vs-powell-business-planning-implications/,forbes.com,[UNTRANSLATED] Trump Vs . Powell : Business Planning Implications
Business Planning Implications,PERSON,35,65,simple,https://www.forbes.com/sites/billconerly/2025/04/21/trump-vs-powell-business-planning-implications/,forbes.com,[UNTRANSLATED] Trump Vs . Powell : Business Planning Implications
Christine Lagarde,PERSON,21,38,simple,https://www.boursier.com/actualites/news/bce-christine-lagarde-reitere-sa-confiance-sur-la-trajectoire-de-l-inflation-956467.html,boursier.com,[UNTRANSLATED] BCE : Christine Lagarde réitère sa confiance sur la trajectoire de linflation
La Banque,PERSON,25,34,simple,https://fr.allafrica.com/stories/202504270011.html,fr.allafrica.com,"[UNTRANSLATED] Tunisie : La Banque mondiale table sur une croissance de 1 , 9 % pour le pays , malgré les incertitudes mondiales"
