text,type,start,end,method,article_url,article_domain,context
Netflix,ORGANIZATION,55,62,simple,https://social1.ne10.uol.com.br/noticias/2025/04/25/tres-doramas-chegam-a-netflix-nesta-semana-confira.html,social1.ne10.uol.com.br,[UNTRANSLATED] Estreias do dia : três doramas chegam à Netflix nesta sexta - feira ( 25 ) 
Lembrar Francisco,PERSON,26,43,simple,https://www.rtp.pt/noticias/mundo/marcelo-lembrar-francisco-e-prosseguir-a-caminhada_v1649379,rtp.pt,[UNTRANSLATED] Marcelo .  Lembrar Francisco é prosseguir a caminhada  
Actress Ranya,PERSON,15,28,simple,https://economictimes.indiatimes.com/news/india/actress-ranya-booked-under-cofeposa-act-in-gold-smuggling-case/articleshow/120648376.cms,economictimes.indiatimes.com,[UNTRANSLATED] Actress Ranya booked under COFEPOSA Act in gold smuggling case
Associated Press,ORGANIZATION,34,50,simple,https://www.yahoo.com/news/navy-veteran-suing-associated-press-163420488.html,yahoo.com,[UNTRANSLATED] Navy veteran suing Associated Press over Afghanistan story says  smuggling  language implied criminal conduct
Afghanistan,LOCATION,56,67,simple,https://www.yahoo.com/news/navy-veteran-suing-associated-press-163420488.html,yahoo.com,[UNTRANSLATED] Navy veteran suing Associated Press over Afghanistan story says  smuggling  language implied criminal conduct
Ranya Rao Charged,PERSON,15,32,simple,https://www.ndtv.com/india-news/ranya-rao-charged-under-anti-smuggling-law-cofeposa-act-to-be-detained-for-year-sources-8259875,ndtv.com,"[UNTRANSLATED] Ranya Rao Charged Under Anti - Smuggling Law , To Be Detained For Year : Sources"
Under Anti,PERSON,33,43,simple,https://www.ndtv.com/india-news/ranya-rao-charged-under-anti-smuggling-law-cofeposa-act-to-be-detained-for-year-sources-8259875,ndtv.com,"[UNTRANSLATED] Ranya Rao Charged Under Anti - Smuggling Law , To Be Detained For Year : Sources"
Smuggling Law,PERSON,46,59,simple,https://www.ndtv.com/india-news/ranya-rao-charged-under-anti-smuggling-law-cofeposa-act-to-be-detained-for-year-sources-8259875,ndtv.com,"[UNTRANSLATED] Ranya Rao Charged Under Anti - Smuggling Law , To Be Detained For Year : Sources"
To Be Detained,PERSON,62,76,simple,https://www.ndtv.com/india-news/ranya-rao-charged-under-anti-smuggling-law-cofeposa-act-to-be-detained-for-year-sources-8259875,ndtv.com,"[UNTRANSLATED] Ranya Rao Charged Under Anti - Smuggling Law , To Be Detained For Year : Sources"
For Year,PERSON,77,85,simple,https://www.ndtv.com/india-news/ranya-rao-charged-under-anti-smuggling-law-cofeposa-act-to-be-detained-for-year-sources-8259875,ndtv.com,"[UNTRANSLATED] Ranya Rao Charged Under Anti - Smuggling Law , To Be Detained For Year : Sources"
Why Fuel Smuggling,PERSON,15,33,simple,https://www.nairaland.com/8406782/why-fuel-smuggling-thrives-despite,nairaland.com,[UNTRANSLATED] Why Fuel Smuggling Thrives Despite Subsidy Removal – Customs - Politics
Thrives Despite Subsidy,PERSON,34,57,simple,https://www.nairaland.com/8406782/why-fuel-smuggling-thrives-despite,nairaland.com,[UNTRANSLATED] Why Fuel Smuggling Thrives Despite Subsidy Removal – Customs - Politics
Niger,LOCATION,43,48,simple,https://www.nairaland.com/8409935/how-border-officials-caught-nigerian,nairaland.com,[UNTRANSLATED] How Border Officials Caught Nigerian Couple  smuggling  Baby Into united kingdom - Crime
Nigeria,LOCATION,43,50,simple,https://www.nairaland.com/8409935/how-border-officials-caught-nigerian,nairaland.com,[UNTRANSLATED] How Border Officials Caught Nigerian Couple  smuggling  Baby Into united kingdom - Crime
How Border Officials,PERSON,15,35,simple,https://www.nairaland.com/8409935/how-border-officials-caught-nigerian,nairaland.com,[UNTRANSLATED] How Border Officials Caught Nigerian Couple  smuggling  Baby Into united kingdom - Crime
Baby Into,PERSON,71,80,simple,https://www.nairaland.com/8409935/how-border-officials-caught-nigerian,nairaland.com,[UNTRANSLATED] How Border Officials Caught Nigerian Couple  smuggling  Baby Into united kingdom - Crime
India,LOCATION,86,91,simple,https://timesofindia.indiatimes.com/india/punjab-police-busts-weapon-smuggling-module-with-links-to-pakistan/articleshow/120664299.cms,timesofindia.indiatimes.com,[UNTRANSLATED] Punjab Police busts weapon - smuggling module with links to Pakistan | India News
Pakistan,LOCATION,75,83,simple,https://timesofindia.indiatimes.com/india/punjab-police-busts-weapon-smuggling-module-with-links-to-pakistan/articleshow/120664299.cms,timesofindia.indiatimes.com,[UNTRANSLATED] Punjab Police busts weapon - smuggling module with links to Pakistan | India News
Punjab Police,PERSON,15,28,simple,https://timesofindia.indiatimes.com/india/punjab-police-busts-weapon-smuggling-module-with-links-to-pakistan/articleshow/120664299.cms,timesofindia.indiatimes.com,[UNTRANSLATED] Punjab Police busts weapon - smuggling module with links to Pakistan | India News
India News,PERSON,86,96,simple,https://timesofindia.indiatimes.com/india/punjab-police-busts-weapon-smuggling-module-with-links-to-pakistan/articleshow/120664299.cms,timesofindia.indiatimes.com,[UNTRANSLATED] Punjab Police busts weapon - smuggling module with links to Pakistan | India News
Ranya Rao,PERSON,34,43,simple,https://www.hindustantimes.com/india-news/cofeposa-invoked-ranya-rao-to-stay-in-jail-for-1-year-with-no-bail-in-gold-smuggling-case-101745662142387.html,hindustantimes.com,"[UNTRANSLATED] COFEPOSA invoked , Ranya Rao to stay in jail for 1 year with no bail in gold smuggling case"
Ranya Rao,PERSON,43,52,simple,https://www.prokerala.com/news/articles/a1628820.html,prokerala.com,[UNTRANSLATED] Ktaka gold smuggling case : Ranya Rao booked under COFEPOSA Act
La Tunisie,PERSON,63,73,simple,https://fr.allafrica.com/stories/202504220167.html,fr.allafrica.com,[UNTRANSLATED] Afrique du Nord : Lutte contre la contrebande - La Tunisie et la Libye instaurent un mécanisme de coordination en temps réel entre les douanes
