text,type,start,end,method,article_url,article_domain,context
Mustapha Saha,PERSON,79,92,simple,https://www.afrik.com/la-poesie-est-invincible-regards-croises-d-abdellatif-laabi-et-mustapha-saha,afrik.com,[UNTRANSLATED] La poésie est invincible : regards croisés dAbdellatif Laâbi et Mustapha Saha
Bangladesh,LOCATION,25,35,simple,https://www.radiofrance.fr/franceculture/podcasts/questions-d-islam/l-islam-au-bangladesh-8745700,radiofrance.fr,[UNTRANSLATED] Lislam au Bangladesh | France Culture
France,LOCATION,38,44,simple,https://www.radiofrance.fr/franceculture/podcasts/questions-d-islam/l-islam-au-bangladesh-8745700,radiofrance.fr,[UNTRANSLATED] Lislam au Bangladesh | France Culture
France Culture,PERSON,38,52,simple,https://www.radiofrance.fr/franceculture/podcasts/questions-d-islam/l-islam-au-bangladesh-8745700,radiofrance.fr,[UNTRANSLATED] Lislam au Bangladesh | France Culture
El Papa Francisco,PERSON,15,32,simple,https://www.excelsior.com.mx/global/el-papa-francisco-se-va-pero-se-queda/1711922,excelsior.com.mx,"[UNTRANSLATED] El Papa Francisco se va , pero se queda"
Estados Unidos,PERSON,73,87,simple,https://www.eleconomista.com.mx/internacionales/trump-asegura-pascua-religion-regresa-estados-unidos-20250421-755698.html,eleconomista.com.mx,[UNTRANSLATED] Trump asegura durante la Pascua que la religión regresa a Estados Unidos
Roberto Blancarte,PERSON,105,122,simple,https://wradio.com.mx/2025/04/23/mas-alla-de-quien-sea-el-proximo-papa-hay-procesos-estructurales-que-afectan-al-mundo-roberto-blancarte/,wradio.com.mx,"[UNTRANSLATED] Más allá de quien sea el próximo Papa , hay procesos estructurales que afectan al mundo : Roberto Blancarte"
Club Papa Francisco,PERSON,15,34,simple,https://lasillarota.com/deportes/2025/4/21/club-papa-francisco-el-equipo-de-futbol-en-honor-al-papa-531872.html,lasillarota.com,"[UNTRANSLATED] Club Papa Francisco , el equipo de futbol en honor al Papa"
Martin Scorsese,PERSON,15,30,simple,https://www.20minutos.es/cinemania/noticias/scorsese-papa-francisco-despedida-pelicula-jesus-5702680/,20minutos.es,"[UNTRANSLATED] Martin Scorsese se despide del papa Francisco , a quien prometió una película sobre Jesús :  Nunca dejó de iluminar  "
Martin Scorsese,PERSON,15,30,simple,https://www.20minutos.es/cinemania/noticias/martin-scorsese-papa-francisco-despedida-pelicula-jesus-5702680/,20minutos.es,"[UNTRANSLATED] Martin Scorsese se despide del papa Francisco , a quien prometió una película sobre Jesús :  Nunca dejó de iluminar  "
Colombia,LOCATION,134,142,simple,https://www.publimetro.co/noticias/2025/04/21/muerte-papa-francisco-esto-significa-fallecer-un-lunes-de-pascua-segun-la-iglesia-catolica/,publimetro.co,[UNTRANSLATED]  ¿ Qué significa morir un lunes de pascua ? esto indicaría el significado de la muerte del papa Francisco – Publimetro Colombia
Zwischen Religionsfreiheit,PERSON,37,63,simple,"https://www.rnz.de/politik/politik-hintergrund_artikel,-Mannheim-Weinheim-Zwischen-Religionsfreiheit-und-der-Sicherheit-im-Strassenverkehr-_arid,1558047.html",rnz.de,[UNTRANSLATED] Mannheim / Weinheim : Zwischen Religionsfreiheit und der Sicherheit im Straßenverkehr - Hintergrund Politik - Nachrichten und Aktuelles
Hintergrund Politik,PERSON,103,122,simple,"https://www.rnz.de/politik/politik-hintergrund_artikel,-Mannheim-Weinheim-Zwischen-Religionsfreiheit-und-der-Sicherheit-im-Strassenverkehr-_arid,1558047.html",rnz.de,[UNTRANSLATED] Mannheim / Weinheim : Zwischen Religionsfreiheit und der Sicherheit im Straßenverkehr - Hintergrund Politik - Nachrichten und Aktuelles
Nach Papst,PERSON,15,25,simple,https://www.tagesanzeiger.ch/nach-papst-tod-grosser-vergleich-der-weltreligionen-770988198699,tagesanzeiger.ch,[UNTRANSLATED] Nach Papst - Tod : Grosser Vergleich der Weltreligionen
Grosser Vergleich,PERSON,34,51,simple,https://www.tagesanzeiger.ch/nach-papst-tod-grosser-vergleich-der-weltreligionen-770988198699,tagesanzeiger.ch,[UNTRANSLATED] Nach Papst - Tod : Grosser Vergleich der Weltreligionen
Welchen Einfluss,PERSON,15,31,simple,https://www.derstandard.at/consent/tcf/story/3000000266626/welchen-einfluss-der-neue-papst-in-oesterreich-haben-wird,derstandard.at,[UNTRANSLATED] Welchen Einfluss der neue Papst in Österreich haben wird
Nach Papst,PERSON,15,25,simple,https://www.bernerzeitung.ch/nach-papst-tod-grosser-vergleich-der-weltreligionen-770988198699,bernerzeitung.ch,[UNTRANSLATED] Nach Papst - Tod : Grosser Vergleich der Weltreligionen
Grosser Vergleich,PERSON,34,51,simple,https://www.bernerzeitung.ch/nach-papst-tod-grosser-vergleich-der-weltreligionen-770988198699,bernerzeitung.ch,[UNTRANSLATED] Nach Papst - Tod : Grosser Vergleich der Weltreligionen
Nach Papst,PERSON,15,25,simple,https://www.derbund.ch/nach-papst-tod-grosser-vergleich-der-weltreligionen-770988198699,derbund.ch,[UNTRANSLATED] Nach Papst - Tod : Grosser Vergleich der Weltreligionen
Grosser Vergleich,PERSON,34,51,simple,https://www.derbund.ch/nach-papst-tod-grosser-vergleich-der-weltreligionen-770988198699,derbund.ch,[UNTRANSLATED] Nach Papst - Tod : Grosser Vergleich der Weltreligionen
France,LOCATION,55,61,simple,https://www.agi.it/estero/news/2025-04-21/trump-funerali-papa-francesco-31029021/,agi.it,[UNTRANSLATED] Trump sarà presente ai funerali di Papa Francesco
Papa Francesco,PERSON,50,64,simple,https://www.agi.it/estero/news/2025-04-21/trump-funerali-papa-francesco-31029021/,agi.it,[UNTRANSLATED] Trump sarà presente ai funerali di Papa Francesco
Vincenzo Buonomo,PERSON,15,31,simple,https://www.ilsussidiario.net/intervistati/vincenzo-buonomo/,ilsussidiario.net,[UNTRANSLATED] Vincenzo Buonomo - Le interviste
Papa Francisco,PERSON,67,81,simple,https://www.gazetadopovo.com.br/vozes/cronicas-de-um-estado-laico/uma-fala-que-vale-uma-vida-ode-a-liberdade-pelo-papa-francisco/,gazetadopovo.com.br,"[UNTRANSLATED] Uma fala que vale uma vida : ode à liberdade , pelo Papa Francisco"
