text,type,start,end,method,article_url,article_domain,context
Amadou Ba,PERSON,114,123,simple,https://senego.com/rejet-de-la-loi-interpretative-de-lamnistie-par-le-conseil-constitutionnel-la-reaction-du-depute-amadou-ba_1829652.html,senego.com,[UNTRANSLATED] Rejet de la loi interprétative de lamnistie par le Conseil constitutionnel : La réaction du député Amadou Ba … 
Affaire Bukanga,PERSON,15,30,simple,https://www.mediacongo.net/article-actualite-149860_affaire_bukanga_lonzo_augustin_matata_ponyo_decide_de_ne_plus_comparaitre_devant_la_cour_constitutionnelle_details.html,mediacongo.net,[UNTRANSLATED] Affaire Bukanga - Lonzo : Augustin Matata Ponyo décide de ne plus comparaître devant la Cour constitutionnelle ( détails ) 
Augustin Matata Ponyo,PERSON,41,62,simple,https://www.mediacongo.net/article-actualite-149860_affaire_bukanga_lonzo_augustin_matata_ponyo_decide_de_ne_plus_comparaitre_devant_la_cour_constitutionnelle_details.html,mediacongo.net,[UNTRANSLATED] Affaire Bukanga - Lonzo : Augustin Matata Ponyo décide de ne plus comparaître devant la Cour constitutionnelle ( détails ) 
Tall Sall,PERSON,82,91,simple,https://www.dakaractu.com/Le-Conseil-constitutionnel-sur-la-loi-d-interpretation-Me-Aissata-Tall-Sall-et-ses-camarades-de-Takku-Wallu-a-leurs_a260752.html,dakaractu.com,[UNTRANSLATED] Le Conseil constitutionnel sur la loi dinterprétation : Me Aïssata Tall Sall et ses camarades de Takku Wallu à leurs « considérants » 
Takku Wallu,PERSON,112,123,simple,https://www.dakaractu.com/Le-Conseil-constitutionnel-sur-la-loi-d-interpretation-Me-Aissata-Tall-Sall-et-ses-camarades-de-Takku-Wallu-a-leurs_a260752.html,dakaractu.com,[UNTRANSLATED] Le Conseil constitutionnel sur la loi dinterprétation : Me Aïssata Tall Sall et ses camarades de Takku Wallu à leurs « considérants » 
Pedro Castillo,PERSON,101,115,simple,https://larepublica.pe/politica/2025/04/27/congreso-presentan-denuncia-constitucional-contra-los-magistrados-del-juicio-contra-pedro-castillo-hnews-1256418,larepublica.pe,[UNTRANSLATED] Congreso : presentan denuncia constitucional contra los magistrados del juicio contra Pedro Castillo
Pedro Castillo,PERSON,101,115,simple,https://larepublica.pe:443/politica/2025/04/27/congreso-presentan-denuncia-constitucional-contra-los-magistrados-del-juicio-contra-pedro-castillo-hnews-1256418,larepublica.pe,[UNTRANSLATED] Congreso : presentan denuncia constitucional contra los magistrados del juicio contra Pedro Castillo
Patricia Benavides,PERSON,77,95,simple,https://larepublica.pe:443/politica/2025/04/22/fiscalia-de-la-nacion-presenta-denuncia-constitucional-contra-patricia-benavides-y-congresista-jose-balcazar-hnews-1333574,larepublica.pe,[UNTRANSLATED] Fiscalía de la Nación presenta denuncia constitucional contra Patricia Benavides y congresista José Balcázar | hnews | Política
Dina Boluarte,PERSON,66,79,simple,https://larepublica.pe/politica/2025/04/27/congreso-avanza-su-plan-para-asegurar-impunidad-de-dina-boluarte-y-de-los-parlamentarios-en-2026-hnews-1230242,larepublica.pe,[UNTRANSLATED] Congreso avanza su plan para asegurar impunidad de Dina Boluarte y de los parlamentarios en 2026
Patricia Benavides,PERSON,52,70,simple,https://diariocorreo.pe/politica/congresista-jose-balcazar-y-exfiscal-patricia-benavides-son-denunciados-por-presunto-pacto-de-impunidad-peru-fiscalia-noticia/,diariocorreo.pe,[UNTRANSLATED] Congresista José Balcázar y exfiscal Patricia Benavides son denunciados por presunto pacto de impunidad | perú - fiscalía | POLITICA
Patricia Benavides,PERSON,48,66,simple,https://gestion.pe/peru/politica/fiscalia-de-la-nacion-denuncia-a-patricia-benavides-y-a-congresista-jose-maria-balcazar-noticia/,gestion.pe,[UNTRANSLATED] Fiscalía de la Nación denuncia a Patricia Benavides y a congresista José María Balcázar
Freie Stelle,PERSON,15,27,simple,https://www.derstandard.at/consent/tcf/story/3000000267082/freie-stelle-am-verfassungsgerichtshof-17-bewerber-nur-eine-bewerberin,derstandard.at,"[UNTRANSLATED] Freie Stelle am Verfassungsgerichtshof : 17 Bewerber , nur eine Bewerberin"
Jobs Act,PERSON,65,73,simple,https://www.ilfattoquotidiano.it/2025/04/23/referendum-abrogazione-jobs-act-licenziamenti-senza-reintegra/7961325/,ilfattoquotidiano.it,[UNTRANSLATED] È davvero inutile andare a votare per abrogare il Jobs Act ? Tre casi di licenziamenti senza reintegra
