text,type,start,end,method,article_url,article_domain,context
Tiny Desk,PERSON,15,24,simple,https://www.sdpnoticias.com/espectaculos/musica/tiny-desk-de-grupo-frontera-asi-fue-la-transmision-en-vivo-en-youtube/,sdpnoticias.com,[UNTRANSLATED] Tiny Desk de Grupo Frontera : Así fue la transmisión en vivo en YouTube
Grupo Frontera,PERSON,28,42,simple,https://www.sdpnoticias.com/espectaculos/musica/tiny-desk-de-grupo-frontera-asi-fue-la-transmision-en-vivo-en-youtube/,sdpnoticias.com,[UNTRANSLATED] Tiny Desk de Grupo Frontera : Así fue la transmisión en vivo en YouTube
Los Angeles,LOCATION,122,133,simple,https://www.univision.com/radio/los-angeles-klve-fm/regla-de-las-100-millas-donde-operar-patrulla-fronteriza,univision.com,[UNTRANSLATED] Regla de las 100 millas : el poder de la Patrulla Fronteriza para operar sin orden judicial | Univision 34 Los Angeles KMEX
Patrulla Fronteriza,PERSON,56,75,simple,https://www.univision.com/radio/los-angeles-klve-fm/regla-de-las-100-millas-donde-operar-patrulla-fronteriza,univision.com,[UNTRANSLATED] Regla de las 100 millas : el poder de la Patrulla Fronteriza para operar sin orden judicial | Univision 34 Los Angeles KMEX
Los Angeles,LOCATION,122,133,simple,https://www.univision.com/radio/los-angeles-ksca-fm/regla-de-las-100-millas-donde-operar-patrulla-fronteriza,univision.com,[UNTRANSLATED] Regla de las 100 millas : el poder de la Patrulla Fronteriza para operar sin orden judicial | Univision 34 Los Angeles KMEX
Patrulla Fronteriza,PERSON,56,75,simple,https://www.univision.com/radio/los-angeles-ksca-fm/regla-de-las-100-millas-donde-operar-patrulla-fronteriza,univision.com,[UNTRANSLATED] Regla de las 100 millas : el poder de la Patrulla Fronteriza para operar sin orden judicial | Univision 34 Los Angeles KMEX
BP,ORGANIZATION,16,18,simple,https://larepublica.pe/datos-estados-unidos/2025/04/24/cbp-lanza-fuerte-advertencia-para-este-grupo-de-inmigrantes-en-eeuu-sera-procesado-con-todo-el-peso-de-la-ley-lrtmus-251952,larepublica.pe,[UNTRANSLATED] CBP lanza fuerte advertencia para este grupo de inmigrantes en EEUU :  Será procesado con todo el peso de la ley  
Salzburger Politiker,PERSON,15,35,simple,https://www.sn.at/salzburg/chronik/salzburger-politiker-euro-social-media-betrueger-jahre-haft-177419779,sn.at,[UNTRANSLATED] Salzburger Politiker um 764 . 000 Euro geprellt : Social - Media - Betrüger erhielt dreieinhalb Jahre Haft
Jahre Haft,PERSON,111,121,simple,https://www.sn.at/salzburg/chronik/salzburger-politiker-euro-social-media-betrueger-jahre-haft-177419779,sn.at,[UNTRANSLATED] Salzburger Politiker um 764 . 000 Euro geprellt : Social - Media - Betrüger erhielt dreieinhalb Jahre Haft
Xinhua,ORGANIZATION,64,70,simple,http://kr.xinhuanet.com/20250423/2aa8565b9e6745ea8c513eaf4b4e3efd/c.html,kr.xinhuanet.com,[UNTRANSLATED] 크로스보더 금융 서비스 간편화 나선 상하이 ... 해외 진출∙수출 기업 기대감 커져 - Xinhua
Operazione  Turkish Shuttles,PERSON,15,43,simple,https://www.poliziadistato.it/articolo/3268680908ac49967181186569,poliziadistato.it,"[UNTRANSLATED] Operazione  Turkish Shuttles , otto arresti a Trieste"
Leone Zingales,PERSON,99,113,simple,https://www.palermotoday.it/cronaca/terribili-anni-nazismo-libro-giornalista-leone-zingales.html,palermotoday.it,"[UNTRANSLATED]   I terribili anni del nazismo , le storie di tre eroi siciliani nel nuovo libro di Leone Zingales"
Receita Federal,ORGANIZATION,36,51,simple,https://odia.ig.com.br/economia/2025/04/7045090-auditores-fiscais-da-receita-federal-intensificam-operacao-padrao-nas-unidades-de-fronteira.html,odia.ig.com.br,[UNTRANSLATED] Auditores fiscais da Receita Federal intensificam operao - padrão nas unidades de fronteira | Economia
Tokyo,LOCATION,15,20,simple,https://www.japantimes.co.jp/business/2025/04/21/economy/akazawa-ishiba-tariffs/,japantimes.co.jp,[UNTRANSLATED] Tokyo insists defense issues and tariff talks must remain separate
Barrister Gohar,PERSON,61,76,simple,https://www.samaa.tv/2087332176-pti-is-having-no-contact-with-anyone-says-barrister-gohar,samaa.tv,"[UNTRANSLATED]   PTI is having no contact with anyone , says Barrister Gohar"
Iran,LOCATION,22,26,simple,https://www.yahoo.com/news/us-iran-nuclear-talks-set-204722852.html,yahoo.com,[UNTRANSLATED] US and Iran nuclear talks set to continue next week in Oman
Oman,LOCATION,70,74,simple,https://www.yahoo.com/news/us-iran-nuclear-talks-set-204722852.html,yahoo.com,[UNTRANSLATED] US and Iran nuclear talks set to continue next week in Oman
