text,type,start,end,method,article_url,article_domain,context
Mercado Municipal,PERSON,84,101,simple,https://tribunademinas.com.br/noticias/cultura/25-04-2025/caio-blat-2.html,tribunademinas.com.br,[UNTRANSLATED] Caio Blat participa de roda de conversa após exibio de  O debate  no Mercado Municipal
Papa Francisco,PERSON,21,35,simple,https://observador.pt/opiniao/o-meu-papa-francisco-e-melhor-do-que-o-teu/,observador.pt,[UNTRANSLATED] O meu Papa Francisco é melhor do que o teu
Jojo Todynho,PERSON,32,44,simple,https://revistaforum.com.br/brasil/2025/4/26/vizinha-processa-jojo-todynho-em-r-50-mil-veja-motivo-178149.html,revistaforum.com.br,[UNTRANSLATED] Vizinha processa Jojo Todynho em R$ 50 mil ; veja o motivo
Congress,ORGANIZATION,42,50,simple,https://www.breitbart.com/asia/2025/04/21/china-sanctions-members-of-congress-without-naming-them-for-human-rights-support/,breitbart.com,"[UNTRANSLATED] China Sanctions Members of Congress , Without Naming Them , for Human Rights Support"
China,LOCATION,15,20,simple,https://www.breitbart.com/asia/2025/04/21/china-sanctions-members-of-congress-without-naming-them-for-human-rights-support/,breitbart.com,"[UNTRANSLATED] China Sanctions Members of Congress , Without Naming Them , for Human Rights Support"
China Sanctions Members,PERSON,15,38,simple,https://www.breitbart.com/asia/2025/04/21/china-sanctions-members-of-congress-without-naming-them-for-human-rights-support/,breitbart.com,"[UNTRANSLATED] China Sanctions Members of Congress , Without Naming Them , for Human Rights Support"
Without Naming Them,PERSON,53,72,simple,https://www.breitbart.com/asia/2025/04/21/china-sanctions-members-of-congress-without-naming-them-for-human-rights-support/,breitbart.com,"[UNTRANSLATED] China Sanctions Members of Congress , Without Naming Them , for Human Rights Support"
Human Rights Support,PERSON,79,99,simple,https://www.breitbart.com/asia/2025/04/21/china-sanctions-members-of-congress-without-naming-them-for-human-rights-support/,breitbart.com,"[UNTRANSLATED] China Sanctions Members of Congress , Without Naming Them , for Human Rights Support"
Syria,LOCATION,52,57,simple,https://www.thehindu.com/news/international/uk-lifts-sanctions-against-some-syrian-government-agencies-and-media-outlets/article69487106.ece,thehindu.com,[UNTRANSLATED] U . K . lifts sanctions against some Syrian government agencies and media outlets
Target,ORGANIZATION,18,24,simple,https://noi.pikiran-rakyat.com/politic/pr-4049268048/us-targets-irans-oil-and-gas-export-network-with-new-sanctions,noi.pikiran-rakyat.com,[UNTRANSLATED] US Targets Iran Oil and Gas Export Network with New Sanctions
Gas Export Network,ORGANIZATION,39,57,simple,https://noi.pikiran-rakyat.com/politic/pr-4049268048/us-targets-irans-oil-and-gas-export-network-with-new-sanctions,noi.pikiran-rakyat.com,[UNTRANSLATED] US Targets Iran Oil and Gas Export Network with New Sanctions
Iran,LOCATION,26,30,simple,https://noi.pikiran-rakyat.com/politic/pr-4049268048/us-targets-irans-oil-and-gas-export-network-with-new-sanctions,noi.pikiran-rakyat.com,[UNTRANSLATED] US Targets Iran Oil and Gas Export Network with New Sanctions
Targets Iran Oil,PERSON,18,34,simple,https://noi.pikiran-rakyat.com/politic/pr-4049268048/us-targets-irans-oil-and-gas-export-network-with-new-sanctions,noi.pikiran-rakyat.com,[UNTRANSLATED] US Targets Iran Oil and Gas Export Network with New Sanctions
New Sanctions,PERSON,63,76,simple,https://noi.pikiran-rakyat.com/politic/pr-4049268048/us-targets-irans-oil-and-gas-export-network-with-new-sanctions,noi.pikiran-rakyat.com,[UNTRANSLATED] US Targets Iran Oil and Gas Export Network with New Sanctions
Syria,LOCATION,36,41,simple,https://timesofindia.indiatimes.com/world/europe/uk-ends-sanctions-on-syria-defence-interior-ministries/articleshow/120582430.cms,timesofindia.indiatimes.com,"[UNTRANSLATED] UK ends sanctions on Syria defence , interior ministries"
Syria,LOCATION,36,41,simple,https://www.arabnews.com/node/2598273/middle-east,arabnews.com,"[UNTRANSLATED] UK ends sanctions on Syria defense , interior ministries"
Rubio Denies Reports,PERSON,15,35,simple,https://www.globalsecurity.org/wmd/library/news/russia/2025/04/russia-250424-sputnik01.htm,globalsecurity.org,[UNTRANSLATED] Rubio Denies Reports of Alleged Discussions on Lifting Sanctions on Nord Stream 2
Alleged Discussions,PERSON,39,58,simple,https://www.globalsecurity.org/wmd/library/news/russia/2025/04/russia-250424-sputnik01.htm,globalsecurity.org,[UNTRANSLATED] Rubio Denies Reports of Alleged Discussions on Lifting Sanctions on Nord Stream 2
Lifting Sanctions,PERSON,62,79,simple,https://www.globalsecurity.org/wmd/library/news/russia/2025/04/russia-250424-sputnik01.htm,globalsecurity.org,[UNTRANSLATED] Rubio Denies Reports of Alleged Discussions on Lifting Sanctions on Nord Stream 2
Nord Stream,PERSON,83,94,simple,https://www.globalsecurity.org/wmd/library/news/russia/2025/04/russia-250424-sputnik01.htm,globalsecurity.org,[UNTRANSLATED] Rubio Denies Reports of Alleged Discussions on Lifting Sanctions on Nord Stream 2
Serbia,LOCATION,15,21,simple,https://www.marketscreener.com/quote/stock/GAZPROM-6491735/news/Serbia-s-NIS-oil-firm-gets-new-sanctions-waiver-from-US-49728629/,marketscreener.com,[UNTRANSLATED] Serbia NIS oil firm gets new sanctions waiver from US
Iran,LOCATION,15,19,simple,https://tribune.com.pk/story/2541922/iran-slams-hostile-us-sanctions-ahead-of-new-talks,tribune.com.pk,[UNTRANSLATED] Iran slams  hostile  US sanctions ahead of new talks
Dr Furlan,PERSON,59,68,simple,https://www.republicain-lorrain.fr/faits-divers-justice/2025/04/26/hombourg-haut-les-patients-du-docteur-furlan-lancent-une-petition-pour-protester-contre-sa-radiation-de-l-ordre-des-medecins,republicain-lorrain.fr,[UNTRANSLATED] Moselle . Hombourg - Haut : les patients du Dr Furlan lancent une pétition pour protester contre sa radiation
Laurent Wauquiez,PERSON,15,31,simple,https://www.letelegramme.fr/ille-et-vilaine/rennes-35000/laurent-wauquiez-et-le-narcotrafic-a-rennes-sanctionner-des-le-premier-delit-6803598.php,letelegramme.fr,[UNTRANSLATED] Laurent Wauquiez et le narcotrafic à Rennes :  Sanctionner dès le premier délit 
Ukraine,LOCATION,25,32,simple,https://www.la-croix.com/international/guerre-en-ukraine-donald-trump-agite-la-menace-de-sanctions-contre-la-russie-20250427,la-croix.com,[UNTRANSLATED] Guerre en Ukraine  : Donald Trump agite la menace de sanctions contre la Russie
Donald Trump,PERSON,36,48,simple,https://www.la-croix.com/international/guerre-en-ukraine-donald-trump-agite-la-menace-de-sanctions-contre-la-russie-20250427,la-croix.com,[UNTRANSLATED] Guerre en Ukraine  : Donald Trump agite la menace de sanctions contre la Russie
Apple,ORGANIZATION,36,41,simple,https://www.lemonde.fr/international/article/2025/04/23/bruxelles-sanctionne-apple-et-meta-dans-le-cadre-de-sa-nouvelle-regulation-numerique-tout-en-s-efforcant-de-ne-pas-politiser-son-geste_6599342_3210.html,lemonde.fr,"[UNTRANSLATED] Bruxelles sanctionne Apple et Meta dans le cadre de sa nouvelle régulation numérique , tout en sefforçant de ne pas politiser son geste"
France,LOCATION,124,130,simple,https://www.bfmtv.com/politique/les-republicains/wauquiez-estime-que-le-meurtre-dans-une-mosquee-dans-le-gard-est-un-signe-de-l-ensauvagement-radical-de-la-france_AV-202504270200.html,bfmtv.com,[UNTRANSLATED] Wauquiez estime que le meurtre dans une mosquée dans le Gard est  un signe  de  lensauvagement radical de la France  
Laure Zacchello,PERSON,42,57,simple,https://www.ladepeche.fr/2025/04/21/editorial-disparition-de-laure-zacchello-le-mystere-et-lenfer-12647879.php,ladepeche.fr,[UNTRANSLATED] ÉDITORIAL . Disparition de Laure Zacchello  : le mystère et lenfer
Istanbul,LOCATION,99,107,simple,https://www.estrepublicain.fr/politique/2025/04/26/une-cinquantaine-d-arrestations-dans-l-enquete-visant-le-maire-d-opposition-d-istanbul,estrepublicain.fr,[UNTRANSLATED] Turquie . Une cinquantaine darrestations dans lenquête visant le maire dopposition dIstanbul
Iran,LOCATION,30,34,simple,https://lactualite.com/actualites/rubio-dit-que-liran-doit-renoncer-a-lenrichissement-nucleaire-sil-veut-un-accord/,lactualite.com,[UNTRANSLATED] Rubio dit que lIran doit renoncer à lenrichissement nucléaire sil veut un accord
Madrid,LOCATION,34,40,simple,https://www.europapress.es/madrid/noticia-ayuntamiento-madrid-sanciona-pablo-iglesias-exceso-aforo-taberna-garibaldi-20250425114001.html,europapress.es,[UNTRANSLATED] El Ayuntamiento de Madrid sanciona a Pablo Iglesias por exceso de aforo en la Taberna Garibaldi
El Ayuntamiento,PERSON,15,30,simple,https://www.europapress.es/madrid/noticia-ayuntamiento-madrid-sanciona-pablo-iglesias-exceso-aforo-taberna-garibaldi-20250425114001.html,europapress.es,[UNTRANSLATED] El Ayuntamiento de Madrid sanciona a Pablo Iglesias por exceso de aforo en la Taberna Garibaldi
Pablo Iglesias,PERSON,52,66,simple,https://www.europapress.es/madrid/noticia-ayuntamiento-madrid-sanciona-pablo-iglesias-exceso-aforo-taberna-garibaldi-20250425114001.html,europapress.es,[UNTRANSLATED] El Ayuntamiento de Madrid sanciona a Pablo Iglesias por exceso de aforo en la Taberna Garibaldi
Taberna Garibaldi,PERSON,93,110,simple,https://www.europapress.es/madrid/noticia-ayuntamiento-madrid-sanciona-pablo-iglesias-exceso-aforo-taberna-garibaldi-20250425114001.html,europapress.es,[UNTRANSLATED] El Ayuntamiento de Madrid sanciona a Pablo Iglesias por exceso de aforo en la Taberna Garibaldi
El Ayuntamiento,PERSON,15,30,simple,https://www.abc.es/espana/madrid/ayuntamiento-sanciona-pablo-iglesias-exceso-aforo-taberna-20250425121748-nt.html,abc.es,[UNTRANSLATED] El Ayuntamiento sanciona a Pablo Iglesias por exceso de aforo en la Taberna Garibaldi
Pablo Iglesias,PERSON,42,56,simple,https://www.abc.es/espana/madrid/ayuntamiento-sanciona-pablo-iglesias-exceso-aforo-taberna-20250425121748-nt.html,abc.es,[UNTRANSLATED] El Ayuntamiento sanciona a Pablo Iglesias por exceso de aforo en la Taberna Garibaldi
Taberna Garibaldi,PERSON,83,100,simple,https://www.abc.es/espana/madrid/ayuntamiento-sanciona-pablo-iglesias-exceso-aforo-taberna-20250425121748-nt.html,abc.es,[UNTRANSLATED] El Ayuntamiento sanciona a Pablo Iglesias por exceso de aforo en la Taberna Garibaldi
Pablo Iglesias,PERSON,34,48,simple,https://www.huffingtonpost.es/politica/almeida-multa-taberna-garibaldi-pablo-iglesias-que-pague-multacrowdfunding.html,huffingtonpost.es,[UNTRANSLATED] Almeida sanciona a Pablo Iglesias por exceso de aforo en la Taberna Garibaldi :  Que pague la multa con el crowdfunding  
Taberna Garibaldi,PERSON,75,92,simple,https://www.huffingtonpost.es/politica/almeida-multa-taberna-garibaldi-pablo-iglesias-que-pague-multacrowdfunding.html,huffingtonpost.es,[UNTRANSLATED] Almeida sanciona a Pablo Iglesias por exceso de aforo en la Taberna Garibaldi :  Que pague la multa con el crowdfunding  
Apple,ORGANIZATION,34,39,simple,https://www.ambito.com/economia/guerra-comercial-apple-y-meta-reciben-multas-millonarias-incumplir-la-legislacion-la-ue-n6137608,ambito.com,[UNTRANSLATED] Guerra comercial : Apple y Meta reciben multas millonarias por incumplir la legislación de la UE
Seguridad Vial,PERSON,143,157,simple,https://larepublica.pe/datos-estados-unidos/2025/04/21/ley-en-florida-que-sanciona-a-conductores-con-la-suspension-de-licencia-y-decomiso-del-vehiculo-por-el-flhsmv-lrtmus-708729,larepublica.pe,[UNTRANSLATED] Ley en Florida que sanciona a conductores con la suspensión de licencia y decomiso del vehículo por el FLHSMV | Departamento de Seguridad Vial y Vehículos Motorizados de Florida | Florida Statute 316 . 191 | leyes de tránsito de Florida | suspensión ...
Florida Statute,PERSON,195,210,simple,https://larepublica.pe/datos-estados-unidos/2025/04/21/ley-en-florida-que-sanciona-a-conductores-con-la-suspension-de-licencia-y-decomiso-del-vehiculo-por-el-flhsmv-lrtmus-708729,larepublica.pe,[UNTRANSLATED] Ley en Florida que sanciona a conductores con la suspensión de licencia y decomiso del vehículo por el FLHSMV | Departamento de Seguridad Vial y Vehículos Motorizados de Florida | Florida Statute 316 . 191 | leyes de tránsito de Florida | suspensión ...
Apple,ORGANIZATION,48,53,simple,https://laverdadnoticias.com/europa/multa-gigante-ue-sanciona-a-apple-y-meta-por-violar-ley-antimonopolio-20250424,laverdadnoticias.com,[UNTRANSLATED]  ¡ Multa Gigante ! UE sanciona a Apple y Meta por violar ley antimonopolio
Multa Gigante,PERSON,18,31,simple,https://laverdadnoticias.com/europa/multa-gigante-ue-sanciona-a-apple-y-meta-por-violar-ley-antimonopolio-20250424,laverdadnoticias.com,[UNTRANSLATED]  ¡ Multa Gigante ! UE sanciona a Apple y Meta por violar ley antimonopolio
Nach Sturz,PERSON,15,25,simple,https://www.stern.de/politik/ausland/nach-sturz-von-assad--grossbritannien-lockert-syrien-sanktionen-35666396.html,stern.de,[UNTRANSLATED] Nach Sturz von Assad : Großbritannien lockert Syrien - Sanktionen
Nach Sturz,PERSON,15,25,simple,https://www.zeit.de/news/2025-04/24/grossbritannien-lockert-syrien-sanktionen,zeit.de,[UNTRANSLATED] Nach Sturz von Assad : Großbritannien lockert Syrien - Sanktionen
