text,type,start,end,method,article_url,article_domain,context
France,LOCATION,88,94,simple,https://www.adnkronos.com/economia/taxi-nessun-aumento-del-flusso-di-lavoro-in-vista-dei-funerali-di-papa-francesco_2Xt4WherWE86AQAcERlYDo,adnkronos.com,"[UNTRANSLATED] Taxi , nessun aumento del flusso di lavoro in vista dei funerali di Papa Francesco"
Papa Francesco,PERSON,83,97,simple,https://www.adnkronos.com/economia/taxi-nessun-aumento-del-flusso-di-lavoro-in-vista-dei-funerali-di-papa-francesco_2Xt4WherWE86AQAcERlYDo,adnkronos.com,"[UNTRANSLATED] Taxi , nessun aumento del flusso di lavoro in vista dei funerali di Papa Francesco"
Milan,LOCATION,15,20,simple,https://www.lapresse.it/cronaca/2025/04/23/milano-filt-cgil-corrieri-in-sciopero-esselunga-minaccia-la-cig-invece-di-occuparsi-delle-loro-condizioni/,lapresse.it,"[UNTRANSLATED] Milano , VIDEO Filt Cgil :  Corrieri in sciopero , Esselunga minaccia la cig invece di occuparsi delle loro condizioni  "
Filt Cgil,PERSON,30,39,simple,https://www.lapresse.it/cronaca/2025/04/23/milano-filt-cgil-corrieri-in-sciopero-esselunga-minaccia-la-cig-invece-di-occuparsi-delle-loro-condizioni/,lapresse.it,"[UNTRANSLATED] Milano , VIDEO Filt Cgil :  Corrieri in sciopero , Esselunga minaccia la cig invece di occuparsi delle loro condizioni  "
Manila,LOCATION,41,47,simple,https://www.manilatimes.net/2025/04/27/opinion/editorial/a-national-priority/2099994,manilatimes.net,[UNTRANSLATED] A national priority | The Manila Times
The Manila Times,PERSON,37,53,simple,https://www.manilatimes.net/2025/04/27/opinion/editorial/a-national-priority/2099994,manilatimes.net,[UNTRANSLATED] A national priority | The Manila Times
John Cena,PERSON,15,24,simple,https://nypost.com/2025/04/22/entertainment/john-cena-confesses-he-got-hair-transplant-surgery-after-bullying-from-wwe-fans/,nypost.com,[UNTRANSLATED] John Cena confesses he got hair transplant surgery after  bullying  from WWE fans
John Cena,PERSON,15,24,simple,https://ohnotheydidnt.livejournal.com/130420972.html,ohnotheydidnt.livejournal.com,[UNTRANSLATED] John Cena gets hair transplant after fans bully him over bald spot
John Cena Says,PERSON,15,29,simple,https://www.tmz.com/2025/04/21/john-cena-hair-transplant/,tmz.com,[UNTRANSLATED] John Cena Says WWE Fans Bullied Him Into Hair Transplant
Fans Bullied Him,PERSON,34,50,simple,https://www.tmz.com/2025/04/21/john-cena-hair-transplant/,tmz.com,[UNTRANSLATED] John Cena Says WWE Fans Bullied Him Into Hair Transplant
Into Hair Transplant,PERSON,51,71,simple,https://www.tmz.com/2025/04/21/john-cena-hair-transplant/,tmz.com,[UNTRANSLATED] John Cena Says WWE Fans Bullied Him Into Hair Transplant
Xinhua,ORGANIZATION,139,145,simple,http://french.xinhuanet.com/20250421/301df1343b7e454784bc6dadc0b6b89a/c.html,french.xinhuanet.com,"[UNTRANSLATED] Droits de douane : la Chine soppose fermement à tout accord au détriment de ses intérêts , selon le ministère du Commerce - Xinhua"
Bullying Escolar,PERSON,60,76,simple,https://planoinformativo.com/1070430/prevencion-y-capacitacion-claves-contra-el-bullying-escolar,planoinformativo.com,"[UNTRANSLATED] Prevención y capacitación , claves Contra el Bullying Escolar"
Madrid,LOCATION,56,62,simple,https://www.abc.es/espana/madrid/padres-alumno-colegio-madrid-denuncian-ante-fiscalia-20250423115931-nt.html,abc.es,[UNTRANSLATED] Los padres de un alumno de un colegio de Madrid denuncian ante la Fiscalía un nuevo caso de acoso escolar
China,LOCATION,15,20,simple,https://caracol.com.co/2025/04/23/china-acusa-a-estados-unidos-ante-consejo-de-seguridad-por-amenazar-la-paz-mundial/,caracol.com.co,[UNTRANSLATED] China acusa a Estados Unidos ante Consejo de Seguridad por  amenazar la paz mundial  
Estados Unidos,PERSON,29,43,simple,https://caracol.com.co/2025/04/23/china-acusa-a-estados-unidos-ante-consejo-de-seguridad-por-amenazar-la-paz-mundial/,caracol.com.co,[UNTRANSLATED] China acusa a Estados Unidos ante Consejo de Seguridad por  amenazar la paz mundial  
Hemminger Schule,PERSON,26,42,simple,"https://www.ndr.de:443/nachrichten/niedersachsen/hannover_weser-leinegebiet/Projekt-an-Hemminger-Schule-Erste-Hilfe-am-Bildschirm-und-im-Netz,aktuellhannover18642.html",ndr.de,[UNTRANSLATED] Projekt an Hemminger Schule : Erste Hilfe am Bildschirm und im Netz | NDR . de - Nachrichten - Niedersachsen
Erste Hilfe,PERSON,45,56,simple,"https://www.ndr.de:443/nachrichten/niedersachsen/hannover_weser-leinegebiet/Projekt-an-Hemminger-Schule-Erste-Hilfe-am-Bildschirm-und-im-Netz,aktuellhannover18642.html",ndr.de,[UNTRANSLATED] Projekt an Hemminger Schule : Erste Hilfe am Bildschirm und im Netz | NDR . de - Nachrichten - Niedersachsen
Von Notz,PERSON,15,23,simple,https://www.finanznachrichten.de/nachrichten-2025-04/65179674-von-notz-wirft-kloeckner-einschuechterung-von-kirchen-vor-003.htm,finanznachrichten.de,[UNTRANSLATED] Von Notz wirft Klöckner Einschüchterung von Kirchen vor
Thema  Cybermobbing,PERSON,40,59,simple,https://www.tips.at/nachrichten/amstetten/land-leute/682071-paedagog-innen-cafe-zum-thema-cybermobbing-in-neuhofen-ybbs,tips.at,[UNTRANSLATED] Pädagog : innen Cafe zum Thema  Cybermobbing  in Neuhofen / Ybbs
Neues Gesetz,PERSON,15,27,simple,https://www.meinbezirk.at/ried/c-lokales/handyverbot-in-schulen-in-ried-nichts-neues_a7247986,meinbezirk.at,[UNTRANSLATED] Neues Gesetz ab 1 . Mai : Handyverbot in Schulen – in Ried nichts Neues
Pakistan,LOCATION,60,68,simple,https://www.dw.com/de/pakistan-indien-kaschmir-anschlag-v2/a-72329602,dw.com,[UNTRANSLATED] Nach Kaschmir - Anschlag : Indien weist alle Pakistaner aus – DW – 24 . 04 . 2025
Nach Kaschmir,PERSON,15,28,simple,https://www.dw.com/de/pakistan-indien-kaschmir-anschlag-v2/a-72329602,dw.com,[UNTRANSLATED] Nach Kaschmir - Anschlag : Indien weist alle Pakistaner aus – DW – 24 . 04 . 2025
Sponichi Annex,PERSON,46,60,simple,https://www.sponichi.co.jp/battle/news/2025/04/27/kiji/20250427s00003000214000c.html,sponichi.co.jp,[UNTRANSLATED] 大分にGニタが出現 毒霧に鎌などでやりたい放題 ― スポニチ Sponichi Annex 格闘技
