text,type,start,end,method,article_url,article_domain,context
Afghanistan,LOCATION,81,92,simple,https://www.ids.ac.uk/opinions/deadly-childbirths-the-need-to-invest-in-maternal-healthcare-in-afghanistan/,ids.ac.uk,[UNTRANSLATED] Deadly childbirths : the need to invest in maternal healthcare in Afghanistan - Institute of Development Studies
Development Studies,PERSON,108,127,simple,https://www.ids.ac.uk/opinions/deadly-childbirths-the-need-to-invest-in-maternal-healthcare-in-afghanistan/,ids.ac.uk,[UNTRANSLATED] Deadly childbirths : the need to invest in maternal healthcare in Afghanistan - Institute of Development Studies
Korea,LOCATION,19,24,simple,https://www.digitaljournal.com/world/s-koreas-former-president-claims-his-bribery-indictment-unjust/article,digitaljournal.com,[UNTRANSLATED] S . Korea former president claims his bribery indictment  unjust  
Niger,LOCATION,84,89,simple,https://www.nigerianeye.com/2025/04/i-never-collapsed-wike-gives-conditions.html,nigerianeye.com,"[UNTRANSLATED]   I never collapsed  – Wike gives conditions for peace with Fubara - Nigerian News , Latest Nigeria In News . Nigeria News . Your online Nigerian Newspaper . "
Nigeria,LOCATION,84,91,simple,https://www.nigerianeye.com/2025/04/i-never-collapsed-wike-gives-conditions.html,nigerianeye.com,"[UNTRANSLATED]   I never collapsed  – Wike gives conditions for peace with Fubara - Nigerian News , Latest Nigeria In News . Nigeria News . Your online Nigerian Newspaper . "
Nigerian News,PERSON,84,97,simple,https://www.nigerianeye.com/2025/04/i-never-collapsed-wike-gives-conditions.html,nigerianeye.com,"[UNTRANSLATED]   I never collapsed  – Wike gives conditions for peace with Fubara - Nigerian News , Latest Nigeria In News . Nigeria News . Your online Nigerian Newspaper . "
Latest Nigeria In,PERSON,100,117,simple,https://www.nigerianeye.com/2025/04/i-never-collapsed-wike-gives-conditions.html,nigerianeye.com,"[UNTRANSLATED]   I never collapsed  – Wike gives conditions for peace with Fubara - Nigerian News , Latest Nigeria In News . Nigeria News . Your online Nigerian Newspaper . "
Nigeria News,PERSON,125,137,simple,https://www.nigerianeye.com/2025/04/i-never-collapsed-wike-gives-conditions.html,nigerianeye.com,"[UNTRANSLATED]   I never collapsed  – Wike gives conditions for peace with Fubara - Nigerian News , Latest Nigeria In News . Nigeria News . Your online Nigerian Newspaper . "
Nigerian Newspaper,PERSON,152,170,simple,https://www.nigerianeye.com/2025/04/i-never-collapsed-wike-gives-conditions.html,nigerianeye.com,"[UNTRANSLATED]   I never collapsed  – Wike gives conditions for peace with Fubara - Nigerian News , Latest Nigeria In News . Nigeria News . Your online Nigerian Newspaper . "
Donald Trump,PERSON,15,27,simple,https://www.diariopanorama.com/noticia/515710/donald-trump-guerra-comercial-hegemonia-dolar-lo-dejo-cumbre-fmi-banco-mundial,diariopanorama.com,"[UNTRANSLATED] Donald Trump , la guerra comercial , y la hegemonía del dólar : lo que dejó la cumbre del FMI y el Banco Mundial"
Banco Mundial,PERSON,114,127,simple,https://www.diariopanorama.com/noticia/515710/donald-trump-guerra-comercial-hegemonia-dolar-lo-dejo-cumbre-fmi-banco-mundial,diariopanorama.com,"[UNTRANSLATED] Donald Trump , la guerra comercial , y la hegemonía del dólar : lo que dejó la cumbre del FMI y el Banco Mundial"
Colombia,LOCATION,59,67,simple,https://www.noticiasrcn.com/colombia/el-mensaje-de-paz-del-papa-francisco-a-colombia-durante-su-visita-881962,noticiasrcn.com,[UNTRANSLATED] Así se logró la visita del papa Francisco a Colombia en 2017 : un mensaje de paz en el momento indicado
Tesla,ORGANIZATION,15,20,simple,https://24tv.ua/business/ru/tesla-poterjala-71-pribyli-hudshij-kvartal-za-dva-goda_n2806121,24tv.ua,[UNTRANSLATED] Tesla потеряла 71 % прибыли : худший квартал за два года
Portugal,LOCATION,15,23,simple,https://www.investimentosenoticias.com.br/noticias/politica/portugal-realizara-eleicao-parlamentar-antecipada-em-maio/,investimentosenoticias.com.br,[UNTRANSLATED] Portugal realizará eleio parlamentar antecipada em maio
Congo,LOCATION,18,23,simple,https://allafrica.com/view/group/main/main/id/00092586.html,allafrica.com,"[UNTRANSLATED] DR Congo , M23 Rebels Agree to Ceasefire , Pledge to Continue Talks"
Rebels Agree,PERSON,30,42,simple,https://allafrica.com/view/group/main/main/id/00092586.html,allafrica.com,"[UNTRANSLATED] DR Congo , M23 Rebels Agree to Ceasefire , Pledge to Continue Talks"
United States,LOCATION,19,32,simple,https://www.moddb.com/mods/the-united-states-military-mod/downloads/the-united-states-military-mod-empire-and-rebels-version,moddb.com,[UNTRANSLATED] The United States Military Mod ( Empire and Rebels Version ) file
Military Mod,PERSON,33,45,simple,https://www.moddb.com/mods/the-united-states-military-mod/downloads/the-united-states-military-mod-empire-and-rebels-version,moddb.com,[UNTRANSLATED] The United States Military Mod ( Empire and Rebels Version ) file
Rebels Version,PERSON,59,73,simple,https://www.moddb.com/mods/the-united-states-military-mod/downloads/the-united-states-military-mod-empire-and-rebels-version,moddb.com,[UNTRANSLATED] The United States Military Mod ( Empire and Rebels Version ) file
Congo,LOCATION,15,20,simple,https://www.yahoo.com/news/congos-government-rebels-working-toward-205111616.html,yahoo.com,[UNTRANSLATED] Congo government and rebels say they are working toward a truce in the east
Congo,LOCATION,15,20,simple,https://www.newdelhitimes.com/congos-government-and-rebels-say-they-are-working-toward-a-truce-in-the-east/,newdelhitimes.com,[UNTRANSLATED] Congo government and rebels say they are working toward a truce in the east
Congo,LOCATION,15,20,simple,https://www.local10.com/news/2025/04/23/congos-government-and-rebels-say-they-are-working-toward-a-truce-in-the-east/,local10.com,[UNTRANSLATED] Congo government and rebels say they are working toward a truce in the east
First Arc Directly,PERSON,30,48,simple,https://comicbook.com/tv-shows/news/andor-season-2-mon-montha-star-wars-rebels-episode-connections-explained/,comicbook.com,[UNTRANSLATED] Andor Season 2 First Arc Directly Sets Up Mon Mothma Pivotal Star Wars Rebels Story Arc
Sets Up Mon,PERSON,49,60,simple,https://comicbook.com/tv-shows/news/andor-season-2-mon-montha-star-wars-rebels-episode-connections-explained/,comicbook.com,[UNTRANSLATED] Andor Season 2 First Arc Directly Sets Up Mon Mothma Pivotal Star Wars Rebels Story Arc
Mothma Pivotal Star,PERSON,61,80,simple,https://comicbook.com/tv-shows/news/andor-season-2-mon-montha-star-wars-rebels-episode-connections-explained/,comicbook.com,[UNTRANSLATED] Andor Season 2 First Arc Directly Sets Up Mon Mothma Pivotal Star Wars Rebels Story Arc
Wars Rebels Story,PERSON,81,98,simple,https://comicbook.com/tv-shows/news/andor-season-2-mon-montha-star-wars-rebels-episode-connections-explained/,comicbook.com,[UNTRANSLATED] Andor Season 2 First Arc Directly Sets Up Mon Mothma Pivotal Star Wars Rebels Story Arc
Philippines,LOCATION,59,70,simple,https://www.dailyexcelsior.com/soldiers-kill-5-suspected-rebels-in-central-philippines/,dailyexcelsior.com,[UNTRANSLATED] Soldiers kill 5 suspected rebels in central Philippines
Tre Harris,PERSON,31,41,simple,https://www.si.com/nfl/chargers/chargers-draft-tre-harris-second-round-nfl-draft-everything-we-know,si.com,[UNTRANSLATED] Chargers select Tre Harris in second round of NFL draft : Everything we know
Israel,LOCATION,62,68,simple,https://thehill.com/homenews/ap/ap-international/ap-yemens-houthi-rebels-fire-a-missile-targeting-northern-israel-a-rare-target-for-the-group/,thehill.com,"[UNTRANSLATED] Yemen Houthi rebels fire a missile at northern Israel , the first time for the group to reach there"
Yemen,LOCATION,15,20,simple,https://thehill.com/homenews/ap/ap-international/ap-yemens-houthi-rebels-fire-a-missile-targeting-northern-israel-a-rare-target-for-the-group/,thehill.com,"[UNTRANSLATED] Yemen Houthi rebels fire a missile at northern Israel , the first time for the group to reach there"
Yemen Houthi,PERSON,15,27,simple,https://thehill.com/homenews/ap/ap-international/ap-yemens-houthi-rebels-fire-a-missile-targeting-northern-israel-a-rare-target-for-the-group/,thehill.com,"[UNTRANSLATED] Yemen Houthi rebels fire a missile at northern Israel , the first time for the group to reach there"
Congo,LOCATION,28,33,simple,https://laseyne.maville.com/actu/actudet_-dans-l-est-du-congo-goma-perplexe-sur-les-chances-d-une-treve-entre-rebelles-et-gouvernementaux-_fil-6781943_actu.Htm,laseyne.maville.com,"[UNTRANSLATED] Dans lest du Congo , Goma perplexe sur les chances dune trêve entre rebelles et"
Congo,LOCATION,28,33,simple,https://draguignan.maville.com/actu/actudet_-dans-l-est-du-congo-goma-perplexe-sur-les-chances-d-une-treve-entre-rebelles-et-gouvernementaux-_fil-6781943_actu.Htm,draguignan.maville.com,"[UNTRANSLATED] Dans lest du Congo , Goma perplexe sur les chances dune trêve entre rebelles et"
Congo,LOCATION,28,33,simple,https://brignoles.maville.com/actu/actudet_-dans-l-est-du-congo-goma-perplexe-sur-les-chances-d-une-treve-entre-rebelles-et-gouvernementaux-_fil-6781943_actu.Htm,brignoles.maville.com,"[UNTRANSLATED] Dans lest du Congo , Goma perplexe sur les chances dune trêve entre rebelles et"
Congo,LOCATION,28,33,simple,https://toulon.maville.com/actu/actudet_-dans-l-est-du-congo-goma-perplexe-sur-les-chances-d-une-treve-entre-rebelles-et-gouvernementaux-_fil-6781943_actu.Htm,toulon.maville.com,"[UNTRANSLATED] Dans lest du Congo , Goma perplexe sur les chances dune trêve entre rebelles et"
Congo,LOCATION,21,26,simple,https://news.abidjan.net/articles/741192/la-rd-congo-et-les-rebelles-du-m23-parviennent-a-un-accord-de-cessez-le-feu-lors-de-pourparlers-au-qatar,news.abidjan.net,[UNTRANSLATED] La RD Congo et les rebelles du M23 parviennent à un accord de cessez - le - feu lors de pourparlers au Qatar
Qatar,LOCATION,118,123,simple,https://news.abidjan.net/articles/741192/la-rd-congo-et-les-rebelles-du-m23-parviennent-a-un-accord-de-cessez-le-feu-lors-de-pourparlers-au-qatar,news.abidjan.net,[UNTRANSLATED] La RD Congo et les rebelles du M23 parviennent à un accord de cessez - le - feu lors de pourparlers au Qatar
Congo,LOCATION,15,20,simple,https://fr.allafrica.com/stories/202504230547.html,fr.allafrica.com,[UNTRANSLATED] Congo - Kinshasa : Le M23 renforce ses positions autour de Walikale ( témoignages ) 
Kinshasa,LOCATION,23,31,simple,https://fr.allafrica.com/stories/202504230547.html,fr.allafrica.com,[UNTRANSLATED] Congo - Kinshasa : Le M23 renforce ses positions autour de Walikale ( témoignages ) 
Israel,LOCATION,106,112,simple,https://www.europapress.es/internacional/noticia-huties-reivindican-nuevos-ataques-contra-dos-portaaeronaves-eeuu-dos-objetivos-israel-20250421112351.html,europapress.es,[UNTRANSLATED] Los hutíes reivindican nuevos ataques contra dos portaaeronaves de EEUU y dos objetivos en Israel
Alexander Bublik,PERSON,15,31,simple,https://redgol.cl/tenis/alexander-bublik-se-rebela-contra-el-juez-y-se-niega-a-seguir-jugando,redgol.cl,[UNTRANSLATED] Alexander Bublik se rebela contra el juez y se niega a seguir jugando
Congo,LOCATION,18,23,simple,https://www.diariolibre.com/mundo/africa/2025/04/23/rd-congo-y-rebeldes-del-m23-acuerdan-cese-de-los-combates/3085173,diariolibre.com,[UNTRANSLATED] RD Congo y rebeldes del M23 acuerdan cese de los combates
Israel,LOCATION,63,69,simple,https://www.lavoz.com.ar/noticias/agencias/los-rebeldes-huties-de-yemen-lanzan-misil-hacia-israel-que-es-interceptado-por-el-ejercito-israeli/,lavoz.com.ar,"[UNTRANSLATED] Los rebeldes hutíes de Yemen lanzan misil hacia Israel , que es interceptado por el Ejército israelí"
Yemen,LOCATION,38,43,simple,https://www.lavoz.com.ar/noticias/agencias/los-rebeldes-huties-de-yemen-lanzan-misil-hacia-israel-que-es-interceptado-por-el-ejercito-israeli/,lavoz.com.ar,"[UNTRANSLATED] Los rebeldes hutíes de Yemen lanzan misil hacia Israel , que es interceptado por el Ejército israelí"
Congo,LOCATION,101,106,simple,https://www.europapress.es/internacional/noticia-menos-32-muertos-ataques-contra-civiles-republica-democratica-congo-20250421175535.html,europapress.es,[UNTRANSLATED] Al menos 32 muertos en ataques contra civiles en el este de República Democrática del Congo
