text,type,start,end,method,article_url,article_domain,context
Urban Legend Reboot,PERSON,15,34,simple,https://bleedingcool.com/movies/sony-screen-gems-urban-legend-remake-dauberman/,bleedingcool.com,[UNTRANSLATED] Urban Legend Reboot Being Tossed Around At Screen Gems
Being Tossed Around,PERSON,35,54,simple,https://bleedingcool.com/movies/sony-screen-gems-urban-legend-remake-dauberman/,bleedingcool.com,[UNTRANSLATED] Urban Legend Reboot Being Tossed Around At Screen Gems
At Screen Gems,PERSON,55,69,simple,https://bleedingcool.com/movies/sony-screen-gems-urban-legend-remake-dauberman/,bleedingcool.com,[UNTRANSLATED] Urban Legend Reboot Being Tossed Around At Screen Gems
RT,ORGANIZATION,49,51,simple,https://screenrant.com/urban-legend-movie-reboot-announcement-gary-dauberman/,screenrant.com,[UNTRANSLATED] 1990s Slasher Movie Hit With 30 % RT Score Getting Reboot From Filmmaker Behind IT
Slasher Movie Hit,PERSON,21,38,simple,https://screenrant.com/urban-legend-movie-reboot-announcement-gary-dauberman/,screenrant.com,[UNTRANSLATED] 1990s Slasher Movie Hit With 30 % RT Score Getting Reboot From Filmmaker Behind IT
Score Getting Reboot,PERSON,52,72,simple,https://screenrant.com/urban-legend-movie-reboot-announcement-gary-dauberman/,screenrant.com,[UNTRANSLATED] 1990s Slasher Movie Hit With 30 % RT Score Getting Reboot From Filmmaker Behind IT
From Filmmaker Behind,PERSON,73,94,simple,https://screenrant.com/urban-legend-movie-reboot-announcement-gary-dauberman/,screenrant.com,[UNTRANSLATED] 1990s Slasher Movie Hit With 30 % RT Score Getting Reboot From Filmmaker Behind IT
Housing Ministry,ORGANIZATION,15,31,simple,https://www.thestar.com.my/news/nation/2025/04/26/housing-ministry-to-host-kl-study-tour-to-explain-importance-of-urban-renewal-bill-to-mps,thestar.com.my,[UNTRANSLATED] Housing Ministry to host KL study tour to explain importance of urban renewal Bill to MPs
Singapore,LOCATION,49,58,simple,https://thefrisky.com/living-trends-in-singapore-urban-districts/,thefrisky.com,[UNTRANSLATED] Exploring Modern Living Trends in Singapore Urban Districts
Exploring Modern Living,PERSON,15,38,simple,https://thefrisky.com/living-trends-in-singapore-urban-districts/,thefrisky.com,[UNTRANSLATED] Exploring Modern Living Trends in Singapore Urban Districts
India,LOCATION,31,36,simple,https://www.livemint.com/opinion/online-views/india-urban-transformation-urban-governance-india-decentralized-governance-participatory-urban-planning-pradhan-mantri-11745323644183.html,livemint.com,[UNTRANSLATED] Urban renewal : Indian cities need a governance overhaul
India,LOCATION,57,62,simple,https://timesofindia.indiatimes.com/blogs/voices/the-case-for-super-cool-materials-to-make-indian-cities-cope-with-the-new-climate-normal-of-urban-heat/,timesofindia.indiatimes.com,[UNTRANSLATED] The case for super cool materials to make Indian cities cope with the new climate normal of urban heat
Urban Legend Reboot,PERSON,15,34,simple,https://www.comingsoon.net/movies/news/1961891-urban-legend-reboot-jared-leto-slasher-movie,comingsoon.net,"[UNTRANSLATED] Urban Legend Reboot Announced , Based on Jared Leto Slasher Movie"
Jared Leto Slasher,PERSON,56,74,simple,https://www.comingsoon.net/movies/news/1961891-urban-legend-reboot-jared-leto-slasher-movie,comingsoon.net,"[UNTRANSLATED] Urban Legend Reboot Announced , Based on Jared Leto Slasher Movie"
Keith Urban Reveals,PERSON,15,34,simple,https://tasteofcountry.com/keith-urban-reveals-career-first-2025/,tasteofcountry.com,[UNTRANSLATED] Keith Urban Reveals He Just Did Something for the First Time Ever
He Just Did,PERSON,35,46,simple,https://tasteofcountry.com/keith-urban-reveals-career-first-2025/,tasteofcountry.com,[UNTRANSLATED] Keith Urban Reveals He Just Did Something for the First Time Ever
First Time Ever,PERSON,65,80,simple,https://tasteofcountry.com/keith-urban-reveals-career-first-2025/,tasteofcountry.com,[UNTRANSLATED] Keith Urban Reveals He Just Did Something for the First Time Ever
Vietnam,LOCATION,15,22,simple,https://e.vnexpress.net/news/perspectives/vietnam-s-major-cities-show-signs-of-decay-4857522.html,e.vnexpress.net,[UNTRANSLATED] Vietnam major cities show signs of decay - VnExpress International
Luxembourg,LOCATION,22,32,simple,https://www.lessentiel.lu/fr/story/luxembourg-des-jardins-vont-naitre-en-plein-coeur-de-la-ville-une-premiere-103331059,lessentiel.lu,[UNTRANSLATED] LUGA : Luxembourg - Ville et Ettelbruck fleurissent
Foncier Urbain,PERSON,26,40,simple,https://news.abidjan.net/articles/741203/gestion-du-foncier-urbain-le-mclu-recoit-des-equipements-de-geopositionnement,news.abidjan.net,[UNTRANSLATED] Gestion du Foncier Urbain : Le MCLU reçoit des équipements de géopositionnement
Grand Tunis,PERSON,77,88,simple,https://africanmanager.com/coup-denvoi-du-projet-de-cooperation-technique-pour-lelaboration-dun-plan-directeur-de-la-mobilite-urbaine-dans-le-grand-tunis/,africanmanager.com,[UNTRANSLATED] Elaboration dun plan directeur de la mobilité urbaine dans le Grand Tunis
Medio Ambiente,PERSON,30,44,simple,https://www.latercera.com/nacional/noticia/ministerio-del-medio-ambiente-restituye-reconocimiento-al-humedal-urbano-de-quilicura/,latercera.com,[UNTRANSLATED] Ministerio del Medio Ambiente restituye reconocimiento al humedal urbano de Quilicura
