text,type,start,end,method,article_url,article_domain,context
Tesla,ORGANIZATION,48,53,simple,https://www.yahoo.com/news/black-woman-settles-suit-against-164900362.html,yahoo.com,"[UNTRANSLATED] Black Woman Settles Suit Against Tesla After Accusing Her Bosses of Greeting Her With  Welcome to the Slave House , and That Not All"
Black Woman Settles,PERSON,15,34,simple,https://www.yahoo.com/news/black-woman-settles-suit-against-164900362.html,yahoo.com,"[UNTRANSLATED] Black Woman Settles Suit Against Tesla After Accusing Her Bosses of Greeting Her With  Welcome to the Slave House , and That Not All"
Suit Against Tesla,PERSON,35,53,simple,https://www.yahoo.com/news/black-woman-settles-suit-against-164900362.html,yahoo.com,"[UNTRANSLATED] Black Woman Settles Suit Against Tesla After Accusing Her Bosses of Greeting Her With  Welcome to the Slave House , and That Not All"
After Accusing Her,PERSON,54,72,simple,https://www.yahoo.com/news/black-woman-settles-suit-against-164900362.html,yahoo.com,"[UNTRANSLATED] Black Woman Settles Suit Against Tesla After Accusing Her Bosses of Greeting Her With  Welcome to the Slave House , and That Not All"
Greeting Her With,PERSON,83,100,simple,https://www.yahoo.com/news/black-woman-settles-suit-against-164900362.html,yahoo.com,"[UNTRANSLATED] Black Woman Settles Suit Against Tesla After Accusing Her Bosses of Greeting Her With  Welcome to the Slave House , and That Not All"
Slave House,PERSON,117,128,simple,https://www.yahoo.com/news/black-woman-settles-suit-against-164900362.html,yahoo.com,"[UNTRANSLATED] Black Woman Settles Suit Against Tesla After Accusing Her Bosses of Greeting Her With  Welcome to the Slave House , and That Not All"
That Not All,PERSON,135,147,simple,https://www.yahoo.com/news/black-woman-settles-suit-against-164900362.html,yahoo.com,"[UNTRANSLATED] Black Woman Settles Suit Against Tesla After Accusing Her Bosses of Greeting Her With  Welcome to the Slave House , and That Not All"
RT,ORGANIZATION,76,78,simple,https://www.lalibre.be/culture/medias-tele/2025/04/25/sketch-controverse-de-grand-cactus-sur-le-128e-sexe-le-csa-a-tranche-YGOEY2MGHZCRPA4ZZ5HRCOSLMQ/,lalibre.be,[UNTRANSLATED] Sketch controversé du  Grand Cactus  sur le  128e sexe  : la RTBF a - t - elle fauté ? Le CSA a tranché
Grand Cactus,PERSON,38,50,simple,https://www.lalibre.be/culture/medias-tele/2025/04/25/sketch-controverse-de-grand-cactus-sur-le-128e-sexe-le-csa-a-tranche-YGOEY2MGHZCRPA4ZZ5HRCOSLMQ/,lalibre.be,[UNTRANSLATED] Sketch controversé du  Grand Cactus  sur le  128e sexe  : la RTBF a - t - elle fauté ? Le CSA a tranché
Monique Wittig,PERSON,91,105,simple,https://www.dna.fr/culture-loisirs/2025/04/26/une-place-monique-wittig-a-neudorf,dna.fr,"[UNTRANSLATED] Strasbourg . Lesbienne , matérialiste et radicale : une place en mémoire de Monique Wittig inaugurée à Neudorf"
Estados Unidos,PERSON,37,51,simple,https://larepublica.pe/historias-estados-unidos/2025/04/23/polemica-en-tienda-de-estados-unidos-trabajadora-discute-y-discrimina-a-inmigrante-por-no-pronunciar-su-nombre-en-ingles-lrtmus-2014800,larepublica.pe,[UNTRANSLATED] Polémica en tienda de Estados Unidos : trabajadora discute y discrimina a inmigrante por no pronunciar su nombre en inglés
Mexico,LOCATION,172,178,simple,https://larepublica.pe/mexico/2025/04/24/protesta-en-mexico-vecinos-se-unen-y-hacen-parrillada-en-puerta-de-hombre-que-boto-de-forma-grosera-a-albanil-lrtmus-1991472,larepublica.pe,[UNTRANSLATED] Protesta en México : vecinos se unen y hacen parrillada en puerta de hombre que botó de forma grosera a albañil | México | EEUU | discriminación | albañil | Mexico
Anuncia Sheinbaum,PERSON,15,32,simple,https://wradio.com.mx/2025/04/21/anuncia-sheinbaum-reforma-para-evitar-spots-antiinmigrantes-son-discriminatorios/,wradio.com.mx,[UNTRANSLATED] Anuncia Sheinbaum reforma para evitar spots antiinmigrantes …  son discriminatorios  
Bayer,ORGANIZATION,68,73,simple,http://www.tz.de/muenchen/region/bank-warum-werde-ich-immer-diskriminiert-gehoerloser-bayer-ist-sauer-auf-seine-93700127.html,tz.de,[UNTRANSLATED]  „ Warum werde ich immer diskriminiert ?: Gehörloser Bayer ist sauer auf seine Bank
Wie Musliminnen,PERSON,24,39,simple,https://www.weser-kurier.de/bremen/stadtteil-obervieland/bremen-wie-musliminnen-lernen-sich-gegen-diskriminierung-zu-wehren-doc80474sdwab5vg7by6u3,weser-kurier.de,"[UNTRANSLATED] Bremen : Wie Musliminnen lernen , sich gegen Diskriminierung zu wehren"
Vertex Minerals Limited,ORGANIZATION,15,38,simple,https://www.goldseiten.de/artikel/655312--Vertex-Minerals-Limited~-Identifies-Fully-Developed-Stope-Block-for-Production.html,goldseiten.de,[UNTRANSLATED] Vertex Minerals Limited : Identifies Fully Developed Stope Block for Production
Identifies Fully Developed,PERSON,41,67,simple,https://www.goldseiten.de/artikel/655312--Vertex-Minerals-Limited~-Identifies-Fully-Developed-Stope-Block-for-Production.html,goldseiten.de,[UNTRANSLATED] Vertex Minerals Limited : Identifies Fully Developed Stope Block for Production
