text,type,start,end,method,article_url,article_domain,context
Bandar Abbas,PERSON,75,87,simple,https://www.today.it/mondo/diversi-morti-feriti-esplosione-porto-iran-bandar-abbas-cosa-sappiamo.html,today.it,[UNTRANSLATED] Diversi morti e feriti nellesplosione nel porto iraniano di Bandar Abbas : cosa sappiamo
Iran,LOCATION,15,19,simple,https://www.lapresse.it/esteri/2025/04/26/iran-esplosione-nel-porto-di-shahid-rajaei-morti-e-feriti/,lapresse.it,"[UNTRANSLATED] Iran , esplosione nel porto di Shahid Rajaei : morti e feriti"
Shahid Rajaei,PERSON,46,59,simple,https://www.lapresse.it/esteri/2025/04/26/iran-esplosione-nel-porto-di-shahid-rajaei-morti-e-feriti/,lapresse.it,"[UNTRANSLATED] Iran , esplosione nel porto di Shahid Rajaei : morti e feriti"
Iran,LOCATION,41,45,simple,https://www.ansa.it/sito/notizie/mondo/2025/04/26/esplosione-in-un-porto-in-iran-8-morti-e-750-feriti_4bffca06-4c9d-4ff5-b0b9-a951df8775d5.html,ansa.it,"[UNTRANSLATED] Esplosione in un porto in Iran , 8 morti e 750 feriti - Notizie"
Iran,LOCATION,65,69,simple,https://www.laregione.ch/estero/estero/1833067/esplosione-porto-negoziati-iran-abass-bandar,laregione.ch,[UNTRANSLATED] Esplosione Devastante al Porto di Bandar Abass in Iran
Esplosione Devastante,PERSON,15,36,simple,https://www.laregione.ch/estero/estero/1833067/esplosione-porto-negoziati-iran-abass-bandar,laregione.ch,[UNTRANSLATED] Esplosione Devastante al Porto di Bandar Abass in Iran
Bandar Abass,PERSON,49,61,simple,https://www.laregione.ch/estero/estero/1833067/esplosione-porto-negoziati-iran-abass-bandar,laregione.ch,[UNTRANSLATED] Esplosione Devastante al Porto di Bandar Abass in Iran
Iran,LOCATION,66,70,simple,https://www.ansa.it/sito/notizie/mondo/2025/04/27/sale-ancora-il-bilancio-dellesplosione-al-porto-in-iran-almeno-18-morti_4bffca06-4c9d-4ff5-b0b9-a951df8775d5.html,ansa.it,"[UNTRANSLATED] Sale ancora il bilancio dellesplosione al porto in Iran , almeno 18 morti  - Notizie"
Iran,LOCATION,66,70,simple,https://www.ansa.it/sito/notizie/mondo/2025/04/27/sale-ancora-il-bilancio-dellesplosione-al-porto-in-iran-almeno-25-morti_4bffca06-4c9d-4ff5-b0b9-a951df8775d5.html,ansa.it,"[UNTRANSLATED] Sale ancora il bilancio dellesplosione al porto in Iran , almeno 25 morti - Notizie"
Iran,LOCATION,66,70,simple,https://www.ansa.it/sito/notizie/mondo/2025/04/27/sale-ancora-il-bilancio-dellesplosione-al-porto-in-iran-almeno-36-morti_4bffca06-4c9d-4ff5-b0b9-a951df8775d5.html,ansa.it,"[UNTRANSLATED] Sale ancora il bilancio dellesplosione al porto in Iran , almeno 36 morti - Notizie"
The Case,PERSON,15,23,simple,https://www.rand.org/pubs/commentary/2025/04/the-case-for-sustaining-wastewater-surveillance-capabilities.html,rand.org,[UNTRANSLATED] The Case for Sustaining Wastewater Surveillance Capabilities in the U . S . 
Sustaining Wastewater Surveillance,PERSON,28,62,simple,https://www.rand.org/pubs/commentary/2025/04/the-case-for-sustaining-wastewater-surveillance-capabilities.html,rand.org,[UNTRANSLATED] The Case for Sustaining Wastewater Surveillance Capabilities in the U . S . 
Pakistan,LOCATION,15,23,simple,https://www.samaa.tv/2087332120-pakistan-launches-first-environmental-drone-surveillance,samaa.tv,[UNTRANSLATED] Pakistan launches first environmental drone surveillance in Punjab
Use Surveillance System,PERSON,54,77,simple,https://www.who.int/news-room/events/detail/2025/04/30/default-calendar/launch-of-the-global-antimicrobial-and-use-surveillance-system-(glass)-report-antibiotic-use-data-for-2022,who.int,[UNTRANSLATED] Launch of the Global Antimicrobial and Use Surveillance System ( GLASS ) report : antibiotic use data for 2022
Akwa Ibom,PERSON,95,104,simple,https://dailypost.ng/2025/04/23/iyc-demands-surveillance-contract-electricity-from-oil-companies-operating-in-akwa-ibom/,dailypost.ng,"[UNTRANSLATED] IYC demands surveillance contract , electricity from oil companies operating in Akwa Ibom"
Williams College,ORGANIZATION,69,85,simple,https://www.yahoo.com/news/man-21-accused-planting-surveillance-230610486.html,yahoo.com,"[UNTRANSLATED] Man , 21 , accused of planting surveillance camera in Williams College gym bathroom"
