text,type,start,end,method,article_url,article_domain,context
Sponichi Annex,PERSON,62,76,simple,https://www.sponichi.co.jp/gamble/news/2025/04/26/kiji/20250426s00004048281000c.html,sponichi.co.jp,[UNTRANSLATED]  【 青葉賞 】 佐々木大輔 異例の過怠金計22万円 ムチ使用について3件制裁 ― スポニチ Sponichi Annex ギャンブル
Imola Oggi,PERSON,94,104,simple,https://www.imolaoggi.it/2021/02/25/governo-martella-fake-news/,imolaoggi.it,"[UNTRANSLATED] Governo , il  paladino  della lotta alle fake news Martella non ce lha fatta • Imola Oggi"
Po Sulpl,PERSON,41,49,simple,https://www.zazoom.it/2025-04-23/bracconieri-sul-delta-del-po-sulpl-a-favore-di-un-efficace-sistema-sanzionatorio-2/16835024/,zazoom.it,[UNTRANSLATED] Bracconieri sul Delta del Po Sulpl a favore di un efficace sistema sanzionatorio
Apple,ORGANIZATION,63,68,simple,https://www.ilmessaggero.it/economia/news/l_europa_sanziona_le_big_tech_maxi_multe_apple_meta-8795584.html,ilmessaggero.it,[UNTRANSLATED] LEuropa sanziona le Big Tech : maxi - multe per Apple e Meta
Big Tech,PERSON,35,43,simple,https://www.ilmessaggero.it/economia/news/l_europa_sanziona_le_big_tech_maxi_multe_apple_meta-8795584.html,ilmessaggero.it,[UNTRANSLATED] LEuropa sanziona le Big Tech : maxi - multe per Apple e Meta
Sindaco Kiev,PERSON,15,27,simple,https://www.ansa.it/sito/notizie/mondo/2025/04/25/sindaco-kiev-cedere-territori-in-cambio-di-pace_5ad8b50c-39cc-45e8-9705-206a4c4c17a0.html,ansa.it,[UNTRANSLATED] Sindaco Kiev :  Cedere territori in cambio di pace  - Notizie
London,LOCATION,15,21,simple,https://www.huffingtonpost.it/esteri/2025/04/22/news/negoziati_russia-ucraina_su_stop_ai_raid_contro_infrastrutture_civili-19014399/,huffingtonpost.it,"[UNTRANSLATED] London calling . Prove maldestre di tregua , la spola di Witkoff tra ucraini e russi"
Dia Municipal,PERSON,69,82,simple,https://odia.ig.com.br/niteroi/2025/04/7045895-prefeito-sanciona-lei-que-institui-23-de-abril-como-o-dia-municipal-do-choro.html,odia.ig.com.br,[UNTRANSLATED] Prefeito sanciona lei que institui 23 de abril como o Dia Municipal do Choro | Niterói
Governo Lula,PERSON,15,27,simple,https://www.correiobraziliense.com.br/politica/2025/04/7122583-governo-lula-sanciona-tres-leis-em-defesa-das-mulheres.html,correiobraziliense.com.br,[UNTRANSLATED] Governo Lula sanciona três leis em defesa das mulheres
Home Appliances To,PERSON,17,35,simple,https://www.gobankingrates.com/money/economy/home-appliances-buy-now-before-trumps-tariffs-take-hold/,gobankingrates.com,[UNTRANSLATED] 6 Home Appliances To Buy Now Before Trump Tariffs Take Hold
Buy Now Before,PERSON,36,50,simple,https://www.gobankingrates.com/money/economy/home-appliances-buy-now-before-trumps-tariffs-take-hold/,gobankingrates.com,[UNTRANSLATED] 6 Home Appliances To Buy Now Before Trump Tariffs Take Hold
Trump Tariffs Take,PERSON,51,69,simple,https://www.gobankingrates.com/money/economy/home-appliances-buy-now-before-trumps-tariffs-take-hold/,gobankingrates.com,[UNTRANSLATED] 6 Home Appliances To Buy Now Before Trump Tariffs Take Hold
Former Trump,PERSON,15,27,simple,https://www.yahoo.com/news/former-trump-economic-adviser-tariffs-163723787.html,yahoo.com,"[UNTRANSLATED] Former Trump economic adviser : Tariffs are  highly regressive , will impact lower class"
Donald Trump,PERSON,15,27,simple,https://www.livemint.com/news/us-news/donald-trump-says-americans-will-have-to-pay-less-income-tax-when-tariffs-come-in-maybe-even-completely-eliminated-11745760362898.html,livemint.com,[UNTRANSLATED] Donald Trump says Americans will have to pay  less income tax  when tariffs come in :  Maybe even completely eliminated  
Only Political Bias,PERSON,15,34,simple,https://www.armstrongeconomics.com/international-news/trade-war/only-political-bias-will-blame-trumps-tariffs-for-the-recession/,armstrongeconomics.com,[UNTRANSLATED] Only Political Bias Will Blame Trump Tariffs For The Recession
Will Blame Trump,PERSON,35,51,simple,https://www.armstrongeconomics.com/international-news/trade-war/only-political-bias-will-blame-trumps-tariffs-for-the-recession/,armstrongeconomics.com,[UNTRANSLATED] Only Political Bias Will Blame Trump Tariffs For The Recession
Tariffs For The,PERSON,52,67,simple,https://www.armstrongeconomics.com/international-news/trade-war/only-political-bias-will-blame-trumps-tariffs-for-the-recession/,armstrongeconomics.com,[UNTRANSLATED] Only Political Bias Will Blame Trump Tariffs For The Recession
Tom Warburton,PERSON,15,28,simple,https://tulsaworld.com/news/local/business/article_e5300ac6-3dad-4035-a19b-84bc33e4d606.html,tulsaworld.com,[UNTRANSLATED] Tom Warburton : Tariffs are an old tool with new questions
Goldman Sachs,ORGANIZATION,75,88,simple,https://www.scmp.com/economy/china-economy/article/3308140/us-tariffs-could-endanger-16-million-export-jobs-china-goldman-sachs,scmp.com,[UNTRANSLATED] US tariffs could endanger 16 million export jobs in China : Goldman Sachs
China,LOCATION,67,72,simple,https://www.scmp.com/economy/china-economy/article/3308140/us-tariffs-could-endanger-16-million-export-jobs-china-goldman-sachs,scmp.com,[UNTRANSLATED] US tariffs could endanger 16 million export jobs in China : Goldman Sachs
Virginia George Allen,PERSON,15,36,simple,https://richmond.com/news/state-regional/government-politics/article_4e1e656a-c3f5-4550-96da-4af395d1233f.html,richmond.com,[UNTRANSLATED] Virginia George Allen joins fight against Trump tariffs
Stay In Place,LOCATION,33,46,simple,https://www.forbes.com/sites/alisondurkee/2025/04/23/trade-court-keeps-trumps-tariffs-in-place-at-least-for-now/,forbes.com,[UNTRANSLATED] Trump Tariffs Can Stay In Place For Now Trade Court Rules
Now Trade Court,LOCATION,51,66,simple,https://www.forbes.com/sites/alisondurkee/2025/04/23/trade-court-keeps-trumps-tariffs-in-place-at-least-for-now/,forbes.com,[UNTRANSLATED] Trump Tariffs Can Stay In Place For Now Trade Court Rules
Trump Tariffs Can,PERSON,15,32,simple,https://www.forbes.com/sites/alisondurkee/2025/04/23/trade-court-keeps-trumps-tariffs-in-place-at-least-for-now/,forbes.com,[UNTRANSLATED] Trump Tariffs Can Stay In Place For Now Trade Court Rules
For Now Trade,PERSON,47,60,simple,https://www.forbes.com/sites/alisondurkee/2025/04/23/trade-court-keeps-trumps-tariffs-in-place-at-least-for-now/,forbes.com,[UNTRANSLATED] Trump Tariffs Can Stay In Place For Now Trade Court Rules
Canada,LOCATION,75,81,simple,https://www.985fm.ca/nouvelles/694880/tarifs-mazda-suspend-la-production-de-cx-50-destines-au-canada,985fm.ca,[UNTRANSLATED] Tarifs : Mazda suspend la production de CX - 50 destinés au Canada
Xinhua,ORGANIZATION,119,125,simple,http://french.xinhuanet.com/20250424/2cdd84b7723b470db7c053eda0348a96/c.html,french.xinhuanet.com,[UNTRANSLATED] Etats - Unis : 12 Etats poursuivent ladministration Trump en justice pour  tarifs douaniers illégaux  - Xinhua
Donald Trump,PERSON,15,27,simple,https://www.eluniverso.com/noticias/internacional/donald-trump-sugiere-recortes-de-impuestos-para-ingresos-inferiores-a-200000-dolares-anuales-nota/,eluniverso.com,[UNTRANSLATED] Donald Trump sugiere recortes de impuestos para ingresos inferiores a 200 . 000 dólares anuales
Samsung,ORGANIZATION,15,22,simple,https://www.pcwelt.de/article/2763264/samsung-galaxy-watch-ultra-geschenkt-zum-s25-ultra-und-25-rabatt-auf-alle-vodafone-mobiltarife.html,pcwelt.de,[UNTRANSLATED] Samsung Galaxy Watch Ultra geschenkt zum S25 Ultra und 25 % Rabatt auf alle Vodafone - Mobiltarife
Samsung Galaxy Watch,PERSON,15,35,simple,https://www.pcwelt.de/article/2763264/samsung-galaxy-watch-ultra-geschenkt-zum-s25-ultra-und-25-rabatt-auf-alle-vodafone-mobiltarife.html,pcwelt.de,[UNTRANSLATED] Samsung Galaxy Watch Ultra geschenkt zum S25 Ultra und 25 % Rabatt auf alle Vodafone - Mobiltarife
Mein Schiff,PERSON,25,36,simple,https://www.infranken.de/ratgeber/verbraucher/aida-vs-mein-schiff-welches-kreuzfahrtschiff-passt-besser-zu-deinen-urlaubs-vorstellungen-art-5894963,infranken.de,[UNTRANSLATED] AIDA vs . Mein Schiff : Welches Kreuzfahrtschiff passt besser zu deinem Urlaub ? 
Welches Kreuzfahrtschiff,PERSON,39,63,simple,https://www.infranken.de/ratgeber/verbraucher/aida-vs-mein-schiff-welches-kreuzfahrtschiff-passt-besser-zu-deinen-urlaubs-vorstellungen-art-5894963,infranken.de,[UNTRANSLATED] AIDA vs . Mein Schiff : Welches Kreuzfahrtschiff passt besser zu deinem Urlaub ? 
Neue Regeln,PERSON,58,69,simple,https://www.agrarheute.com/energie/strom/einspeiseverguetung-fuer-solaranlagen-2025-neue-regeln-fuer-alle-pv-besitzer-634070,agrarheute.com,[UNTRANSLATED] Einspeisevergütung für Solaranlagen 2025 : Neue Regeln für alle PV - Besitzer
Ennser City,LOCATION,42,53,simple,https://www.meinbezirk.at/enns/c-lokales/tarife-fuer-ennser-city-taxi-fahrscheine-angepasst_a7280280,meinbezirk.at,[UNTRANSLATED] Leicht erhöht : Tarife für Ennser City - Taxi - Fahrscheine angepasst
