text,type,start,end,method,article_url,article_domain,context
Guatemala,LOCATION,15,24,simple,https://eju.tv/2025/04/guatemala-juez-manda-preso-a-viceministro-por-terrorismo/,eju.tv,[UNTRANSLATED] Guatemala : Juez manda preso a viceministro por terrorismo
Colombia,LOCATION,113,121,simple,https://www.eluniversal.com.mx/mundo/eu-acusa-de-terrorismo-por-primera-vez-el-chuqui-presunto-lider-del-tren-de-aragua-esta-bajo-custodia-en-colombia/,eluniversal.com.mx,"[UNTRANSLATED] EU acusa de  terrorismo  a  El Chuqui , presunto líder del Tren de Aragua ; está bajo custodia en Colombia"
El Chuqui,PERSON,43,52,simple,https://www.eluniversal.com.mx/mundo/eu-acusa-de-terrorismo-por-primera-vez-el-chuqui-presunto-lider-del-tren-de-aragua-esta-bajo-custodia-en-colombia/,eluniversal.com.mx,"[UNTRANSLATED] EU acusa de  terrorismo  a  El Chuqui , presunto líder del Tren de Aragua ; está bajo custodia en Colombia"
Pakistan,LOCATION,74,82,simple,https://www.faz.net/aktuell/politik/ausland/nach-anschlag-in-kaschmir-indien-setzt-wasservertrag-mit-pakistan-aus-110435193.html,faz.net,[UNTRANSLATED] Nach Anschlag in Kaschmir : Indien setzt Wasservertrag mit Pakistan aus
Nach Anschlag,PERSON,15,28,simple,https://www.faz.net/aktuell/politik/ausland/nach-anschlag-in-kaschmir-indien-setzt-wasservertrag-mit-pakistan-aus-110435193.html,faz.net,[UNTRANSLATED] Nach Anschlag in Kaschmir : Indien setzt Wasservertrag mit Pakistan aus
Pakistan,LOCATION,69,77,simple,https://www.hna.de/politik/indien-antwortet-auf-pahalgam-terror-und-weist-alle-pakistaner-aus-zr-93698233.html,hna.de,[UNTRANSLATED] Indien antwortet auf Pahalgam - Terror und weist alle Pakistaner aus
Nach Anschlag,PERSON,15,28,simple,https://www.watson.ch/international/indien/960375446-nach-anschlag-in-kaschmir-wird-suche-nach-angreifern-verstaerkt,watson.ch,[UNTRANSLATED] Nach Anschlag in Kaschmir wird Suche nach Angreifern verstärkt
Pakistan,LOCATION,46,54,simple,https://www.sueddeutsche.de/politik/indien-kaschmir-terrorismus-anschlag-pakistan-li.3241208,sueddeutsche.de,[UNTRANSLATED] Spannungen zwischen Indien und Pakistan verschärfen sich
Legende Tuchman,PERSON,48,63,simple,https://www.finanznachrichten.de/nachrichten-2025-04/65223405-wirtschaftsterrorismus-nyse-legende-tuchman-warnt-ein-tweet-reicht-und-dein-depot-explodiert-049.htm,finanznachrichten.de,[UNTRANSLATED] Wirtschaftsterrorismus !: NYSE - Legende Tuchman warnt : Ein Tweet reicht
Ein Tweet,PERSON,72,81,simple,https://www.finanznachrichten.de/nachrichten-2025-04/65223405-wirtschaftsterrorismus-nyse-legende-tuchman-warnt-ein-tweet-reicht-und-dein-depot-explodiert-049.htm,finanznachrichten.de,[UNTRANSLATED] Wirtschaftsterrorismus !: NYSE - Legende Tuchman warnt : Ein Tweet reicht
