url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,theme_id,theme_description,target_language,content_hash,keyword
https://tass.ru/obschestvo/23753207,https://tass.ru/obschestvo/23753207/amp,Участники СВО могут пройти репродуктивную диспансеризацию,20250422T233000Z,https://cdn-storage-media.tass.ru/thumb/ru/obschestvo/23753207?u=2025-04-22T22:03:38.337240,tass.ru,Russian,Russia,MEDICAL,Medical topics and healthcare,Russian,ee5f8a5499b36acaae70e2eeb066af67,
https://tass.ru/nacionalnye-proekty/23742751,https://tass.ru/nacionalnye-proekty/23742751/amp,"Якутский медицинский колледж получил федеральный грант в размере 60 , 5 млн рублей",20250422T024500Z,https://cdn-storage-media.tass.ru/thumb/ru/nacionalnye-proekty/23742751?u=2025-04-22T00:40:23.285540,tass.ru,Russian,Russia,MEDICAL,Medical topics and healthcare,Russian,2765c44fd4416457bc66f22a7ed41e4a,
https://www.infpol.ru:443/270657-aleksey-tsydenov-delaem-vse-vozmozhnoe-chtoby-veterany-chuvstvovali-zabotu/,,"Алексей Цыденов :  Делаем все возможное , чтобы ветераны чувствовали заботу  ",20250423T043000Z,https://www.infpol.ru/upload/iblock/da0/fbkcn5fqf9qc7a9owsfbq1j962hi0w4w.png,infpol.ru,Russian,Russia,MEDICAL,Medical topics and healthcare,Russian,732708f14d5ad24a9c91f7b0b1ec8e05,
https://ura.news/news/1052924855,{{ (metaService && metaService.ampUrl()) ? metaService.ampUrl() : https://amp.ura.news/news/1052924855 }},Тюменские врачи удалили женщине почку из - за 20 - сантиметровой опухоли,20250427T110000Z,https://s.ura.news/images/news/figures/445/776/8f8c46a0-e7e8-4c1e-b614-9d8c8c38c070/uux7gp/L-1200.1.9.jpg,ura.news,Russian,Russia,MEDICAL,Medical topics and healthcare,Russian,aed29c625a702bca769b7e36588a0a22,
https://komiinform.ru/news/279685,,Здравия желаем : что положено ветеранам СВО в рамках системы ОМС,20250422T161500Z,https://komiinform.ru/content/news/images/279685/720h480_list.jpg,komiinform.ru,Russian,Russia,MEDICAL,Medical topics and healthcare,Russian,04b95781c92274bb691ce1401eee8527,
https://www.nakanune.ru/news/2025/4/23/22817649/,,Реабилитация в Вологодском областном госпитале для ветеранов войн проходит с использованием новейшего медоборудования и передовых практик,20250423T184500Z,https://media.nakanune.ru/images/pictures/275x/image_259261.jpg,nakanune.ru,Russian,Russia,MEDICAL,Medical topics and healthcare,Russian,2970bd240379694c581ce593a5ba83bb,
https://azh.kz/ru/news/view/114683,,За счёт возвращённых активов в Актюбинской области построят 11 медучреждений,20250425T054500Z,https://f.azh.kz/news/114683.jpg,azh.kz,Russian,Kazakhstan,MEDICAL,Medical topics and healthcare,Russian,67e988fd93c4c54b60f6a368d6af0e36,
https://lenta.ru/news/2025/04/23/murashko/,https://lenta.ru/news/2025/04/23/murashko/amp/,Мурашко рассказал о возможности участников СВО пройти репродуктивную диспансеризацию,20250422T234500Z,,lenta.ru,Russian,Russia,MEDICAL,Medical topics and healthcare,Russian,1912ea70ae68f501afe05167e9a37ac4,
https://japan.cnet.com/release/31084922/,,医療情報ガイドラインに準拠した 「 セイコーの電子同意サービス （ コンパクトイン医療機関向けプラン ）」 を正式リリース ～セキュリティ対策を講じた医療DXの推進で 、 医療従事者 ・ 患者,20250423T031500Z,,japan.cnet.com,Japanese,Japan,MEDICAL,Medical topics and healthcare,Japanese,f2e408716765a62ae052a7918feae4ad,
https://japan.cnet.com/release/31084696/,,医療情報ガイドラインに準拠した 「 セイコーの電子同意サービス （ コンパクトイン医療機関向けプラン ）」 を正式リリース,20250423T031500Z,,japan.cnet.com,Japanese,Japan,MEDICAL,Medical topics and healthcare,Japanese,a846ba8522916fc71660d9cffef4e8c2,
https://www.yomiuri.co.jp/yomidr/article/20250425-OYTET50002/,,インフル感染者 １医療機関あたり１ ． ２０人 横ばい状態続く | ヨミドクター ( 読売新聞 ) ,20250425T094500Z,https://www.yomiuri.co.jp/yomidr/wp-content/uploads/2025/04/20250425-OYTET50002_eye.jpg?ver=2025,yomiuri.co.jp,Japanese,Japan,MEDICAL,Medical topics and healthcare,Japanese,95f9653139e1d2e8fb13b67a5ec1d989,
https://japan.cnet.com/release/31084841/,,オンライン診療×AIをテーマに 、 日本最大級のエンジニアコミュニティ 「 Qiita 」 が 「 ファストドクター 」 と共同で全国の学生を対象としたハッカソンを開催 ！ 出場チームの募集を開始,20250428T041500Z,,japan.cnet.com,Japanese,Japan,MEDICAL,Medical topics and healthcare,Japanese,774229e14e230638936cd605f10b1c70,
https://www.j-cast.com/news/provider/atPress_news/433891,,CHAINON アイラッシュセラムが 「 ビューティーワールド ジャパン 東京 2025 」 に出展決定 ！ 美容医療×日常ケアの融合を体感,20250423T103000Z,,j-cast.com,Japanese,Japan,MEDICAL,Medical topics and healthcare,Japanese,9596555d8ee928f39aeeb145d0995d75,
https://www.47news.jp/12500900.html,, 【 ぷらっとＴＯＫＹＯ 】 結核療養の地 、 清瀬市 青空彫刻やバナナ園も,20250427T211500Z,https://img.cf.47news.jp/public/photo/03c8b7609e79e3fb8ae3f001e903a88e/photo.jpg,47news.jp,Japanese,Japan,MEDICAL,Medical topics and healthcare,Japanese,f7568e715dbcae1323b9be38ddb1b46b,
http://segye.com/newsView/20250422519858,https://m.segye.com/ampView/20250422519858, [ 사설 ] 구체성 떨어지는 의대 정원 · 공공 의대 등 李 의료 공약,20250422T204500Z,https://img.segye.com/content/image/2025/04/22/20250422525408.jpg,segye.com,Korean,South Korea,MEDICAL,Medical topics and healthcare,Korean,1049bb99ad8f0dbd4695a66536af0507,
https://www.hani.co.kr/arti/opinion/column/1193987.html,,다른 목소리  입틀막  의료계 … 국민 마음도 닫힌다 [ 뉴스룸에서 ] ,20250423T143000Z,https://flexible.img.hani.co.kr/flexible/normal/658/438/imgdb/original/2025/0423/20250423503742.webp,hani.co.kr,Korean,South Korea,MEDICAL,Medical topics and healthcare,Korean,1ada0729170f4e39e169b3cb76ab1b60,
https://biz.heraldcorp.com:443/article/10474832,,"의협 김택우  대선 의료 공약 , 의료 개악 막겠다 … 정책 주도권 강조",20250427T054500Z,https://wimg.heraldcorp.com/news/cms/2025/04/27/rcv.YNA.20250423.PYH2025042311540001300_T1.jpg,biz.heraldcorp.com,Korean,South Korea,MEDICAL,Medical topics and healthcare,Korean,e8f0bb964094db6e7fc125e972d7719b,
https://biz.heraldcorp.com/article/10474832,,"의협 김택우  대선 의료 공약 , 의료 개악 막겠다 … 정책 주도권 강조",20250427T054500Z,https://wimg.heraldcorp.com/news/cms/2025/04/27/rcv.YNA.20250423.PYH2025042311540001300_T1.jpg,biz.heraldcorp.com,Korean,South Korea,MEDICAL,Medical topics and healthcare,Korean,2756aa56755b92a5cca1d148908827b2,
https://www.hani.co.kr/arti/society/health/1194380.html,,의료급여 정액에서 정률제로 전환 … 저소득층 의료 문턱 높여  비판,20250425T111500Z,https://flexible.img.hani.co.kr/flexible/normal/700/466/imgdb/original/2025/0425/20250425502903.webp,hani.co.kr,Korean,South Korea,MEDICAL,Medical topics and healthcare,Korean,1a363bfa8c821c20d5a723e7bf0f85d7,
https://www.fnnews.com/news/202504251251232643,https://www.fnnews.com/ampNews/202504251251232643,의료급여 연 365회 초과시 30 % 본인 부담 … 1회 진료비 최대 2만원,20250425T043000Z,https://image.fnnews.com/resource/media/image/2025/04/25/202504251251147685_l.jpg,fnnews.com,Korean,South Korea,MEDICAL,Medical topics and healthcare,Korean,554fe89e66ca34bbc1ce25533f250def,
https://www.hankookilbo.com:443/News/Read/A2025042415250003387,https://m.hankookilbo.com/News/Read/Amp/A2025042415250003387,"필수 의료 부족 , 방어 의료 증가 ...  의사가 먼저 변해야 한다  ",20250425T043000Z,https://newsimg.hankookilbo.com/big/2025/04/24/7effa489-4d80-4b11-91ff-6f3c748657d5.jpg,hankookilbo.com,Korean,South Korea,MEDICAL,Medical topics and healthcare,Korean,bd6f95b11978e38923c6ebed44275480,
https://alleyoop.ilsole24ore.com/2025/04/24/mediche-partigiane/,,"Le mediche partigiane , chi erano e cosa hanno fatto",20250424T074500Z,https://alleyoop.ilsole24ore.com/wp-content/uploads/sites/90/2025/04/Partigiane-friulane-in-un-momento-di-sosta-foto-manifesto-PATRIA-1024x725-1.jpg,alleyoop.ilsole24ore.com,Italian,Italy,MEDICAL,Medical topics and healthcare,Italian,dfe3076bdce8b5cd105c955e4e8fce75,
https://www.foggiatoday.it/cronaca/castelluccio-valmaggiore-intervento-soccorso-malore-giovane.html,,"Castelluccio Valmaggiore , 28enne ha un malore e perde coscienza : con elisoccorso , si mobilita anche la comunità",20250425T181500Z,https://www.foggiatoday.it/~media/horizontal-hi/42098695343985/elisoccorso-20.jpeg,foggiatoday.it,Italian,Italy,MEDICAL,Medical topics and healthcare,Italian,6f41efaae2345a94ce7594d9f767c10d,
https://www.laleggepertutti.it/726888_cosa-si-compra-solo-in-farmacia-e-non-online-in-italia,https://www.laleggepertutti.it/amp/726888_cosa-si-compra-solo-in-farmacia-e-non-online-in-italia,Cosa si compra solo in farmacia ( e non online ) in Italia ? ,20250425T150000Z,https://www.laleggepertutti.it/wp-content/uploads/2025/04/farmacia-online.jpg,laleggepertutti.it,Italian,Italy,MEDICAL,Medical topics and healthcare,Italian,a5f25e04dc8e1399601b52d303183b88,
http://www.tio.ch/svizzera/cronaca/1833072/muore-per-una-overdose-di-farmaci-via-l-autorizzazione-al-dottore-che-glieli-prescriveva-al-telefono,,Muore per una overdose di farmaci . Via lautorizzazione al dottore che glieli prescriveva al telefono,20250426T193000Z,https://media.tio.ch/files/domains/tio.ch/images/4c94/f_-muore-per-una-overdose-di-farmaci-via-l-autorizzazione-al-dottore-che-glieli-prescriveva-al-telefono-1je2c.jpg?v=1,tio.ch,Italian,Switzerland,MEDICAL,Medical topics and healthcare,Italian,707e4d42293bae617597c9545412feff,
https://www.oggi.it/attualita/notizie/2025/04/21/i-37-giorni-di-ricovero-di-francesco-due-volte-vicino-alla-morte/,,"I 37 giorni di ricovero di Francesco , due volte vicino alla morte",20250421T123000Z,https://static2.oggi.it/attualita/wp-content/uploads/sites/2/2025/03/papa-francesco-gemelli.jpeg?v=1742781970,oggi.it,Italian,Italy,MEDICAL,Medical topics and healthcare,Italian,1f7e7371a1c50e44bd3fe15d42375a3c,
https://www.ottopagine.it/na/cronaca/389354/funivia-faito-salme-dei-coniugi-inglesi-ancora-in-obitorio.shtml,https://www.ottopagine.it/amp/389354/funivia-faito-salme-dei-coniugi-inglesi-ancora-in-obitorio.shtml,Funivia Faito : salme dei coniugi inglesi ancora in obitorio,20250425T220000Z,https://www.ottopagine.it/public/thumb/658x370/4-2025/25/news389354.jpg,ottopagine.it,Italian,Italy,MEDICAL,Medical topics and healthcare,Italian,3aefc38c1b6c0074dd762775e0f2a905,
https://www.secoloditalia.it/2025/04/albania-il-trucchetto-dei-medici-militanti-per-non-mandare-i-migranti-nei-cpr-il-certificato-di-non-idoneita-al-trasferimento/,,"Albania , il trucchetto dei medici  militanti  per non mandare i migranti nei cpr : il certificato di non idoneità al trasferimento",20250423T133000Z,https://www.secoloditalia.it/files/2025/04/medici.jpg,secoloditalia.it,Italian,Italy,MEDICAL,Medical topics and healthcare,Italian,eaeac6fc5dc1ade65f25adb9b5dab178,
https://www.leggo.it/italia/cronache/vincenzo_russo_morto_due_mesi_calvario_diagnosi_sbagliate_oggi_25_4_2025-8799035.html,https://www.leggo.it/AMP/italia/vincenzo_russo_morto_due_mesi_calvario_diagnosi_sbagliate_oggi_25_4_2025-8799035.html,"​Per mesi entra ed esce dagli ospedali , Vincenzo Russo muore a 45 anni dopo un calvario di cure ( anche per diagnosi discordanti ) ",20250425T103000Z,https://statics.cedscdn.it/photos/MED_HIGH/2025/04/25/8799035_25113818_63866.jpg,leggo.it,Italian,Italy,MEDICAL,Medical topics and healthcare,Italian,e77cb0f9adf40ae70feca48fc279c160,
https://www.band.uol.com.br/band-multi/rio-preto-e-aracatuba/noticias/protestos-marcam-o-juri-popular-do-suspeito-de-matar-medica-em-rio-preto-202504221536,https://www.band.uol.com.br/band-multi/rio-preto-e-aracatuba/noticias/protestos-marcam-o-juri-popular-do-suspeito-de-matar-medica-em-rio-preto-202504221536/amp,Protestos marcam o júri popular do suspeito de matar médica em Rio Preto,20250422T190000Z,https://img.band.com.br/image/2025/04/22/o-crime-aconteceu-em-2023-no-apartamento-da-vitima-153649.png,band.uol.com.br,Portuguese,Brazil,MEDICAL,Medical topics and healthcare,Portuguese,01cedee7dd1fd0fc559d4d4bf4ed44a3,
https://www.cartacapital.com.br/educacao/mec-vai-avaliar-qualidade-de-cursos-de-medicina-anualmente/,,MEC vai avaliar qualidade de cursos de medicina anualmente,20250423T174500Z,https://www.cartacapital.com.br/wp-content/uploads/2025/04/mcm_2149.jpg,cartacapital.com.br,Portuguese,Brazil,MEDICAL,Medical topics and healthcare,Portuguese,9c2296045af1c422e1e94d876f3d49a3,
https://oimparcial.com.br/noticias/2025/04/mec-lanca-exame-nacional-para-avaliar-qualidade-de-cursos-de-medicina-anualmente/,https://oimparcial.com.br/noticias/2025/04/mec-lanca-exame-nacional-para-avaliar-qualidade-de-cursos-de-medicina-anualmente/?amp,MEC lança exame nacional para avaliar qualidade de cursos de medicina anualmente,20250423T191500Z,https://oimparcial.com.br/app/uploads/2025/04/rotina-de-um-estudante-de-medicina.jpeg,oimparcial.com.br,Portuguese,Brazil,MEDICAL,Medical topics and healthcare,Portuguese,0ac7bd20658166b949f61554b8b9b227,
https://www.hojeemdia.com.br/geral/mec-vai-avaliar-qualidade-de-cursos-de-medicina-anualmente-1.1063132,https://www.hojeemdia.com.br/geral/mec-vai-avaliar-qualidade-de-cursos-de-medicina-anualmente-1.1063132?amp=1,MEC vai avaliar qualidade de cursos de medicina anualmente,20250423T201500Z,https://www.hojeemdia.com.br/image/policy:1.1063133.1745425158:1745425158/image.jpg,hojeemdia.com.br,Portuguese,Brazil,MEDICAL,Medical topics and healthcare,Portuguese,a6f3a0dde977a92c455fecc5e4ef3ddf,
https://tribunadonorte.com.br/brasil/mec-lanca-enamed-exame-anual-para-avaliar-cursos-de-medicina/,,"MEC lança Enamed , exame anual para avaliar cursos de medicina",20250423T224500Z,https://tribunadonorte.com.br/wp-content/uploads/2025/02/medico-consulta-saude-estetoscopio.jpg,tribunadonorte.com.br,Portuguese,Brazil,MEDICAL,Medical topics and healthcare,Portuguese,55ecab1921eb270367d75406d86d9c08,
https://gauchazh.clicrbs.com.br/educacao/ensino-superior/noticia/2025/04/novo-exame-para-avaliar-alunos-de-medicina-sera-porta-de-entrada-para-residencia-entenda-cm9u70y8w00j7013ks6tu594v.html,,Novo exame para avaliar alunos de Medicina será porta de entrada para residência ; entenda,20250424T010000Z,https://www.rbsdirect.com.br/filestore/4/8/1/7/8/1/5_5ec4ba487ff8956/5187184_f48440ac2aec68e.jpg?&a=c&version=1575255600,gauchazh.clicrbs.com.br,Portuguese,Brazil,MEDICAL,Medical topics and healthcare,Portuguese,a096212429e0809300b5961bf7153826,
