url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,theme_id,theme_description,target_language,content_hash,keyword
https://www.hani.co.kr/arti/culture/culture_general/1193827.html,,  혐오보다 연대  고 홍세화 선생의  똘레랑스  를 질투하다,20250423T031500Z,https://flexible.img.hani.co.kr/flexible/normal/871/576/imgdb/original/2025/0423/20250423501364.webp,hani.co.kr,Korean,South Korea,EXILE,Exile and political asylum,Korean,833fb8af58086e217bc20f47b3b955a8,
https://www.ansa.it/canale_viaggi/regione/toscana/2025/04/27/eventi-allisola-delba-per-211-anni-da-esilio-di-napoleone_fb59fb72-af03-4e3f-bdd2-c69d51337201.html,https://www.ansa.it/amp/canale_viaggi/regione/toscana/2025/04/27/eventi-allisola-delba-per-211-anni-da-esilio-di-napoleone_fb59fb72-af03-4e3f-bdd2-c69d51337201.html,Eventi allisola dElba per 211 anni da esilio di Napoleone - Toscana,20250427T230000Z,https://www.ansa.it/webimages/img_1129x635/2014/5/4/a290bca62e3ae959bfa899112bbd5914.jpg,ansa.it,Italian,Italy,EXILE,Exile and political asylum,Italian,c7b7316f56a9a29cc0b9f317a41612ad,
https://www.targatocn.it/2025/04/22/leggi-notizia/argomenti/scuole-e-corsi/articolo/giovedi-24-aprile-docu-libro-attacco-alla-citta.html,https://www.targatocn.it/2025/04/22/amp/argomenti/scuole-e-corsi/articolo/giovedi-24-aprile-docu-libro-attacco-alla-citta.html,Giovedì 24 Aprile docu - libro  Attacco alla Città  -  Targatocn . it,20250422T143000Z,https://www.targatocn.it/fileadmin/archivio/targatocn/2025/04/Munumento_alla_Liberazione_eretto_a_Cuneo.jpg,targatocn.it,Italian,Italy,EXILE,Exile and political asylum,Italian,794be29feb549e527323b4d6677da7cb,
https://www.resegoneonline.it/anvgd-milano-presenta-la-triestina-nella-storia/24627/,,Anvgd Milano presenta : la triestina nella storia,20250421T180000Z,,resegoneonline.it,Italian,Italy,EXILE,Exile and political asylum,Italian,62a2c4d08854fb7cb0bf593e6c2f5ca1,
https://www.valtellinanews.it/anvgd-milano-presenta-la-triestina-nella-storia/17481/,,Anvgd Milano presenta : la triestina nella storia,20250421T191500Z,,valtellinanews.it,Italian,Italy,EXILE,Exile and political asylum,Italian,f51d20c5e4e04afc0ca44dbb4313c4be,
https://www.perugiatoday.it/social/perugia-almanacco-21-aprile-2025-iggy-pop.html,,Almanacco 21 aprile,20250421T074500Z,https://www.perugiatoday.it/~media/horizontal-hi/28428461444498/3-31.jpg,perugiatoday.it,Italian,Italy,EXILE,Exile and political asylum,Italian,716ae3f1796f7b235a660c916666535c,
https://www.veneziatoday.it/eventi/festival-resistenza-m9-2025.html,,Un ciclo di appuntamenti culturali all  M9 per celebrare la Liberazione,20250423T211500Z,https://www.veneziatoday.it/~media/horizontal-hi/27521907781052/m9-museo-del-900_ph-s-chemollo-polymnia-2.jpg,veneziatoday.it,Italian,Italy,EXILE,Exile and political asylum,Italian,4aa96598b291563c472d4c56a22284f0,
https://www.riminitoday.it/eventi/filo-per-filo-segno-per-segno-8-edizione-aspettando-dr-f-frankenstein-damiano-scarpa-24-aprile-2025.html,,Lo spettacolo  Aspettando Dr . F . alza il sipario sulla rassegna teatrale  Filo per Filo,20250422T203000Z,https://www.riminitoday.it/~media/horizontal-hi/5198774366222/teatro-10.jpg,riminitoday.it,Italian,Italy,EXILE,Exile and political asylum,Italian,3c287d42f26e0ab1003569576c146a71,
https://www.ilgiornale.it/news/se-britten-e-shostakovich-mettono-musica-i-versi-2470118.html,,Se Britten e Shostakovich mettono in musica i versi di Michelangelo,20250424T071500Z,https://img.ilgcdn.com/sites/default/files/styles/social/public/foto/2025/04/24/1745475087-ajax-request.jpg?_=1745475087,ilgiornale.it,Italian,Italy,EXILE,Exile and political asylum,Italian,09ab85e4c1e77ba2385b173691b43364,
https://www.firenzepost.it/2025/04/27/isola-delba-esilio-di-napoleone-tutti-gli-eventi-per-i-211-anni/,,"Isola dElba , esilio di Napoleone : tutti gli eventi per i 211 anni",20250427T183000Z,https://www.firenzepost.it/wp-content/uploads/2024/08/elba-isola-musicale.png,firenzepost.it,Italian,Italy,EXILE,Exile and political asylum,Italian,df5072e0e654943edafc836368fa15ec,
