url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,theme_id,theme_description,target_language,content_hash,keyword
https://www.ilsole24ore.com/art/earth-day-ecco-chi-cerca-rispettarlo-tutto-l-anno-AHTRnvP,,"Earth day , ecco chi cerca di rispettarlo tutto lanno",20250421T184500Z,,ilsole24ore.com,Italian,Italy,,,Italian,5d6e390b3eb85d61092b822a74ab99ac,Indonesia
https://www.centrometeoitaliano.it/terremoti-e-geofisica/terremoto-oggi-in-puglia-e-campania-22-aprile-2025-scosse-in-provincia-di-foggia-e-di-salerno-dati-ingv-165935/,https://www.centrometeoitaliano.it/terremoti-e-geofisica/terremoto-oggi-in-puglia-e-campania-22-aprile-2025-scosse-in-provincia-di-foggia-e-di-salerno-dati-ingv-165935/amp/,"Terremoto oggi in Puglia e Campania , 22 aprile 2025 : scosse in provincia di Foggia e di Salerno – Dati INGV",20250422T174500Z,https://images.centrometeoitaliano.it/wp-content/uploads/2025/04/22/terremoto-oggi-in-puglia-e-campania-22-aprile-2025-scosse-in-provincia-di-foggia-e-di-salerno-dati-ingv.jpg?v=1.2,centrometeoitaliano.it,Italian,Italy,,,Italian,924edca69e5013479dec713fd211614c,Indonesia
https://www.ansa.it/sito/notizie/cronaca/2025/04/26/papa-fedeli-addio-padre-maestro-poeta_f756a201-4775-434a-89ee-646baff14535.html,https://www.ansa.it/amp/sito/notizie/cronaca/2025/04/26/papa-fedeli-addio-padre-maestro-poeta_f756a201-4775-434a-89ee-646baff14535.html,"Papa : fedeli ,  addio padre , maestro , poeta  - Notizie",20250426T060000Z,https://www.ansa.it/webimages/img_1129x635/2025/4/26/614dad24acbd905825c2cc821d7b953a.jpg,ansa.it,Italian,Italy,,,Italian,93a0920a4f60b265a59c8efc4c3d373c,Indonesia
https://www.ansa.it/toscana/notizie/2025/04/22/mostra-internazionale-dellartigianato-530-espositori-a-firenze_911b6a0f-e9d0-4b61-8c77-822daf84ce33.html,https://www.ansa.it/amp/toscana/notizie/2025/04/22/mostra-internazionale-dellartigianato-530-espositori-a-firenze_911b6a0f-e9d0-4b61-8c77-822daf84ce33.html,"Mostra internazionale dellArtigianato , 530 espositori a Firenze - Notizie",20250422T154500Z,https://www.ansa.it/webimages/img_1129x635/2025/4/22/9495f564bec8379288045b4aafe4bc5f.jpg,ansa.it,Italian,Italy,,,Italian,072ce0dfdc9e915ef17d5c76cea09801,Indonesia
https://www.money.it/l-ue-punta-tutto-su-questi-5-paesi-per-salvarsi,,LUE punta tutto su questi 5 Paesi per salvarsi,20250425T093000Z,https://www.money.it/local/cache-gd2/f1/e929f9f62acf70b51952bfbd81bc38.png,money.it,Italian,Italy,,,Italian,3cc7171fc381ebaae0018424e8ef8947,Indonesia
https://www.corriere.it/cronache/25_aprile_21/viaggi-papa-francesco-6d4b9ae0-5947-4198-832e-686f79107xlk.shtml,https://www.corriere.it/cronache/25_aprile_21/viaggi-papa-francesco-6d4b9ae0-5947-4198-832e-686f79107xlk_amp.shtml,"I viaggi nel mondo di Papa Francesco : da Cuba allIraq , dallIndonesia alla minuscola comunità cattolica della Mongolia",20250421T131500Z,https://dimages2.corriereobjects.it/files/og_thumbnail/uploads/2025/02/24/67bc632040674.jpeg,corriere.it,Italian,Italy,,,Italian,7de8416d1046f1f048cf361af807232d,Indonesia
https://www.salernonotizie.it/2025/04/22/minimalismo-chic-e-lusso-le-tendenze-chiave-dalla-moscow-fashion-week/,https://www.salernonotizie.it/2025/04/22/minimalismo-chic-e-lusso-le-tendenze-chiave-dalla-moscow-fashion-week/amp/,Minimalismo Chic e Lusso : Le Tendenze Chiave dalla Moscow Fashion Week,20250422T180000Z,https://www.salernonotizie.it/wp-content/uploads/2025/04/cover-photo_li-lab-alla-settimana-della-moda-di-mosca-900x600.jpg,salernonotizie.it,Italian,Italy,,,Italian,950b48592ab25a06b573097d657be16c,Indonesia
https://veja.abril.com.br/coluna/radar-economico/o-temor-da-jf-com-processos-da-paper-excellence-no-exterior/,,O temor da J & F com processos da Paper Excellence n ... ,20250423T141500Z,https://veja.abril.com.br/wp-content/uploads/2021/10/J-e-W-850-x-560-1.jpg?quality=70&strip=info&crop=1,veja.abril.com.br,Portuguese,Brazil,,,Portuguese,b2aa4491835cc3128da2c3c08da0a153,Indonesia
https://www.brasil247.com:443/blog/vijay-prashad-a-historica-conferencia-anti-colonialista-de-bandung-de-1955-que-inspirou-uma-nova-era-no-sul-global,,"Vijay Prashad : A histórica Conferência anti - colonialista de Bandung de 1955 , que inspirou uma nova era no Sul Global",20250423T163000Z,https://cdn.brasil247.com/pb-b247gcp/swp/jtjeq9/media/20250418120448_073787a0750665cba74cb17633d3f9b3959c98d8090fbc07fc0db27c35c4ced6.png,brasil247.com,Portuguese,Brazil,,,Portuguese,1e8a03c4d23b5c0ca4febcdfdefd48e3,Indonesia
https://istoe.com.br/papa-francisco-visitou-66-paises-mas-morreu-sem-rever-argentina-veja-lista/,,"Papa Francisco visitou 66 países , mas morreu sem rever Argentina ; veja lista",20250421T174500Z,https://istoe.com.br/wp-content/uploads/2024/09/358bd451eac5f7c2f1ff73bc720f61875667f263.jpg,istoe.com.br,Portuguese,Brazil,,,Portuguese,8733cbf4d9370910e29535185ce8e294,Indonesia
"https://www.uai.com.br/app/entretenimento/famosos/2025/04/23/not-famosos,359964/entenda-o-sucesso-do-meme-tung-tung-tung-sahur-no-tiktok.shtml","https://www.uai.com.br/amp/entretenimento/famosos/2025/04/23/not-famosos,359964/entenda-o-sucesso-do-meme-tung-tung-tung-sahur-no-tiktok.shtml",Entenda o sucesso do meme  Tung Tung Tung Sahur  no TikTok,20250423T124500Z,https://i.uai.com.br/lTlSKFhJvivElkJN0a2XLnj_1mA=/1200x674/smart/imgsapp2.uai.com.br/app/noticia_133890394703/2025/04/23/359964/meme-tung-tung-tung-sahur-_1_105882.jpg,uai.com.br,Portuguese,Brazil,,,Portuguese,2409b45a33ad0d5d15251fb5d5789d02,Indonesia
https://agenciabrasil.ebc.com.br/politica/noticia/2025-04/empoderamento-de-mulheres-e-tema-de-reuniao-ministerial-do-brics,,Empoderamento de mulheres é tema de reunião ministerial do Brics,20250425T004500Z,https://imagens.ebc.com.br/jq1bP5BlolWgcDCEPFq4LW7_9pk=/1600x800/https://agenciabrasil.ebc.com.br/sites/default/files/thumbnails/image/2025/04/24/0d4a7782.jpg?itok=Abn7g-_k,agenciabrasil.ebc.com.br,Portuguese,Brazil,,,Portuguese,a80ec8056e7fe79e61d9286f6e955624,Indonesia
https://www.hojeemdia.com.br/politica/empoderamento-de-mulheres-e-tema-de-reuni-o-ministerial-do-brics-1.1063394,https://www.hojeemdia.com.br/politica/empoderamento-de-mulheres-e-tema-de-reuni-o-ministerial-do-brics-1.1063394?amp=1,Empoderamento de mulheres é tema de reunião ministerial do Brics,20250425T004500Z,https://www.hojeemdia.com.br/image/policy:1.1063395.1745538813:1745538813/image.jpg,hojeemdia.com.br,Portuguese,Brazil,,,Portuguese,3fffa699f45be5c5336530d5cc4f86fc,Indonesia
https://www.redetv.uol.com.br/jornalismo/economia/tarifaco-e-fundo-ambiental-sao-prioridades-de-chanceleres-do-brics,https://www.redetv.uol.com.br/amp/redetvi-noticias/noticia/economia/tarifaco-e-fundo-ambiental-sao-prioridades-de-chanceleres-do-brics,RedeTV ! Em rede com você,20250426T220000Z,http://images.redetv.uol.com.br/siteredetv/grupos/jornalismo/redetvinoticias/noticias/images/grandes/961738.jpg,redetv.uol.com.br,Portuguese,Brazil,,,Portuguese,8524373b2291ae41c87a1abc5c1ec757,Indonesia
https://economictimes.indiatimes.com/news/economy/foreign-trade/pakistan-set-to-have-a-tough-time-fieo-ceo-on-trade-fallout-after-pahalgam-terror-attack/articleshow/120636310.cms,https://m.economictimes.com/news/economy/foreign-trade/pakistan-set-to-have-a-tough-time-fieo-ceo-on-trade-fallout-after-pahalgam-terror-attack/amp_articleshow/120636310.cms,  Pakistan set to have a tough time : FIEO CEO on trade fallout after Pahalgam terror attack,20250426T041500Z,"https://img.etimg.com/thumb/msid-120636327,width-1200,height-630,imgsize-21854,overlay-economictimes/articleshow.jpg",economictimes.indiatimes.com,English,India,,,English,1ed077b8f1fced9133ac2b4ee457e153,Pakistan
https://www.india.com/news/india/what-are-tactical-nuclear-weapons-that-coward-pakistan-is-threatening-india-with-pakistan-has-total-india-can-respond-with-pahalgam-7779440/,https://www.india.com/news/india/what-are-tactical-nuclear-weapons-that-coward-pakistan-is-threatening-india-with-pakistan-has-total-india-can-respond-with-pahalgam-7779440/amp/,"What are tactical nuclear weapons that coward Pakistan is threatening India with ? Pakistan has total …, India can respond with ... ",20250425T171500Z,https://static.india.com/wp-content/uploads/2025/04/QT-tnw-BEFUN.jpg,india.com,English,India,,,English,d595e6e3cc657d69203a8bb100a04402,Pakistan
https://timesofindia.indiatimes.com/blogs/gen-zedits/hit-them-smart-and-hard/,,Hit them smart and hard,20250424T033000Z,https://static.toiimg.com/imagenext/toiblogs/photo/blogs/wp-content/uploads/2024/05/Gen-Z-2-1.jpeg,timesofindia.indiatimes.com,English,India,,,English,8488c28c145368d33794b5209a5195bd,Pakistan
https://news.webindia123.com/news/Articles/India/20250426/4311008.html,,  Pakistan set to have a tough time : FIEO CEO on trade fallout after Pahalgam terror attack,20250426T044500Z,,news.webindia123.com,English,India,,,English,79b4ebef80ef0a649003e864aba98415,Pakistan
https://www.geo.tv/latest/601973-trump-backed-world-liberty-financial-partners-with-pakistan-crypto-council,,Trump - backed World Liberty Financial partners with Pakistan Crypto Council,20250426T223000Z,https://www.geo.tv/assets/uploads/updates/2025-04-26/l_601973_120204_updates.jpg,geo.tv,English,Pakistan,,,English,4291e5080d4183f63ad9de61023b0e5a,Pakistan
