url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,theme_id,theme_description,target_language,content_hash,keyword
https://www.nordbayern.de/politik/selenskyj-sind-weiter-zu-waffenruhe-bereit-1.14659491,,Selenskyj : Sind weiter zu Waffenruhe bereit,20250422T183000Z,https://images.nordbayern.de/image/contentid/policy:1.14659492:1745344016/ImportDpaPicFile1135jpg.jpg?f=2%3A1&m=FIT&%24p%24f%24h%24m%24w=fd553c5,nordbayern.de,German,Germany,RETIREMENT,Retirement and pension themes,German,7986598a4619b551f1fdaa9230d5a22d,
https://www.shz.de/deutschland-welt/politik/artikel/selenskyj-sind-weiter-zu-waffenruhe-bereit-48631346,,Selenskyj : Sind weiter zu Waffenruhe bereit,20250422T200000Z,https://images.noz-mhn.de/img/48631343/crop/cbase_16_9-w1200/863324340/605588381/ctr4ndnmoc-v4-ax-w1600h900.png,shz.de,German,Germany,RETIREMENT,Retirement and pension themes,German,9b2c64d7ac8da01cdcd376111c4b6771,
https://www.nw.de/nachrichten/politik/24085720_Selenskyj-Sind-weiter-zu-Waffenruhe-bereit.html,,Selenskyj : Sind weiter zu Waffenruhe bereit,20250422T190000Z,https://www.nw.de/_em_daten/202952476/_/1xNW1QbnBDWFZKbkpSQXQ3OWptY1VwcU41SXI3UCt1YU96YVlDcCtvdFJjVHYyT2VNRUIwR3dqdTZjZmM2THh5Nzh3REcrWkY5b0ZsSm9lZC9HOGZJSHQ5K29neTJmU3dwZTlZWFBGdlFYbnlJQ1c4RWNFUWc3UW1QTENUMnZmYUc/250422-1946-urn-newsml-dpa-com-20090101-250422-935-545415.jpg,nw.de,German,Germany,RETIREMENT,Retirement and pension themes,German,312ad41ef396239c2c997270f542a62d,
https://www.nw.de/nachrichten/nachrichten/24085720_Selenskyj-Sind-weiter-zu-Waffenruhe-bereit.html,,Selenskyj : Sind weiter zu Waffenruhe bereit,20250422T190000Z,https://www.nw.de/_em_daten/202952476/_/1xNW1QbnBDWFZKbkpSQXQ3OWptY1VwcU41SXI3UCt1YU96YVlDcCtvdFJjVHYyT2VNRUIwR3dqdTZjZmM2THh5Nzh3REcrWkY5b0ZsSm9lZC9HOGZJSHQ5K29neTJmU3dwZTlZWFBGdlFYbnlJQ1c4RWNFUWc3UW1QTENUMnZmYUc/250422-1946-urn-newsml-dpa-com-20090101-250422-935-545415.jpg,nw.de,German,Germany,RETIREMENT,Retirement and pension themes,German,528803610a769b6b41c48442147c0502,
http://www.tz.de/politik/putins-waffenruhe-im-ukraine-krieg-so-offensichtlich-experte-wittert-kalkuel-zr-93691851.html,,Putins Waffenruhe im Ukraine - Krieg : „ So offensichtlich  – Experte wittert Kalkül,20250421T063000Z,,tz.de,German,Germany,RETIREMENT,Retirement and pension themes,German,edba35b2d6186ccc3396d0dbe7485132,
http://www.tz.de/politik/putins-waffenruhe-im-ukraine-krieg-an-ostern-experte-wittert-kalkuel-zr-93691851.html,,Putins Waffenruhe im Ukraine - Krieg an Ostern : Experte wittert Kalkül,20250423T183000Z,,tz.de,German,Germany,RETIREMENT,Retirement and pension themes,German,4ca8bf03cdbb9c9a92a9f2aaa3b88592,
https://www.volksstimme.de/deutschland-und-welt/politik/selenskyj-sind-weiter-zu-waffenruhe-bereit-4037053,,Krieg in der Ukraine : Selenskyj : Sind weiter zu Waffenruhe bereit,20250422T183000Z,https://bmg-images.forward-publishing.io/2025/04/22/b0ae134f-09df-4617-a551-36f709e5f2e3.jpeg?rect=0%2C107%2C2048%2C1152,volksstimme.de,German,Germany,RETIREMENT,Retirement and pension themes,German,8a3aeb860bdb2abc31844625017d5165,
https://www.mainpost.de/ueberregional/politik/ausland/selenskyj-sind-weiter-zu-waffenruhe-bereit-art-11756729,,Selenskyj : Sind weiter zu Waffenruhe bereit,20250422T190000Z,https://www.mainpost.de/storage/image/9/8/3/2/10882389_wolodymyr-selenskyj_teaser-social-sharing_1E1ZmL_kvfZJV.jpg,mainpost.de,German,Germany,RETIREMENT,Retirement and pension themes,German,1ec4e8d4b238aaef0ac5229ca796207a,
https://www.aachener-zeitung.de/politik/selenskyj-sind-weiter-zu-waffenruhe-bereit/60565097.html,,Selenskyj : Sind weiter zu Waffenruhe bereit,20250422T193000Z,https://img.aachener-zeitung.de/public/politik/3ztl2e-wolodymyr-selenskyj/alternates/SIXTEEN_NINE_1200/Wolodymyr%20Selenskyj,aachener-zeitung.de,German,Germany,RETIREMENT,Retirement and pension themes,German,5c004d8e89540766bc9040eec949e4b0,
http://www.hna.de/politik/putins-waffenruhe-im-ukraine-krieg-an-ostern-experte-wittert-kalkuel-zr-93691851.html,,Putins Waffenruhe im Ukraine - Krieg an Ostern : Experte wittert Kalkül,20250427T113000Z,,hna.de,German,Germany,RETIREMENT,Retirement and pension themes,German,1d6842f0f010e5796e2d98e980f155de,
http://www.gz.xinhuanet.com/20250425/3b2b63007b42440e8160615699e5598d/c.html,,黔东南州  退休一件事  办理更快更便捷 - 新华网,20250425T120000Z,,gz.xinhuanet.com,Chinese,China,RETIREMENT,Retirement and pension themes,Chinese,68a00205518dbbe81fd92db4c04ce92a,
http://iyantian.sznews.com/yantian-news/contents/2025-04/24/content_31548505.htm,,  廉声嘹亮之阿卡贝拉  第七期 《 退休新生活 》 正式上线 _ 盐田网,20250424T091500Z,,iyantian.sznews.com,Chinese,China,RETIREMENT,Retirement and pension themes,Chinese,b9d659c725afd1fcb5a31ee1ae67c4f7,
https://health.ettoday.net/news/2948771,https://health.ettoday.net/amp/amp_news.php7?news_id=2948771,愈早退休老愈快 國衛院研究 ： 55歲前離開職場最傷身 | ETtoday健康雲,20250424T024500Z,https://cdn2.ettoday.net/images/7268/e7268413.png,health.ettoday.net,Chinese,Taiwan,RETIREMENT,Retirement and pension themes,Chinese,ceccf40f15cbd1f72d39bc1f4d7ca87c,
