text,type,start,end,method,article_url,article_domain,context
Israel,LOCATION,15,21,simple,https://www.independent.ie/world-news/middle-east/israeli-airstrike-kills-10-people-at-gaza-school-sheltering-displaced-families/a1925549363.html,independent.ie,[UNTRANSLATED] Israel Hamas war : Airstrike kills 10 people at Gaza school sheltering displaced families
Israel Hamas,PERSON,15,27,simple,https://www.independent.ie/world-news/middle-east/israeli-airstrike-kills-10-people-at-gaza-school-sheltering-displaced-families/a1925549363.html,independent.ie,[UNTRANSLATED] Israel Hamas war : Airstrike kills 10 people at Gaza school sheltering displaced families
Cleveland,LOCATION,15,24,simple,https://www.wkyc.com/article/news/local/cleveland/cleveland-firefighter-injured-family-displaced-house-fire-cleveland-east-side-woodland-hills/95-af105b3a-0de2-4821-9e4d-5e46ae4e07d3,wkyc.com,[UNTRANSLATED] Cleveland firefighter hurt in Woodland Hills house fire
Sudan,LOCATION,20,25,simple,https://www.middleeastmonitor.com/20250425-un-sudans-zamzam-displacement-camp-nearly-emptied-after-rsf-takeover/,middleeastmonitor.com,[UNTRANSLATED] UN : Sudan Zamzam displacement camp  nearly emptied  after RSF takeover – Middle East Monitor
Sudan Zamzam,PERSON,20,32,simple,https://www.middleeastmonitor.com/20250425-un-sudans-zamzam-displacement-camp-nearly-emptied-after-rsf-takeover/,middleeastmonitor.com,[UNTRANSLATED] UN : Sudan Zamzam displacement camp  nearly emptied  after RSF takeover – Middle East Monitor
Middle East Monitor,PERSON,89,108,simple,https://www.middleeastmonitor.com/20250425-un-sudans-zamzam-displacement-camp-nearly-emptied-after-rsf-takeover/,middleeastmonitor.com,[UNTRANSLATED] UN : Sudan Zamzam displacement camp  nearly emptied  after RSF takeover – Middle East Monitor
Shell,ORGANIZATION,35,40,simple,https://allafrica.com/stories/202504240446.html,allafrica.com,[UNTRANSLATED] Sudan : Renewed RSF Shelling Kills At Least 55 in North Darfur
Sudan,LOCATION,15,20,simple,https://allafrica.com/stories/202504240446.html,allafrica.com,[UNTRANSLATED] Sudan : Renewed RSF Shelling Kills At Least 55 in North Darfur
Shelling Kills At,PERSON,35,52,simple,https://allafrica.com/stories/202504240446.html,allafrica.com,[UNTRANSLATED] Sudan : Renewed RSF Shelling Kills At Least 55 in North Darfur
North Darfur,PERSON,65,77,simple,https://allafrica.com/stories/202504240446.html,allafrica.com,[UNTRANSLATED] Sudan : Renewed RSF Shelling Kills At Least 55 in North Darfur
Sudan,LOCATION,15,20,simple,https://allafrica.com/stories/202504220012.html,allafrica.com,[UNTRANSLATED] Sudan : Missing People of Zamzam -  I Am Still Searching for My Four Children  
Missing People,PERSON,23,37,simple,https://allafrica.com/stories/202504220012.html,allafrica.com,[UNTRANSLATED] Sudan : Missing People of Zamzam -  I Am Still Searching for My Four Children  
My Four Children,PERSON,76,92,simple,https://allafrica.com/stories/202504220012.html,allafrica.com,[UNTRANSLATED] Sudan : Missing People of Zamzam -  I Am Still Searching for My Four Children  
Colombia,LOCATION,86,94,simple,https://reliefweb.int/report/colombia/years-progress-protection-and-integration-displaced-people-colombia-risk-unhcr-warns-enar,reliefweb.int,"[UNTRANSLATED] Years of progress in protection and integration of displaced people in Colombia at risk , UNHCR warns [ EN / AR ] - Colombia"
Israel,LOCATION,15,21,simple,https://www.independent.ie/world-news/middle-east/israeli-strikes-across-gaza-kill-displaced-families-sheltering-at-police-station-and-school/a1925549363.html,independent.ie,[UNTRANSLATED] Israel Hamas war : Airstrike kills 10 people at Gaza school sheltering displaced families
Israel Hamas,PERSON,15,27,simple,https://www.independent.ie/world-news/middle-east/israeli-strikes-across-gaza-kill-displaced-families-sheltering-at-police-station-and-school/a1925549363.html,independent.ie,[UNTRANSLATED] Israel Hamas war : Airstrike kills 10 people at Gaza school sheltering displaced families
Somalia,LOCATION,15,22,simple,https://reliefweb.int/disaster/ff-2025-000055-som,reliefweb.int,[UNTRANSLATED] Somalia : Flash Floods - Apr 2025
Flash Floods,PERSON,25,37,simple,https://reliefweb.int/disaster/ff-2025-000055-som,reliefweb.int,[UNTRANSLATED] Somalia : Flash Floods - Apr 2025
La Salle,PERSON,24,32,simple,https://fr.allafrica.com/stories/202504250090.html,fr.allafrica.com,[UNTRANSLATED] Soudan : La Salle dUrgence du camp de Zamzam met en oeuvre un projet de distribution de moutons pour les familles fuyant le camp
Colombia,LOCATION,114,122,simple,https://www.notimerica.com/sociedad/noticia-colombia-acnur-advierte-riesgo-echar-perder-anos-progreso-integracion-desplazados-colombia-20250425142911.html,notimerica.com,[UNTRANSLATED] ACNUR advierte del riesgo de echar a perder  años de progreso e integración  de los desplazados en Colombia
Naciones Unidas,PERSON,96,111,simple,https://www.elpais.com.uy/mundo/mas-de-50-000-desplazados-en-el-centro-de-haiti-en-solo-dos-semanas-denuncia-naciones-unidas,elpais.com.uy,"[UNTRANSLATED] Más de 50 . 000 desplazados en el centro de Haití en solo dos semanas , denuncia Naciones Unidas"
Colombia,LOCATION,79,87,simple,https://www.elimpulso.com/2025/04/26/acnur-advierte-sobre-suspension-de-programas-de-asistencia-en-colombia-por-falta-de-fondos-26abr/,elimpulso.com,[UNTRANSLATED] ▷ ACNUR advierte sobre suspensión de programas de asistencia en Colombia por falta de fondos # 26Abr
Berlin,LOCATION,15,21,simple,https://www.n-tv.de/regionales/berlin-und-brandenburg/Gedenken-an-Opfer-des-NS-Regimes-in-ehemaligem-KZ-Aussenlager-article25728806.html,n-tv.de,[UNTRANSLATED] Berlin & Brandenburg : Gedenken an Opfer des NS - Regimes in ehemaligem KZ - Außenlager
Wiederkehrende Symbole,PERSON,15,37,simple,http://www.tz.de/welt/ueber-uns-verraten-wiederkehrende-symbole-was-traeume-zr-93673442.html,tz.de,[UNTRANSLATED] Wiederkehrende Symbole : Was Träume über uns verraten
Der Einfluss,PERSON,15,27,simple,https://www.sueddeutsche.de/leben/der-einfluss-von-buechern-dark-romance-wie-praegen-die-romane-unsere-beziehungen-dpa.urn-newsml-dpa-com-20090101-250427-930-471794,sueddeutsche.de,[UNTRANSLATED] Der Einfluss von Büchern - Dark Romance : Wie prägen die Romane unsere Beziehungen ? - Gesellschaft
Dark Romance,PERSON,42,54,simple,https://www.sueddeutsche.de/leben/der-einfluss-von-buechern-dark-romance-wie-praegen-die-romane-unsere-beziehungen-dpa.urn-newsml-dpa-com-20090101-250427-930-471794,sueddeutsche.de,[UNTRANSLATED] Der Einfluss von Büchern - Dark Romance : Wie prägen die Romane unsere Beziehungen ? - Gesellschaft
